*HASH_VALUE	sbrick ID	name	ia	da	p	pia	pda	description	description2
0000000000000000	bctmea03	Tryker Long Mace Crafting Plan	a	the				Crafting plan stanza for Tryker long mace	
0000000000000000	bctmea12	Waving Dagger Crafting Plan	a	the				Crafting plan stanza for waving dagger	
0000000000000000	bctmea02	Tryker Pike Crafting Plan	a	the				Crafting plan stanza for Tryker pike	
0000000000000000	bctmea01	Tryker Long Axe Crafting Plan	a	the				Crafting plan stanza for Tryker long axe	
0000000000000000	bctmea04	Tryker Long Sword Crafting Plan	a	the				Crafting plan stanza for Tryker long sword	
0000000000000000	bczmea08	Zoraï Mace Crafting Plan	a	the				Crafting plan stanza for Zoraï mace	
0000000000000000	bczmea09	Zoraï Staff Crafting Plan	a	the				Crafting plan stanza for Zoraï staff	
0000000000000000	bczmea12	Electric Long Mace Crafting Plan	a	the				Crafting plan stanza for electric long mace	
0000000000000000	bczmea06	Zoraï Dagger Crafting Plan	a	the				Crafting plan stanza for Zoraï dagger	
0000000000000000	bczmea07	Zoraï Lance Crafting Plan	a	the				Crafting plan stanza for Zoraï lance	
0000000000000000	bczmea11	Electric Spear Craft Pattern	a	the				Brick Craftman's plan for electric spear	
0000000000000000	bczmea05	Zoraï Axe Crafting Plan	a	the				Crafting plan stanza for Zoraï axe	
0000000000000000	bczmea10	Zoraï Sword Crafting Plan	a	the				Crafting plan stanza for Zoraï sword	
0000000000000000	bczmea03	Zoraï Long Mace Crafting Plan	a	the				Crafting plan stanza for Zoraï long mace	
0000000000000000	bczmea02	Zoraï Pike Crafting Plan	a	the				Crafting plan stanza for Zoraï pike	
0000000000000000	bczmea13	Electric Mace Craft Pattern	a	the				Brick Craftman's plan for electric mace	
0000000000000000	bczmea01	Zoraï Long Axe Crafting Plan	a	the				Crafting plan stanza for Zoraï long axe	
0000000000000000	bczmea04	Zoraï Long Sword Crafting Plan	a	the				Crafting plan stanza for Zoraï long sword	
0000000000000000	bcfrea05	Fyros Bowpistol Crafting Plan	a	the				Crafting plan stanza for Fyros bowpistol	
0000000000000000	bcfrea04	Fyros Pistol Crafting Plan	a	the				Crafting plan stanza for Fyros pistol	
0000000000000000	bcfrea01	Fyros Autolauncher Crafting Plan	a	the				Crafting plan stanza for Fyros autolauncher	
0000000000000000	bcfrea02	Fyros Bowrifle Crafting Plan	a	the				Crafting plan stanza for Fyros bowrifle	
0000000000000000	bcfrea03	Fyros Launcher Crafting Plan	a	the				Crafting plan stanza for Fyros launcher	
0000000000000000	bcfrea06	Fyros Rifle Crafting Plan	a	the				Crafting plan stanza for Fyros rifle	
0000000000000000	bcfrea07	Burning Autolauncher Crafting Plan	a	the				Crafting plan stanza for burning autolauncher	
0000000000000000	bcfrea08	Burning Launcher Crafting Plan	a	the				Crafting plan stanza for burning launcher	
0000000000000000	bcmrea05	Matis Bowpistol Crafting Plan	a	the				Crafting plan stanza for Matis bowpistol	
0000000000000000	bcmrea04	Matis Pistol Crafting Plan	a	the				Crafting plan stanza for Matis pistol	
0000000000000000	bcmrea07	Living Pistol Crafting Plan	a	the				Crafting plan stanza for living pistol	
0000000000000000	bcmrea01	Matis Autolauncher Crafting Plan	a	the				Crafting plan stanza for Matis autolauncher	
0000000000000000	bcmrea02	Matis Bowrifle Crafting Plan	a	the				Crafting plan stanza for Matis bowrifle	
0000000000000000	bcmrea03	Matis Launcher Crafting Plan	a	the				Crafting plan stanza for Matis launcher	
0000000000000000	bcmrea06	Matis Rifle Crafting Plan	a	the				Crafting plan stanza for Matis rifle	
0000000000000000	bcmrea08	Living Rifle Crafting Plan	a	the				Crafting plan stanza for living rifle	
0000000000000000	bctrea05	Tryker Bowpistol Crafting Plan	a	the				Crafting plan stanza for Tryker bowpistol	
0000000000000000	bctrea08	Waving Bowpistol Crafting Plan	a	the				Crafting plan stanza for waving bowpistol	
0000000000000000	bctrea04	Tryker Pistol Crafting Plan	a	the				Crafting plan stanza for Tryker pistol	
0000000000000000	bctrea01	Tryker Autolauncher Crafting Plan	a	the				Crafting plan stanza for Tryker autolauncher	
0000000000000000	bctrea02	Tryker Bowrifle Crafting Plan	a	the				Crafting plan stanza for Tryker bowrifle	
0000000000000000	bctrea03	Tryker Launcher Crafting Plan	a	the				Crafting plan stanza for Tryker launcher	
0000000000000000	bctrea06	Tryker Rifle Crafting Plan	a	the				Crafting plan stanza for Tryker rifle	
0000000000000000	bctrea07	Tryker Harpoon gun Crafting Plan	a	the				Crafting plan stanza for Tryker harpoon gun	
0000000000000000	bctrea09	Waving Harpoon gun Crafting Plan	a	the				Crafting plan stanza for waving harpoon gun	
0000000000000000	bczrea05	Zoraï Bowpistol Crafting Plan	a	the				Crafting plan stanza for Zoraï bowpistol	
0000000000000000	bczrea04	Zoraï Pistol Crafting Plan	a	the				Crafting plan stanza for Zoraï pistol	
0000000000000000	bczrea01	Zoraï Autolauncher Crafting Plan	a	the				Crafting plan stanza for Zoraï autolauncher	
0000000000000000	bczrea02	Zoraï Bowrifle Crafting Plan	a	the				Crafting plan stanza for Zoraï bowrifle	
0000000000000000	bczrea07	Electric Bowrifle Crafting Plan	a	the				Crafting plan stanza for electric bowrifle	
0000000000000000	bczrea03	Zoraï Launcher Crafting Plan	a	the				Crafting plan stanza for Zoraï launcher	
0000000000000000	bczrea08	Electric Launcher Crafting Plan	a	the				Crafting plan stanza for electric launcher	
0000000000000000	bczrea06	Zoraï Rifle Crafting Plan	a	the				Crafting plan stanza for Zoraï rifle	
0000000000000000	bcfsea01	Fyros Buckler Crafting Plan	a	the				Crafting plan stanza for Fyros buckler	
0000000000000000	bcfsea02	Fyros Shield Crafting Plan	a	the				Crafting plan stanza for Fyros shield	
0000000000000000	bcfsea03	Burning Buckler Crafting Plan	a	the				Crafting plan stanza for burning buckler	
0000000000000000	bcmsea01	Matis Buckler Crafting Plan	a	the				Crafting plan stanza for Matis buckler	
0000000000000000	bcmsea02	Matis Shield Crafting Plan	a	the				Crafting plan stanza for Matis shield	
0000000000000000	bcmsea03	Living Buckler Crafting Plan	a	the				Crafting plan stanza for living buckler	
0000000000000000	bctsea01	Tryker Buckler Crafting Plan	a	the				Crafting plan stanza for Tryker buckler	
0000000000000000	bctsea02	Tryker Shield Crafting Plan	a	the				Crafting plan stanza for Tryker shield	
0000000000000000	bctsea03	Waving Buckler Crafting Plan	a	the				Crafting plan stanza for waving buckler	
0000000000000000	bczsea01	Zoraï Buckler Crafting Plan	a	the				Crafting plan stanza for Zoraï buckler	
0000000000000000	bczsea02	Zoraï Shield Crafting Plan	a	the				Crafting plan stanza for Zoraï shield	
0000000000000000	bczsea03	Electric Buckler Crafting Plan	a	the				Crafting plan stanza for electric buckler	
0000000000000000	bhq01	Quartering	a	the				Stanza quartering	
0000000000000000	bcraeb07	Refugee Boots Crafting Plan	a	the				Crafting plan stanza for refugee boots	
0000000000000000	bcraeb08	Refugee Gloves Crafting Plan	a	the				Crafting plan stanza for refugee gloves	
0000000000000000	bcraeb10	Refugee Sleeves	a	the				 	
0000000000000000	bcfaca01	Fyros Armor 1	a	the				Lets you make Fyros armor of quality $cr_recommended. 	Fyros Armor 1 - Quality: $cr_recommended
0000000000000000	bcfaca02	Fyros Armor 2	a	the				Lets you make Fyros armor of quality $cr_recommended. 	Fyros Armor 2 - Quality: $cr_recommended
0000000000000000	bcfaca03	Fyros Armor 3	a	the				Lets you make Fyros armor of quality $cr_recommended. 	Fyros Armor 3 - Quality: $cr_recommended
0000000000000000	bcfaca04	Fyros Armor 4	a	the				Lets you make Fyros armor of quality $cr_recommended. 	Fyros Armor 4 - Quality: $cr_recommended
0000000000000000	bcfaca05	Fyros Armor 5	a	the				Lets you make Fyros armor of quality $cr_recommended. 	Fyros Armor 5 - Quality: $cr_recommended
0000000000000000	bcfaca06	Fyros Armor 6	a	the				Lets you make Fyros armor of quality $cr_recommended. 	Fyros Armor 6 - Quality: $cr_recommended
0000000000000000	bcfaca07	Fyros Armor 7	a	the				Lets you make Fyros armor of quality $cr_recommended. 	Fyros Armor 7 - Quality: $cr_recommended
0000000000000000	bcfaca08	Fyros Armor 8	a	the				Lets you make Fyros armor of quality $cr_recommended. 	Fyros Armor 8 - Quality: $cr_recommended
0000000000000000	bcfaca09	Fyros Armor 9	a	the				Lets you make Fyros armor of quality $cr_recommended. 	Fyros Armor 9 - Quality: $cr_recommended
0000000000000000	bcfaca10	Fyros Armor 10	a	the				Lets you make Fyros armor of quality $cr_recommended. 	Fyros Armor 10 - Quality: $cr_recommended
0000000000000000	bcfaca11	Fyros Armor 11	a	the				Lets you make Fyros armor of quality $cr_recommended. 	Fyros Armor 11 - Quality: $cr_recommended
0000000000000000	bcfaca12	Fyros Armor 12	a	the				Lets you make Fyros armor of quality $cr_recommended. 	Fyros Armor 12 - Quality: $cr_recommended
0000000000000000	bcfaca13	Fyros Armor 13	a	the				Lets you make Fyros armor of quality $cr_recommended. 	Fyros Armor 13 - Quality: $cr_recommended
0000000000000000	bcfaca14	Fyros Armor 14	a	the				Lets you make Fyros armor of quality $cr_recommended. 	Fyros Armor 14 - Quality: $cr_recommended
0000000000000000	bcfaca15	Fyros Armor 15	a	the				Lets you make Fyros armor of quality $cr_recommended. 	Fyros Armor 15 - Quality: $cr_recommended
0000000000000000	bcfaca16	Fyros Armor 16	a	the				Lets you make Fyros armor of quality $cr_recommended. 	Fyros Armor 16 - Quality: $cr_recommended
0000000000000000	bcfaca17	Fyros Armor 17	a	the				Lets you make Fyros armor of quality $cr_recommended. 	Fyros Armor 17 - Quality: $cr_recommended
0000000000000000	bcfaca18	Fyros Armor 18	a	the				Lets you make Fyros armor of quality $cr_recommended. 	Fyros Armor 18 - Quality: $cr_recommended
0000000000000000	bcfaca19	Fyros Armor 19	a	the				Lets you make Fyros armor of quality $cr_recommended. 	Fyros Armor 19 - Quality: $cr_recommended
0000000000000000	bcfaca20	Fyros Armor 20	a	the				Lets you make Fyros armor of quality $cr_recommended. 	Fyros Armor 20 - Quality: $cr_recommended
0000000000000000	bcfaca21	Fyros Armor 21	a	the				Lets you make Fyros armor of quality $cr_recommended. 	Fyros Armor 21 - Quality: $cr_recommended
0000000000000000	bcfaca22	Fyros Armor 22	a	the				Lets you make Fyros armor of quality $cr_recommended. 	Fyros Armor 22 - Quality: $cr_recommended
0000000000000000	bcfaca23	Fyros Armor 23	a	the				Lets you make Fyros armor of quality $cr_recommended. 	Fyros Armor 23 - Quality: $cr_recommended
0000000000000000	bcfaca24	Fyros Armor 24	a	the				Lets you make Fyros armor of quality $cr_recommended. 	Fyros Armor 24 - Quality: $cr_recommended
0000000000000000	bcfaca25	Fyros Armor 25	a	the				Lets you make Fyros armor of quality $cr_recommended. 	Fyros Armor 25 - Quality: $cr_recommended
0000000000000000	bcfmca01	Fyros Melee Weapons 1	a	the				Lets you make Fyros melee weapons of quality $cr_recommended.	Fyros Melee Weapons 1 - Quality: $cr_recommended
0000000000000000	bcfmca02	Fyros Melee Weapons 2	a	the				Lets you make Fyros melee weapons of quality $cr_recommended.	Fyros Melee Weapons 2 - Quality: $cr_recommended
0000000000000000	bcfmca03	Fyros Melee Weapons 3	a	the				Lets you make Fyros melee weapons of quality $cr_recommended.	Fyros Melee Weapons 3 - Quality: $cr_recommended
0000000000000000	bcfmca04	Fyros Melee Weapons 4	a	the				Lets you make Fyros melee weapons of quality $cr_recommended.	Fyros Melee Weapons 4 - Quality: $cr_recommended
0000000000000000	bcfmca05	Fyros Melee Weapons 5	a	the				Lets you make Fyros melee weapons of quality $cr_recommended.	Fyros Melee Weapons 5 - Quality: $cr_recommended
0000000000000000	bcfmca06	Fyros Melee Weapons 6	a	the				Lets you make Fyros melee weapons of quality $cr_recommended.	Fyros Melee Weapons 6 - Quality: $cr_recommended
0000000000000000	bcfmca07	Fyros Melee Weapons 7	a	the				Lets you make Fyros melee weapons of quality $cr_recommended.	Fyros Melee Weapons 7 - Quality: $cr_recommended
0000000000000000	bcfmca08	Fyros Melee Weapons 8	a	the				Lets you make Fyros melee weapons of quality $cr_recommended.	Fyros Melee Weapons 8 - Quality: $cr_recommended
0000000000000000	bcfmca09	Fyros Melee Weapons 9	a	the				Lets you make Fyros melee weapons of quality $cr_recommended.	Fyros Melee Weapons 9 - Quality: $cr_recommended
0000000000000000	bcfmca10	Fyros Melee Weapons 10	a	the				Lets you make Fyros melee weapons of quality $cr_recommended.	Fyros Melee Weapons 10 - Quality: $cr_recommended
0000000000000000	bcfmca11	Fyros Melee Weapons 11	a	the				Lets you make Fyros melee weapons of quality $cr_recommended.	Fyros Melee Weapons 11 - Quality: $cr_recommended
0000000000000000	bcfmca12	Fyros Melee Weapons 12	a	the				Lets you make Fyros melee weapons of quality $cr_recommended.	Fyros Melee Weapons 12 - Quality: $cr_recommended
0000000000000000	bcfmca13	Fyros Melee Weapons 13	a	the				Lets you make Fyros melee weapons of quality $cr_recommended.	Fyros Melee Weapons 13 - Quality: $cr_recommended
0000000000000000	bcfmca14	Fyros Melee Weapons 14	a	the				Lets you make Fyros melee weapons of quality $cr_recommended.	Fyros Melee Weapons 14 - Quality: $cr_recommended
0000000000000000	bcfmca15	Fyros Melee Weapons 15	a	the				Lets you make Fyros melee weapons of quality $cr_recommended.	Fyros Melee Weapons 15 - Quality: $cr_recommended
0000000000000000	bcfmca16	Fyros Melee Weapons 16	a	the				Lets you make Fyros melee weapons of quality $cr_recommended.	Fyros Melee Weapons 16 - Quality: $cr_recommended
0000000000000000	bcfmca17	Fyros Melee Weapons 17	a	the				Lets you make Fyros melee weapons of quality $cr_recommended.	Fyros Melee Weapons 17 - Quality: $cr_recommended
0000000000000000	bcfmca18	Fyros Melee Weapons 18	a	the				Lets you make Fyros melee weapons of quality $cr_recommended.	Fyros Melee Weapons 18 - Quality: $cr_recommended
0000000000000000	bcfmca19	Fyros Melee Weapons 19	a	the				Lets you make Fyros melee weapons of quality $cr_recommended.	Fyros Melee Weapons 19 - Quality: $cr_recommended
0000000000000000	bcfmca20	Fyros Melee Weapons 20	a	the				Lets you make Fyros melee weapons of quality $cr_recommended.	Fyros Melee Weapons 20 - Quality: $cr_recommended
0000000000000000	bcfmca21	Fyros Melee Weapons 21	a	the				Lets you make Fyros melee weapons of quality $cr_recommended.	Fyros Melee Weapons 21 - Quality: $cr_recommended
0000000000000000	bcfmca22	Fyros Melee Weapons 22	a	the				Lets you make Fyros melee weapons of quality $cr_recommended.	Fyros Melee Weapons 22 - Quality: $cr_recommended
0000000000000000	bcfmca23	Fyros Melee Weapons 23	a	the				Lets you make Fyros melee weapons of quality $cr_recommended.	Fyros Melee Weapons 23 - Quality: $cr_recommended
0000000000000000	bcfmca24	Fyros Melee Weapons 24	a	the				Lets you make Fyros melee weapons of quality $cr_recommended.	Fyros Melee Weapons 24 - Quality: $cr_recommended
0000000000000000	bcfmca25	Fyros Melee Weapons 25	a	the				Lets you make Fyros melee weapons of quality $cr_recommended.	Fyros Melee Weapons 25 - Quality: $cr_recommended
0000000000000000	bcfrca01	Fyros Range Weapons 1	a	the				Lets you make Fyros range weapons of quality $cr_recommended.	Fyros Range Weapons 1 - Quality: $cr_recommended
0000000000000000	bcfrca02	Fyros Range Weapons 2	a	the				Lets you make Fyros range weapons of quality $cr_recommended.	Fyros Range Weapons 2 - Quality: $cr_recommended
0000000000000000	bcfrca03	Fyros Range Weapons 3	a	the				Lets you make Fyros range weapons of quality $cr_recommended.	Fyros Range Weapons 3 - Quality: $cr_recommended
0000000000000000	bcfrca04	Fyros Range Weapons 4	a	the				Lets you make Fyros range weapons of quality $cr_recommended.	Fyros Range Weapons 4 - Quality: $cr_recommended
0000000000000000	bcfrca05	Fyros Range Weapons 5	a	the				Lets you make Fyros range weapons of quality $cr_recommended.	Fyros Range Weapons 5 - Quality: $cr_recommended
0000000000000000	bcfrca06	Fyros Range Weapons 6	a	the				Lets you make Fyros range weapons of quality $cr_recommended.	Fyros Range Weapons 6 - Quality: $cr_recommended
0000000000000000	bcfrca07	Fyros Range Weapons 7	a	the				Lets you make Fyros range weapons of quality $cr_recommended.	Fyros Range Weapons 7 - Quality: $cr_recommended
0000000000000000	bcfrca08	Fyros Range Weapons 8	a	the				Lets you make Fyros range weapons of quality $cr_recommended.	Fyros Range Weapons 8 - Quality: $cr_recommended
0000000000000000	bcfrca09	Fyros Range Weapons 9	a	the				Lets you make Fyros range weapons of quality $cr_recommended.	Fyros Range Weapons 9 - Quality: $cr_recommended
0000000000000000	bcfrca10	Fyros Range Weapons 10	a	the				Lets you make Fyros range weapons of quality $cr_recommended.	Fyros Range Weapons 10 - Quality: $cr_recommended
0000000000000000	bcfrca11	Fyros Range Weapons 11	a	the				Lets you make Fyros range weapons of quality $cr_recommended.	Fyros Range Weapons 11 - Quality: $cr_recommended
0000000000000000	bcfrca12	Fyros Range Weapons 12	a	the				Lets you make Fyros range weapons of quality $cr_recommended.	Fyros Range Weapons 12 - Quality: $cr_recommended
0000000000000000	bcfrca13	Fyros Range Weapons 13	a	the				Lets you make Fyros range weapons of quality $cr_recommended.	Fyros Range Weapons 13 - Quality: $cr_recommended
0000000000000000	bcfrca14	Fyros Range Weapons 14	a	the				Lets you make Fyros range weapons of quality $cr_recommended.	Fyros Range Weapons 14 - Quality: $cr_recommended
0000000000000000	bcfrca15	Fyros Range Weapons 15	a	the				Lets you make Fyros range weapons of quality $cr_recommended.	Fyros Range Weapons 15 - Quality: $cr_recommended
0000000000000000	bcfrca16	Fyros Range Weapons 16	a	the				Lets you make Fyros range weapons of quality $cr_recommended.	Fyros Range Weapons 16 - Quality: $cr_recommended
0000000000000000	bcfrca17	Fyros Range Weapons 17	a	the				Lets you make Fyros range weapons of quality $cr_recommended.	Fyros Range Weapons 17 - Quality: $cr_recommended
0000000000000000	bcfrca18	Fyros Range Weapons 18	a	the				Lets you make Fyros range weapons of quality $cr_recommended.	Fyros Range Weapons 18 - Quality: $cr_recommended
0000000000000000	bcfrca19	Fyros Range Weapons 19	a	the				Lets you make Fyros range weapons of quality $cr_recommended.	Fyros Range Weapons 19 - Quality: $cr_recommended
0000000000000000	bcfrca20	Fyros Range Weapons 20	a	the				Lets you make Fyros range weapons of quality $cr_recommended.	Fyros Range Weapons 20 - Quality: $cr_recommended
0000000000000000	bcfrca21	Fyros Range Weapons 21	a	the				Lets you make Fyros range weapons of quality $cr_recommended.	Fyros Range Weapons 21 - Quality: $cr_recommended
0000000000000000	bcfrca22	Fyros Range Weapons 22	a	the				Lets you make Fyros range weapons of quality $cr_recommended.	Fyros Range Weapons 22 - Quality: $cr_recommended
0000000000000000	bcfrca23	Fyros Range Weapons 23	a	the				Lets you make Fyros range weapons of quality $cr_recommended.	Fyros Range Weapons 23 - Quality: $cr_recommended
0000000000000000	bcfrca24	Fyros Range Weapons 24	a	the				Lets you make Fyros range weapons of quality $cr_recommended.	Fyros Range Weapons 24 - Quality: $cr_recommended
0000000000000000	bcfrca25	Fyros Range Weapons 25	a	the				Lets you make Fyros range weapons of quality $cr_recommended.	Fyros Range Weapons 25 - Quality: $cr_recommended
0000000000000000	bcfpca01	Fyros Ammo 1	a	the				Lets you make Fyros ammo of quality $cr_recommended.	Fyros Ammo 1 - Quality: $cr_recommended
0000000000000000	bcfpca02	Fyros Ammo 2	a	the				Lets you make Fyros ammo of quality $cr_recommended.	Fyros Ammo 2 - Quality: $cr_recommended
0000000000000000	bcfpca03	Fyros Ammo 3	a	the				Lets you make Fyros ammo of quality $cr_recommended.	Fyros Ammo 3 - Quality: $cr_recommended
0000000000000000	bcfpca04	Fyros Ammo 4	a	the				Lets you make Fyros ammo of quality $cr_recommended.	Fyros Ammo 4 - Quality: $cr_recommended
0000000000000000	bcfpca05	Fyros Ammo 5	a	the				Lets you make Fyros ammo of quality $cr_recommended.	Fyros Ammo 5 - Quality: $cr_recommended
0000000000000000	bcfpca06	Fyros Ammo 6	a	the				Lets you make Fyros ammo of quality $cr_recommended.	Fyros Ammo 6 - Quality: $cr_recommended
0000000000000000	bcfpca07	Fyros Ammo 7	a	the				Lets you make Fyros ammo of quality $cr_recommended.	Fyros Ammo 7 - Quality: $cr_recommended
0000000000000000	bcfpca08	Fyros Ammo 8	a	the				Lets you make Fyros ammo of quality $cr_recommended.	Fyros Ammo 8 - Quality: $cr_recommended
0000000000000000	bcfpca09	Fyros Ammo 9	a	the				Lets you make Fyros ammo of quality $cr_recommended.	Fyros Ammo 9 - Quality: $cr_recommended
0000000000000000	bcfpca10	Fyros Ammo 10	a	the				Lets you make Fyros ammo of quality $cr_recommended.	Fyros Ammo 10 - Quality: $cr_recommended
0000000000000000	bcfpca11	Fyros Ammo 11	a	the				Lets you make Fyros ammo of quality $cr_recommended.	Fyros Ammo 11 - Quality: $cr_recommended
0000000000000000	bcfpca12	Fyros Ammo 12	a	the				Lets you make Fyros ammo of quality $cr_recommended.	Fyros Ammo 12 - Quality: $cr_recommended
0000000000000000	bcfpca13	Fyros Ammo 13	a	the				Lets you make Fyros ammo of quality $cr_recommended.	Fyros Ammo 13 - Quality: $cr_recommended
0000000000000000	bcfpca14	Fyros Ammo 14	a	the				Lets you make Fyros ammo of quality $cr_recommended.	Fyros Ammo 14 - Quality: $cr_recommended
0000000000000000	bcfpca15	Fyros Ammo 15	a	the				Lets you make Fyros ammo of quality $cr_recommended.	Fyros Ammo 15 - Quality: $cr_recommended
0000000000000000	bcfpca16	Fyros Ammo 16	a	the				Lets you make Fyros ammo of quality $cr_recommended.	Fyros Ammo 16 - Quality: $cr_recommended
0000000000000000	bcfpca17	Fyros Ammo 17	a	the				Lets you make Fyros ammo of quality $cr_recommended.	Fyros Ammo 17 - Quality: $cr_recommended
0000000000000000	bcfpca18	Fyros Ammo 18	a	the				Lets you make Fyros ammo of quality $cr_recommended.	Fyros Ammo 18 - Quality: $cr_recommended
0000000000000000	bcfpca19	Fyros Ammo 19	a	the				Lets you make Fyros ammo of quality $cr_recommended.	Fyros Ammo 19 - Quality: $cr_recommended
0000000000000000	bcfpca20	Fyros Ammo 20	a	the				Lets you make Fyros ammo of quality $cr_recommended.	Fyros Ammo 20 - Quality: $cr_recommended
0000000000000000	bcfpca21	Fyros Ammo 21	a	the				Lets you make Fyros ammo of quality $cr_recommended.	Fyros Ammo 21 - Quality: $cr_recommended
0000000000000000	bcfpca22	Fyros Ammo 22	a	the				Lets you make Fyros ammo of quality $cr_recommended.	Fyros Ammo 22 - Quality: $cr_recommended
0000000000000000	bcfpca23	Fyros Ammo 23	a	the				Lets you make Fyros ammo of quality $cr_recommended.	Fyros Ammo 23 - Quality: $cr_recommended
0000000000000000	bcfpca24	Fyros Ammo 24	a	the				Lets you make Fyros ammo of quality $cr_recommended.	Fyros Ammo 24 - Quality: $cr_recommended
0000000000000000	bcfpca25	Fyros Ammo 25	a	the				Lets you make Fyros ammo of quality $cr_recommended.	Fyros Ammo 25 - Quality: $cr_recommended
0000000000000000	bcfsca01	Fyros Shields 1	a	the				Lets you make Fyros shields of quality $cr_recommended.	Fyros Shields 1 - Quality: $cr_recommended
0000000000000000	bcfsca02	Fyros Shields 2	a	the				Lets you make Fyros shields of quality $cr_recommended.	Fyros Shields 2 - Quality: $cr_recommended
0000000000000000	bcfsca03	Fyros Shields 3	a	the				Lets you make Fyros shields of quality $cr_recommended.	Fyros Shields 3 - Quality: $cr_recommended
0000000000000000	bcfsca04	Fyros Shields 4	a	the				Lets you make Fyros shields of quality $cr_recommended.	Fyros Shields 4 - Quality: $cr_recommended
0000000000000000	bcfsca05	Fyros Shields 5	a	the				Lets you make Fyros shields of quality $cr_recommended.	Fyros Shields 5 - Quality: $cr_recommended
0000000000000000	bcfsca06	Fyros Shields 6	a	the				Lets you make Fyros shields of quality $cr_recommended.	Fyros Shields 6 - Quality: $cr_recommended
0000000000000000	bcfsca07	Fyros Shields 7	a	the				Lets you make Fyros shields of quality $cr_recommended.	Fyros Shields 7 - Quality: $cr_recommended
0000000000000000	bcfsca08	Fyros Shields 8	a	the				Lets you make Fyros shields of quality $cr_recommended.	Fyros Shields 8 - Quality: $cr_recommended
0000000000000000	bcfsca09	Fyros Shields 9	a	the				Lets you make Fyros shields of quality $cr_recommended.	Fyros Shields 9 - Quality: $cr_recommended
0000000000000000	bcfsca10	Fyros Shields 10	a	the				Lets you make Fyros shields of quality $cr_recommended.	Fyros Shields 10 - Quality: $cr_recommended
0000000000000000	bcfsca11	Fyros Shields 11	a	the				Lets you make Fyros shields of quality $cr_recommended.	Fyros Shields 11 - Quality: $cr_recommended
0000000000000000	bcfsca12	Fyros Shields 12	a	the				Lets you make Fyros shields of quality $cr_recommended.	Fyros Shields 12 - Quality: $cr_recommended
0000000000000000	bcfsca13	Fyros Shields 13	a	the				Lets you make Fyros shields of quality $cr_recommended.	Fyros Shields 13 - Quality: $cr_recommended
0000000000000000	bcfsca14	Fyros Shields 14	a	the				Lets you make Fyros shields of quality $cr_recommended.	Fyros Shields 14 - Quality: $cr_recommended
0000000000000000	bcfsca15	Fyros Shields 15	a	the				Lets you make Fyros shields of quality $cr_recommended.	Fyros Shields 15 - Quality: $cr_recommended
0000000000000000	bcfsca16	Fyros Shields 16	a	the				Lets you make Fyros shields of quality $cr_recommended.	Fyros Shields 16 - Quality: $cr_recommended
0000000000000000	bcfsca17	Fyros Shields 17	a	the				Lets you make Fyros shields of quality $cr_recommended.	Fyros Shields 17 - Quality: $cr_recommended
0000000000000000	bcfsca18	Fyros Shields 18	a	the				Lets you make Fyros shields of quality $cr_recommended.	Fyros Shields 18 - Quality: $cr_recommended
0000000000000000	bcfsca19	Fyros Shields 19	a	the				Lets you make Fyros shields of quality $cr_recommended.	Fyros Shields 19 - Quality: $cr_recommended
0000000000000000	bcfsca20	Fyros Shields 20	a	the				Lets you make Fyros shields of quality $cr_recommended.	Fyros Shields 20 - Quality: $cr_recommended
0000000000000000	bcfsca21	Fyros Shields 21	a	the				Lets you make Fyros shields of quality $cr_recommended.	Fyros Shields 21 - Quality: $cr_recommended
0000000000000000	bcfsca22	Fyros Shields 22	a	the				Lets you make Fyros shields of quality $cr_recommended.	Fyros Shields 22 - Quality: $cr_recommended
0000000000000000	bcfsca23	Fyros Shields 23	a	the				Lets you make Fyros shields of quality $cr_recommended.	Fyros Shields 23 - Quality: $cr_recommended
0000000000000000	bcfsca24	Fyros Shields 24	a	the				Lets you make Fyros shields of quality $cr_recommended.	Fyros Shields 24 - Quality: $cr_recommended
0000000000000000	bcfsca25	Fyros Shields 25	a	the				Lets you make Fyros shields of quality $cr_recommended.	Fyros Shields 25 - Quality: $cr_recommended
0000000000000000	bcfjca01	Fyros Jewels 1	a	the				Lets you make Fyros jewels of quality $cr_recommended.	Fyros Jewels 1 - Quality: $cr_recommended
0000000000000000	bcfjca02	Fyros Jewels 2	a	the				Lets you make Fyros jewels of quality $cr_recommended.	Fyros Jewels 2 - Quality: $cr_recommended
0000000000000000	bcfjca03	Fyros Jewels 3	a	the				Lets you make Fyros jewels of quality $cr_recommended.	Fyros Jewels 3 - Quality: $cr_recommended
0000000000000000	bcfjca04	Fyros Jewels 4	a	the				Lets you make Fyros jewels of quality $cr_recommended.	Fyros Jewels 4 - Quality: $cr_recommended
0000000000000000	bcfjca05	Fyros Jewels 5	a	the				Lets you make Fyros jewels of quality $cr_recommended.	Fyros Jewels 5 - Quality: $cr_recommended
0000000000000000	bcfjca06	Fyros Jewels 6	a	the				Lets you make Fyros jewels of quality $cr_recommended.	Fyros Jewels 6 - Quality: $cr_recommended
0000000000000000	bcfjca07	Fyros Jewels 7	a	the				Lets you make Fyros jewels of quality $cr_recommended.	Fyros Jewels 7 - Quality: $cr_recommended
0000000000000000	bcfjca08	Fyros Jewels 8	a	the				Lets you make Fyros jewels of quality $cr_recommended.	Fyros Jewels 8 - Quality: $cr_recommended
