*HASH_VALUE	sbrick ID	name	ia	da	p	pia	pda	description	description2
_-	bcfaca15	Fyros Armor 15	a	the				Lets you make Fyros armor of quality $cr_recommended. 	Fyros Armor 15 - Quality: $cr_recommended
_-	bcfaca16	Fyros Armor 16	a	the				Lets you make Fyros armor of quality $cr_recommended. 	Fyros Armor 16 - Quality: $cr_recommended
_-	bcfaca17	Fyros Armor 17	a	the				Lets you make Fyros armor of quality $cr_recommended. 	Fyros Armor 17 - Quality: $cr_recommended
_-	bcfaca18	Fyros Armor 18	a	the				Lets you make Fyros armor of quality $cr_recommended. 	Fyros Armor 18 - Quality: $cr_recommended
_-	bcfaca19	Fyros Armor 19	a	the				Lets you make Fyros armor of quality $cr_recommended. 	Fyros Armor 19 - Quality: $cr_recommended
_-	bcfaca20	Fyros Armor 20	a	the				Lets you make Fyros armor of quality $cr_recommended. 	Fyros Armor 20 - Quality: $cr_recommended
_-	bcfaca21	Fyros Armor 21	a	the				Lets you make Fyros armor of quality $cr_recommended. 	Fyros Armor 21 - Quality: $cr_recommended
_-	bcfaca22	Fyros Armor 22	a	the				Lets you make Fyros armor of quality $cr_recommended. 	Fyros Armor 22 - Quality: $cr_recommended
_-	bcfaca23	Fyros Armor 23	a	the				Lets you make Fyros armor of quality $cr_recommended. 	Fyros Armor 23 - Quality: $cr_recommended
_-	bcfaca24	Fyros Armor 24	a	the				Lets you make Fyros armor of quality $cr_recommended. 	Fyros Armor 24 - Quality: $cr_recommended
_-	bcfaca25	Fyros Armor 25	a	the				Lets you make Fyros armor of quality $cr_recommended. 	Fyros Armor 25 - Quality: $cr_recommended
_-	bcfmca01	Fyros Melee Weapons 1	a	the				Lets you make Fyros melee weapons of quality $cr_recommended.	Fyros Melee Weapons 1 - Quality: $cr_recommended
_-	bcfmca02	Fyros Melee Weapons 2	a	the				Lets you make Fyros melee weapons of quality $cr_recommended.	Fyros Melee Weapons 2 - Quality: $cr_recommended
_-	bcfmca03	Fyros Melee Weapons 3	a	the				Lets you make Fyros melee weapons of quality $cr_recommended.	Fyros Melee Weapons 3 - Quality: $cr_recommended
_-	bcfmca04	Fyros Melee Weapons 4	a	the				Lets you make Fyros melee weapons of quality $cr_recommended.	Fyros Melee Weapons 4 - Quality: $cr_recommended
_-	bcfmca05	Fyros Melee Weapons 5	a	the				Lets you make Fyros melee weapons of quality $cr_recommended.	Fyros Melee Weapons 5 - Quality: $cr_recommended
_-	bcfmca06	Fyros Melee Weapons 6	a	the				Lets you make Fyros melee weapons of quality $cr_recommended.	Fyros Melee Weapons 6 - Quality: $cr_recommended
_-	bcfmca07	Fyros Melee Weapons 7	a	the				Lets you make Fyros melee weapons of quality $cr_recommended.	Fyros Melee Weapons 7 - Quality: $cr_recommended
_-	bcfmca08	Fyros Melee Weapons 8	a	the				Lets you make Fyros melee weapons of quality $cr_recommended.	Fyros Melee Weapons 8 - Quality: $cr_recommended
_-	bcfmca09	Fyros Melee Weapons 9	a	the				Lets you make Fyros melee weapons of quality $cr_recommended.	Fyros Melee Weapons 9 - Quality: $cr_recommended
_-	bcfmca10	Fyros Melee Weapons 10	a	the				Lets you make Fyros melee weapons of quality $cr_recommended.	Fyros Melee Weapons 10 - Quality: $cr_recommended
_-	bcfmca11	Fyros Melee Weapons 11	a	the				Lets you make Fyros melee weapons of quality $cr_recommended.	Fyros Melee Weapons 11 - Quality: $cr_recommended
_-	bcfmca12	Fyros Melee Weapons 12	a	the				Lets you make Fyros melee weapons of quality $cr_recommended.	Fyros Melee Weapons 12 - Quality: $cr_recommended
_-	bcfmca13	Fyros Melee Weapons 13	a	the				Lets you make Fyros melee weapons of quality $cr_recommended.	Fyros Melee Weapons 13 - Quality: $cr_recommended
_-	bcfmca14	Fyros Melee Weapons 14	a	the				Lets you make Fyros melee weapons of quality $cr_recommended.	Fyros Melee Weapons 14 - Quality: $cr_recommended
_-	bcfmca15	Fyros Melee Weapons 15	a	the				Lets you make Fyros melee weapons of quality $cr_recommended.	Fyros Melee Weapons 15 - Quality: $cr_recommended
_-	bcfmca16	Fyros Melee Weapons 16	a	the				Lets you make Fyros melee weapons of quality $cr_recommended.	Fyros Melee Weapons 16 - Quality: $cr_recommended
_-	bcfmca17	Fyros Melee Weapons 17	a	the				Lets you make Fyros melee weapons of quality $cr_recommended.	Fyros Melee Weapons 17 - Quality: $cr_recommended
_-	bcfmca18	Fyros Melee Weapons 18	a	the				Lets you make Fyros melee weapons of quality $cr_recommended.	Fyros Melee Weapons 18 - Quality: $cr_recommended
_-	bcfmca19	Fyros Melee Weapons 19	a	the				Lets you make Fyros melee weapons of quality $cr_recommended.	Fyros Melee Weapons 19 - Quality: $cr_recommended
_-	bcfmca20	Fyros Melee Weapons 20	a	the				Lets you make Fyros melee weapons of quality $cr_recommended.	Fyros Melee Weapons 20 - Quality: $cr_recommended
_-	bcfmca21	Fyros Melee Weapons 21	a	the				Lets you make Fyros melee weapons of quality $cr_recommended.	Fyros Melee Weapons 21 - Quality: $cr_recommended
_-	bcfmca22	Fyros Melee Weapons 22	a	the				Lets you make Fyros melee weapons of quality $cr_recommended.	Fyros Melee Weapons 22 - Quality: $cr_recommended
_-	bcfmca23	Fyros Melee Weapons 23	a	the				Lets you make Fyros melee weapons of quality $cr_recommended.	Fyros Melee Weapons 23 - Quality: $cr_recommended
_-	bcfmca24	Fyros Melee Weapons 24	a	the				Lets you make Fyros melee weapons of quality $cr_recommended.	Fyros Melee Weapons 24 - Quality: $cr_recommended
_-	bcfmca25	Fyros Melee Weapons 25	a	the				Lets you make Fyros melee weapons of quality $cr_recommended.	Fyros Melee Weapons 25 - Quality: $cr_recommended
_-	bcfrca01	Fyros Range Weapons 1	a	the				Lets you make Fyros range weapons of quality $cr_recommended.	Fyros Range Weapons 1 - Quality: $cr_recommended
_-	bcfrca02	Fyros Range Weapons 2	a	the				Lets you make Fyros range weapons of quality $cr_recommended.	Fyros Range Weapons 2 - Quality: $cr_recommended
_-	bcfrca03	Fyros Range Weapons 3	a	the				Lets you make Fyros range weapons of quality $cr_recommended.	Fyros Range Weapons 3 - Quality: $cr_recommended
_-	bcfrca04	Fyros Range Weapons 4	a	the				Lets you make Fyros range weapons of quality $cr_recommended.	Fyros Range Weapons 4 - Quality: $cr_recommended
_-	bcfrca05	Fyros Range Weapons 5	a	the				Lets you make Fyros range weapons of quality $cr_recommended.	Fyros Range Weapons 5 - Quality: $cr_recommended
_-	bcfrca06	Fyros Range Weapons 6	a	the				Lets you make Fyros range weapons of quality $cr_recommended.	Fyros Range Weapons 6 - Quality: $cr_recommended
_-	bcfrca07	Fyros Range Weapons 7	a	the				Lets you make Fyros range weapons of quality $cr_recommended.	Fyros Range Weapons 7 - Quality: $cr_recommended
_-	bcfrca08	Fyros Range Weapons 8	a	the				Lets you make Fyros range weapons of quality $cr_recommended.	Fyros Range Weapons 8 - Quality: $cr_recommended
_-	bcfrca09	Fyros Range Weapons 9	a	the				Lets you make Fyros range weapons of quality $cr_recommended.	Fyros Range Weapons 9 - Quality: $cr_recommended
_-	bcfrca10	Fyros Range Weapons 10	a	the				Lets you make Fyros range weapons of quality $cr_recommended.	Fyros Range Weapons 10 - Quality: $cr_recommended
_-	bcfrca11	Fyros Range Weapons 11	a	the				Lets you make Fyros range weapons of quality $cr_recommended.	Fyros Range Weapons 11 - Quality: $cr_recommended
_-	bcfrca12	Fyros Range Weapons 12	a	the				Lets you make Fyros range weapons of quality $cr_recommended.	Fyros Range Weapons 12 - Quality: $cr_recommended
_-	bcfrca13	Fyros Range Weapons 13	a	the				Lets you make Fyros range weapons of quality $cr_recommended.	Fyros Range Weapons 13 - Quality: $cr_recommended
_-	bcfrca14	Fyros Range Weapons 14	a	the				Lets you make Fyros range weapons of quality $cr_recommended.	Fyros Range Weapons 14 - Quality: $cr_recommended
_-	bcfrca15	Fyros Range Weapons 15	a	the				Lets you make Fyros range weapons of quality $cr_recommended.	Fyros Range Weapons 15 - Quality: $cr_recommended
_-	bcfrca16	Fyros Range Weapons 16	a	the				Lets you make Fyros range weapons of quality $cr_recommended.	Fyros Range Weapons 16 - Quality: $cr_recommended
_-	bcfrca17	Fyros Range Weapons 17	a	the				Lets you make Fyros range weapons of quality $cr_recommended.	Fyros Range Weapons 17 - Quality: $cr_recommended
_-	bcfrca18	Fyros Range Weapons 18	a	the				Lets you make Fyros range weapons of quality $cr_recommended.	Fyros Range Weapons 18 - Quality: $cr_recommended
_-	bcfrca19	Fyros Range Weapons 19	a	the				Lets you make Fyros range weapons of quality $cr_recommended.	Fyros Range Weapons 19 - Quality: $cr_recommended
_-	bcfrca20	Fyros Range Weapons 20	a	the				Lets you make Fyros range weapons of quality $cr_recommended.	Fyros Range Weapons 20 - Quality: $cr_recommended
_-	bcfrca21	Fyros Range Weapons 21	a	the				Lets you make Fyros range weapons of quality $cr_recommended.	Fyros Range Weapons 21 - Quality: $cr_recommended
_-	bcfrca22	Fyros Range Weapons 22	a	the				Lets you make Fyros range weapons of quality $cr_recommended.	Fyros Range Weapons 22 - Quality: $cr_recommended
_-	bcfrca23	Fyros Range Weapons 23	a	the				Lets you make Fyros range weapons of quality $cr_recommended.	Fyros Range Weapons 23 - Quality: $cr_recommended
_-	bcfrca24	Fyros Range Weapons 24	a	the				Lets you make Fyros range weapons of quality $cr_recommended.	Fyros Range Weapons 24 - Quality: $cr_recommended
_-	bcfrca25	Fyros Range Weapons 25	a	the				Lets you make Fyros range weapons of quality $cr_recommended.	Fyros Range Weapons 25 - Quality: $cr_recommended
_-	bcfpca01	Fyros Ammo 1	a	the				Lets you make Fyros ammo of quality $cr_recommended.	Fyros Ammo 1 - Quality: $cr_recommended
_-	bcfpca02	Fyros Ammo 2	a	the				Lets you make Fyros ammo of quality $cr_recommended.	Fyros Ammo 2 - Quality: $cr_recommended
_-	bcfpca03	Fyros Ammo 3	a	the				Lets you make Fyros ammo of quality $cr_recommended.	Fyros Ammo 3 - Quality: $cr_recommended
_-	bcfpca04	Fyros Ammo 4	a	the				Lets you make Fyros ammo of quality $cr_recommended.	Fyros Ammo 4 - Quality: $cr_recommended
_-	bcfpca05	Fyros Ammo 5	a	the				Lets you make Fyros ammo of quality $cr_recommended.	Fyros Ammo 5 - Quality: $cr_recommended
_-	bcfpca06	Fyros Ammo 6	a	the				Lets you make Fyros ammo of quality $cr_recommended.	Fyros Ammo 6 - Quality: $cr_recommended
_-	bcfpca07	Fyros Ammo 7	a	the				Lets you make Fyros ammo of quality $cr_recommended.	Fyros Ammo 7 - Quality: $cr_recommended
_-	bcfpca08	Fyros Ammo 8	a	the				Lets you make Fyros ammo of quality $cr_recommended.	Fyros Ammo 8 - Quality: $cr_recommended
_-	bcfpca09	Fyros Ammo 9	a	the				Lets you make Fyros ammo of quality $cr_recommended.	Fyros Ammo 9 - Quality: $cr_recommended
_-	bcfpca10	Fyros Ammo 10	a	the				Lets you make Fyros ammo of quality $cr_recommended.	Fyros Ammo 10 - Quality: $cr_recommended
_-	bcfpca11	Fyros Ammo 11	a	the				Lets you make Fyros ammo of quality $cr_recommended.	Fyros Ammo 11 - Quality: $cr_recommended
_-	bcfpca12	Fyros Ammo 12	a	the				Lets you make Fyros ammo of quality $cr_recommended.	Fyros Ammo 12 - Quality: $cr_recommended
_-	bcfpca13	Fyros Ammo 13	a	the				Lets you make Fyros ammo of quality $cr_recommended.	Fyros Ammo 13 - Quality: $cr_recommended
_-	bcfpca14	Fyros Ammo 14	a	the				Lets you make Fyros ammo of quality $cr_recommended.	Fyros Ammo 14 - Quality: $cr_recommended
_-	bcfpca15	Fyros Ammo 15	a	the				Lets you make Fyros ammo of quality $cr_recommended.	Fyros Ammo 15 - Quality: $cr_recommended
_-	bcfpca16	Fyros Ammo 16	a	the				Lets you make Fyros ammo of quality $cr_recommended.	Fyros Ammo 16 - Quality: $cr_recommended
_-	bcfpca17	Fyros Ammo 17	a	the				Lets you make Fyros ammo of quality $cr_recommended.	Fyros Ammo 17 - Quality: $cr_recommended
_-	bcfpca18	Fyros Ammo 18	a	the				Lets you make Fyros ammo of quality $cr_recommended.	Fyros Ammo 18 - Quality: $cr_recommended
_-	bcfpca19	Fyros Ammo 19	a	the				Lets you make Fyros ammo of quality $cr_recommended.	Fyros Ammo 19 - Quality: $cr_recommended
_-	bcfpca20	Fyros Ammo 20	a	the				Lets you make Fyros ammo of quality $cr_recommended.	Fyros Ammo 20 - Quality: $cr_recommended
_-	bcfpca21	Fyros Ammo 21	a	the				Lets you make Fyros ammo of quality $cr_recommended.	Fyros Ammo 21 - Quality: $cr_recommended
_-	bcfpca22	Fyros Ammo 22	a	the				Lets you make Fyros ammo of quality $cr_recommended.	Fyros Ammo 22 - Quality: $cr_recommended
_-	bcfpca23	Fyros Ammo 23	a	the				Lets you make Fyros ammo of quality $cr_recommended.	Fyros Ammo 23 - Quality: $cr_recommended
_-	bcfpca24	Fyros Ammo 24	a	the				Lets you make Fyros ammo of quality $cr_recommended.	Fyros Ammo 24 - Quality: $cr_recommended
_-	bcfpca25	Fyros Ammo 25	a	the				Lets you make Fyros ammo of quality $cr_recommended.	Fyros Ammo 25 - Quality: $cr_recommended
_-	bcfsca01	Fyros Shields 1	a	the				Lets you make Fyros shields of quality $cr_recommended.	Fyros Shields 1 - Quality: $cr_recommended
_-	bcfsca02	Fyros Shields 2	a	the				Lets you make Fyros shields of quality $cr_recommended.	Fyros Shields 2 - Quality: $cr_recommended
_-	bcfsca03	Fyros Shields 3	a	the				Lets you make Fyros shields of quality $cr_recommended.	Fyros Shields 3 - Quality: $cr_recommended
_-	bcfsca04	Fyros Shields 4	a	the				Lets you make Fyros shields of quality $cr_recommended.	Fyros Shields 4 - Quality: $cr_recommended
_-	bcfsca05	Fyros Shields 5	a	the				Lets you make Fyros shields of quality $cr_recommended.	Fyros Shields 5 - Quality: $cr_recommended
_-	bcfsca06	Fyros Shields 6	a	the				Lets you make Fyros shields of quality $cr_recommended.	Fyros Shields 6 - Quality: $cr_recommended
_-	bcfsca07	Fyros Shields 7	a	the				Lets you make Fyros shields of quality $cr_recommended.	Fyros Shields 7 - Quality: $cr_recommended
_-	bcfsca08	Fyros Shields 8	a	the				Lets you make Fyros shields of quality $cr_recommended.	Fyros Shields 8 - Quality: $cr_recommended
_-	bcfsca09	Fyros Shields 9	a	the				Lets you make Fyros shields of quality $cr_recommended.	Fyros Shields 9 - Quality: $cr_recommended
_-	bcfsca10	Fyros Shields 10	a	the				Lets you make Fyros shields of quality $cr_recommended.	Fyros Shields 10 - Quality: $cr_recommended
_-	bcfsca11	Fyros Shields 11	a	the				Lets you make Fyros shields of quality $cr_recommended.	Fyros Shields 11 - Quality: $cr_recommended
_-	bcfsca12	Fyros Shields 12	a	the				Lets you make Fyros shields of quality $cr_recommended.	Fyros Shields 12 - Quality: $cr_recommended
_-	bcfsca13	Fyros Shields 13	a	the				Lets you make Fyros shields of quality $cr_recommended.	Fyros Shields 13 - Quality: $cr_recommended
_-	bcfsca14	Fyros Shields 14	a	the				Lets you make Fyros shields of quality $cr_recommended.	Fyros Shields 14 - Quality: $cr_recommended
_-	bcfsca15	Fyros Shields 15	a	the				Lets you make Fyros shields of quality $cr_recommended.	Fyros Shields 15 - Quality: $cr_recommended
_-	bcfsca16	Fyros Shields 16	a	the				Lets you make Fyros shields of quality $cr_recommended.	Fyros Shields 16 - Quality: $cr_recommended
_-	bcfsca17	Fyros Shields 17	a	the				Lets you make Fyros shields of quality $cr_recommended.	Fyros Shields 17 - Quality: $cr_recommended
_-	bcfsca18	Fyros Shields 18	a	the				Lets you make Fyros shields of quality $cr_recommended.	Fyros Shields 18 - Quality: $cr_recommended
_-	bcfsca19	Fyros Shields 19	a	the				Lets you make Fyros shields of quality $cr_recommended.	Fyros Shields 19 - Quality: $cr_recommended
_-	bcfsca20	Fyros Shields 20	a	the				Lets you make Fyros shields of quality $cr_recommended.	Fyros Shields 20 - Quality: $cr_recommended
_-	bcfsca21	Fyros Shields 21	a	the				Lets you make Fyros shields of quality $cr_recommended.	Fyros Shields 21 - Quality: $cr_recommended
_-	bcfsca22	Fyros Shields 22	a	the				Lets you make Fyros shields of quality $cr_recommended.	Fyros Shields 22 - Quality: $cr_recommended
_-	bcfsca23	Fyros Shields 23	a	the				Lets you make Fyros shields of quality $cr_recommended.	Fyros Shields 23 - Quality: $cr_recommended
_-	bcfsca24	Fyros Shields 24	a	the				Lets you make Fyros shields of quality $cr_recommended.	Fyros Shields 24 - Quality: $cr_recommended
_-	bcfsca25	Fyros Shields 25	a	the				Lets you make Fyros shields of quality $cr_recommended.	Fyros Shields 25 - Quality: $cr_recommended
_-	bcfjca01	Fyros Jewels 1	a	the				Lets you make Fyros jewels of quality $cr_recommended.	Fyros Jewels 1 - Quality: $cr_recommended
_-	bcfjca02	Fyros Jewels 2	a	the				Lets you make Fyros jewels of quality $cr_recommended.	Fyros Jewels 2 - Quality: $cr_recommended
_-	bcfjca03	Fyros Jewels 3	a	the				Lets you make Fyros jewels of quality $cr_recommended.	Fyros Jewels 3 - Quality: $cr_recommended
_-	bcfjca04	Fyros Jewels 4	a	the				Lets you make Fyros jewels of quality $cr_recommended.	Fyros Jewels 4 - Quality: $cr_recommended
_-	bcfjca05	Fyros Jewels 5	a	the				Lets you make Fyros jewels of quality $cr_recommended.	Fyros Jewels 5 - Quality: $cr_recommended
_-	bcfjca06	Fyros Jewels 6	a	the				Lets you make Fyros jewels of quality $cr_recommended.	Fyros Jewels 6 - Quality: $cr_recommended
_-	bcfjca07	Fyros Jewels 7	a	the				Lets you make Fyros jewels of quality $cr_recommended.	Fyros Jewels 7 - Quality: $cr_recommended
_-	bcfjca08	Fyros Jewels 8	a	the				Lets you make Fyros jewels of quality $cr_recommended.	Fyros Jewels 8 - Quality: $cr_recommended
_-	bcfjca09	Fyros Jewels 9	a	the				Lets you make Fyros jewels of quality $cr_recommended.	Fyros Jewels 9 - Quality: $cr_recommended
_-	bcfjca10	Fyros Jewels 10	a	the				Lets you make Fyros jewels of quality $cr_recommended.	Fyros Jewels 10 - Quality: $cr_recommended
_-	bcfjca11	Fyros Jewels 11	a	the				Lets you make Fyros jewels of quality $cr_recommended.	Fyros Jewels 11 - Quality: $cr_recommended
_-	bcfjca12	Fyros Jewels 12	a	the				Lets you make Fyros jewels of quality $cr_recommended.	Fyros Jewels 12 - Quality: $cr_recommended
_-	bcfjca13	Fyros Jewels 13	a	the				Lets you make Fyros jewels of quality $cr_recommended.	Fyros Jewels 13 - Quality: $cr_recommended
_-	bcfjca14	Fyros Jewels 14	a	the				Lets you make Fyros jewels of quality $cr_recommended.	Fyros Jewels 14 - Quality: $cr_recommended
_-	bcfjca15	Fyros Jewels 15	a	the				Lets you make Fyros jewels of quality $cr_recommended.	Fyros Jewels 15 - Quality: $cr_recommended
_-	bcfjca16	Fyros Jewels 16	a	the				Lets you make Fyros jewels of quality $cr_recommended.	Fyros Jewels 16 - Quality: $cr_recommended
_-	bcfjca17	Fyros Jewels 17	a	the				Lets you make Fyros jewels of quality $cr_recommended.	Fyros Jewels 17 - Quality: $cr_recommended
_-	bcfjca18	Fyros Jewels 18	a	the				Lets you make Fyros jewels of quality $cr_recommended.	Fyros Jewels 18 - Quality: $cr_recommended
_-	bcfjca19	Fyros Jewels 19	a	the				Lets you make Fyros jewels of quality $cr_recommended.	Fyros Jewels 19 - Quality: $cr_recommended
_-	bcfjca20	Fyros Jewels 20	a	the				Lets you make Fyros jewels of quality $cr_recommended.	Fyros Jewels 20 - Quality: $cr_recommended
_-	bcfjca21	Fyros Jewels 21	a	the				Lets you make Fyros jewels of quality $cr_recommended.	Fyros Jewels 21 - Quality: $cr_recommended
_-	bcfjca22	Fyros Jewels 22	a	the				Lets you make Fyros jewels of quality $cr_recommended.	Fyros Jewels 22 - Quality: $cr_recommended
_-	bcfjca23	Fyros Jewels 23	a	the				Lets you make Fyros jewels of quality $cr_recommended.	Fyros Jewels 23 - Quality: $cr_recommended
_-	bcfjca24	Fyros Jewels 24	a	the				Lets you make Fyros jewels of quality $cr_recommended.	Fyros Jewels 24 - Quality: $cr_recommended
_-	bcfjca25	Fyros Jewels 25	a	the				Lets you make Fyros jewels of quality $cr_recommended.	Fyros Jewels 25 - Quality: $cr_recommended
_-	bcmaca01	Matis Armor 1	a	the				Lets you make Matis armor of quality $cr_recommended.	Matis Armor 1 - Quality: $cr_recommended
_-	bcmaca02	Matis Armor 2	a	the				Lets you make Matis armor of quality $cr_recommended.	Matis Armor 2 - Quality: $cr_recommended
_-	bcmaca03	Matis Armor 3	a	the				Lets you make Matis armor of quality $cr_recommended.	Matis Armor 3 - Quality: $cr_recommended
_-	bcmaca04	Matis Armor 4	a	the				Lets you make Matis armor of quality $cr_recommended.	Matis Armor 4 - Quality: $cr_recommended
_-	bcmaca05	Matis Armor 5	a	the				Lets you make Matis armor of quality $cr_recommended.	Matis Armor 5 - Quality: $cr_recommended
_-	bcmaca06	Matis Armor 6	a	the				Lets you make Matis armor of quality $cr_recommended.	Matis Armor 6 - Quality: $cr_recommended
_-	bcmaca07	Matis Armor 7	a	the				Lets you make Matis armor of quality $cr_recommended.	Matis Armor 7 - Quality: $cr_recommended
_-	bcmaca08	Matis Armor 8	a	the				Lets you make Matis armor of quality $cr_recommended.	Matis Armor 8 - Quality: $cr_recommended
_-	bcmaca09	Matis Armor 9	a	the				Lets you make Matis armor of quality $cr_recommended.	Matis Armor 9 - Quality: $cr_recommended
_-	bcmaca10	Matis Armor 10	a	the				Lets you make Matis armor of quality $cr_recommended.	Matis Armor 10 - Quality: $cr_recommended
_-	bcmaca11	Matis Armor 11	a	the				Lets you make Matis armor of quality $cr_recommended.	Matis Armor 11 - Quality: $cr_recommended
_-	bcmaca12	Matis Armor 12	a	the				Lets you make Matis armor of quality $cr_recommended.	Matis Armor 12 - Quality: $cr_recommended
_-	bcmaca13	Matis Armor 13	a	the				Lets you make Matis armor of quality $cr_recommended.	Matis Armor 13 - Quality: $cr_recommended
_-	bcmaca14	Matis Armor 14	a	the				Lets you make Matis armor of quality $cr_recommended.	Matis Armor 14 - Quality: $cr_recommended
_-	bcmaca15	Matis Armor 15	a	the				Lets you make Matis armor of quality $cr_recommended.	Matis Armor 15 - Quality: $cr_recommended
_-	bcmaca16	Matis Armor 16	a	the				Lets you make Matis armor of quality $cr_recommended.	Matis Armor 16 - Quality: $cr_recommended
_-	bcmaca17	Matis Armor 17	a	the				Lets you make Matis armor of quality $cr_recommended.	Matis Armor 17 - Quality: $cr_recommended
_-	bcmaca18	Matis Armor 18	a	the				Lets you make Matis armor of quality $cr_recommended.	Matis Armor 18 - Quality: $cr_recommended
_-	bcmaca19	Matis Armor 19	a	the				Lets you make Matis armor of quality $cr_recommended.	Matis Armor 19 - Quality: $cr_recommended
_-	bcmaca20	Matis Armor 20	a	the				Lets you make Matis armor of quality $cr_recommended.	Matis Armor 20 - Quality: $cr_recommended
_-	bcmaca21	Matis Armor 21	a	the				Lets you make Matis armor of quality $cr_recommended.	Matis Armor 21 - Quality: $cr_recommended
_-	bcmaca22	Matis Armor 22	a	the				Lets you make Matis armor of quality $cr_recommended.	Matis Armor 22 - Quality: $cr_recommended
_-	bcmaca23	Matis Armor 23	a	the				Lets you make Matis armor of quality $cr_recommended.	Matis Armor 23 - Quality: $cr_recommended
_-	bcmaca24	Matis Armor 24	a	the				Lets you make Matis armor of quality $cr_recommended.	Matis Armor 24 - Quality: $cr_recommended
_-	bcmaca25	Matis Armor 25	a	the				Lets you make Matis armor of quality $cr_recommended.	Matis Armor 25 - Quality: $cr_recommended
_-	bcmmca01	Matis Melee Weapons 1	a	the				Lets you make Matis melee weapons of quality $cr_recommended.	Matis Melee Weapons 1 - Quality: $cr_recommended
_-	bcmmca02	Matis Melee Weapons 2	a	the				Lets you make Matis melee weapons of quality $cr_recommended.	Matis Melee Weapons 2 - Quality: $cr_recommended
_-	bcmmca03	Matis Melee Weapons 3	a	the				Lets you make Matis melee weapons of quality $cr_recommended.	Matis Melee Weapons 3 - Quality: $cr_recommended
_-	bcmmca04	Matis Melee Weapons 4	a	the				Lets you make Matis melee weapons of quality $cr_recommended.	Matis Melee Weapons 4 - Quality: $cr_recommended
_-	bcmmca05	Matis Melee Weapons 5	a	the				Lets you make Matis melee weapons of quality $cr_recommended.	Matis Melee Weapons 5 - Quality: $cr_recommended
_-	bcmmca06	Matis Melee Weapons 6	a	the				Lets you make Matis melee weapons of quality $cr_recommended.	Matis Melee Weapons 6 - Quality: $cr_recommended
_-	bcmmca07	Matis Melee Weapons 7	a	the				Lets you make Matis melee weapons of quality $cr_recommended.	Matis Melee Weapons 7 - Quality: $cr_recommended
_-	bcmmca08	Matis Melee Weapons 8	a	the				Lets you make Matis melee weapons of quality $cr_recommended.	Matis Melee Weapons 8 - Quality: $cr_recommended
_-	bcmmca09	Matis Melee Weapons 9	a	the				Lets you make Matis melee weapons of quality $cr_recommended.	Matis Melee Weapons 9 - Quality: $cr_recommended
_-	bcmmca10	Matis Melee Weapons 10	a	the				Lets you make Matis melee weapons of quality $cr_recommended.	Matis Melee Weapons 10 - Quality: $cr_recommended
_-	bcmmca11	Matis Melee Weapons 11	a	the				Lets you make Matis melee weapons of quality $cr_recommended.	Matis Melee Weapons 11 - Quality: $cr_recommended
_-	bcmmca12	Matis Melee Weapons 12	a	the				Lets you make Matis melee weapons of quality $cr_recommended.	Matis Melee Weapons 12 - Quality: $cr_recommended
_-	bcmmca13	Matis Melee Weapons 13	a	the				Lets you make Matis melee weapons of quality $cr_recommended.	Matis Melee Weapons 13 - Quality: $cr_recommended
_-	bcmmca14	Matis Melee Weapons 14	a	the				Lets you make Matis melee weapons of quality $cr_recommended.	Matis Melee Weapons 14 - Quality: $cr_recommended
_-	bcmmca15	Matis Melee Weapons 15	a	the				Lets you make Matis melee weapons of quality $cr_recommended.	Matis Melee Weapons 15 - Quality: $cr_recommended
_-	bcmmca16	Matis Melee Weapons 16	a	the				Lets you make Matis melee weapons of quality $cr_recommended.	Matis Melee Weapons 16 - Quality: $cr_recommended
_-	bcmmca17	Matis Melee Weapons 17	a	the				Lets you make Matis melee weapons of quality $cr_recommended.	Matis Melee Weapons 17 - Quality: $cr_recommended
_-	bcmmca18	Matis Melee Weapons 18	a	the				Lets you make Matis melee weapons of quality $cr_recommended.	Matis Melee Weapons 18 - Quality: $cr_recommended
_-	bcmmca19	Matis Melee Weapons 19	a	the				Lets you make Matis melee weapons of quality $cr_recommended.	Matis Melee Weapons 19 - Quality: $cr_recommended
_-	bcmmca20	Matis Melee Weapons 20	a	the				Lets you make Matis melee weapons of quality $cr_recommended.	Matis Melee Weapons 20 - Quality: $cr_recommended
_-	bcmmca21	Matis Melee Weapons 21	a	the				Lets you make Matis melee weapons of quality $cr_recommended.	Matis Melee Weapons 21 - Quality: $cr_recommended
_-	bcmmca22	Matis Melee Weapons 22	a	the				Lets you make Matis melee weapons of quality $cr_recommended.	Matis Melee Weapons 22 - Quality: $cr_recommended
_-	bcmmca23	Matis Melee Weapons 23	a	the				Lets you make Matis melee weapons of quality $cr_recommended.	Matis Melee Weapons 23 - Quality: $cr_recommended
_-	bcmmca24	Matis Melee Weapons 24	a	the				Lets you make Matis melee weapons of quality $cr_recommended.	Matis Melee Weapons 24 - Quality: $cr_recommended
_-	bcmmca25	Matis Melee Weapons 25	a	the				Lets you make Matis melee weapons of quality $cr_recommended.	Matis Melee Weapons 25 - Quality: $cr_recommended
_-	bcmrca01	Matis Range Weapons 1	a	the				Lets you make Matis range weapons of quality $cr_recommended.	Matis Range Weapons 1 - Quality: $cr_recommended
_-	bcmrca02	Matis Range Weapons 2	a	the				Lets you make Matis range weapons of quality $cr_recommended.	Matis Range Weapons 2 - Quality: $cr_recommended
