*HASH_VALUE	item ID	name	ia	da	p	pia	pda	description
_11A20CB72A37ABFA	m0046dxape01	Portion of Excellent Prime Root Glue Resin	a	the	Portions of Excellent Prime Root Glue Resin		the	
_32D71E1A23ECEC25	m0046dxapf01	Portion of Supreme Prime Root Glue Resin	a	the	Portions of Supreme Prime Root Glue Resin		the	
_9E5650C50410D471	m0048cccca01	Fragment of Basic Goari Shell	a	the	Fragments of Basic Goari Shell		the	
_15F241B094442F97	m0048ccccb01	Fragment of Fine Goari Shell	a	the	Fragments of Fine Goari Shell		the	
_D8D1524C6E593246	m0048cccdc01	Fragment of Choice Desert Goari Shell	a	the	Fragments of Choice Desert Goari Shell		the	
_160B76B4E5C47412	m0048cccde01	Fragment of Supreme Desert Goari Shell	a	the	Fragments of Supreme Desert Goari Shell		the	
_0CA06732F570796E	m0048cccle01	Fragment of Supreme Lakes Goari Shell	a	the	Fragments of Supreme Lakes Goari Shell		the	
_205C1A3031C03F6D	m0049dxacb01	Basic Gulatch Oil	some	the	Basic Gulatch Oils		the	
_54D5C21A34ABABA4	m0049dxacc01	Fine Gulatch Oil	some	the	Fine Gulatch Oils		the	
_42604C1969EA1139	m0049dxadd01	Choice Desert Gulatch Oil	some	the	Choice Desert Gulatch Oils		the	
_AFC741B2BE4D795F	m0049dxade01	Excellent Desert Gulatch Oil	some	the	Excellent Desert Gulatch Oils		the	
_88A0A137714B35C9	m0049dxadf01	Supreme Desert Gulatch Oil	some	the	Supreme Desert Gulatch Oils		the	
_42604C1BE9EA094D	m0049dxafd01	Choice Forest Gulatch Oil	some	the	Choice Forest Gulatch Oils		the	
_6F7749B3406D7D5F	m0049dxafe01	Excellent Forest Gulatch Oil	some	the	Excellent Forest Gulatch Oils		the	
_88A0A53A31DB65CB	m0049dxaff01	Supreme Forest Gulatch Oil	some	the	Supreme Forest Gulatch Oils		the	
_44604C01672AE959	m0049dxajd01	Choice Jungle Gulatch Oil	some	the	Choice Jungle Gulatch Oils		the	
_AA6761B3C2BC6161	m0049dxaje01	Excellent Jungle Gulatch Oil	some	the	Excellent Jungle Gulatch Oils		the	
_88AF4D39B0FB8DCF	m0049dxajf01	Supreme Jungle Gulatch Oil	some	the	Supreme Jungle Gulatch Oils		the	
_866C7832EF4DC661	m0049dxald01	Choice Lakes Gulatch Oil	some	the	Choice Lakes Gulatch Oils		the	
_1B9F5D2E20E3B439	m0049dxale01	Excellent Lakes Gulatch Oil	some	the	Excellent Lakes Gulatch Oils		the	
_B22D18F529A9156A	m0049dxalf01	Supreme Lakes Gulatch Oil	some	the	Supreme Lakes Gulatch Oils		the	
_E56FC72EFCC7D88A	m0049dxapd01	Choice Prime Root Gulatch Oil	some	the	Choice Prime Root Gulatch Oils		the	
_68695AD56264F607	m0049dxape01	Excellent Prime Root Gulatch Oil	some	the	Excellent Prime Root Gulatch Oils		the	
_BA6F69612ED3DA90	m0049dxapf01	Supreme Prime Root Gulatch Oil	some	the	Supreme Prime Root Gulatch Oils		the	
_D573A9968E966295	m0050dxacb01	Basic Hash Amber	a	the	Basic Hash Amber		the	
_CD74328D94FFB561	m0050dxacc01	Fine Hash Amber	a	the	Fine Hash Amber		the	
_7FB9C67047D2D075	m0050dxadd01	Choice Desert Hash Amber	a	the	Choice Desert Hash Amber		the	
_5FB7940153017C50	m0050dxade01	Excellent Desert Hash Amber	an	the	Excellent Desert Hash Amber		the	
_D888A0CBC74C9904	m0050dxadf01	Supreme Desert Hash Amber	a	the	Supreme Desert Hash Amber		the	
_81D9C67287E2CC7E	m0050dxafd01	Choice Forest Hash Amber	a	the	Choice Forest Hash Amber		the	
_5FB7BC04D5217C51	m0050dxafe01	Excellent Forest Hash Amber	an	the	Excellent Forest Hash Amber		the	
_D888A0CFC72CE908	m0050dxaff01	Supreme Forest Hash Amber	a	the	Supreme Forest Hash Amber		the	
_0419C6670291C480	m0050dxajd01	Choice Jungle Hash Amber	a	the	Choice Jungle Hash Amber		the	
_1B05DC085761404A	m0050dxaje01	Excellent Jungle Hash Amber	an	the	Excellent Jungle Hash Amber		the	
_D88828C5C7AA1910	m0050dxajf01	Supreme Jungle Hash Amber	a	the	Supreme Jungle Hash Amber		the	
_301CE7762C83BC4C	m0050dxald01	Choice Lakes Hash Amber	a	the	Choice Lakes Hash Amber		the	
_FE881CD33FC48748	m0050dxale01	Excellent Lakes Hash Amber	an	the	Excellent Lakes Hash Amber		the	
_305F73608B2C3327	m0050dxalf01	Supreme Lakes Hash Amber	a	the	Supreme Lakes Hash Amber		the	
_C9FFB599E3E8DFCD	m0050dxapd01	Choice Prime Root Hash Amber	a	the	Choice Prime Root Hash Amber		the	
_177CD939C3A6C8DA	m0050dxape01	Excellent Prime Root Hash Amber	an	the	Excellent Prime Root Hash Amber		the	
_41C24C32181A5585	m0050dxapf01	Supreme Prime Root Hash Amber	a	the	Supreme Prime Root Hash Amber		the	
_DD6844D78471D87C	m0053dxacb01	Fragment of Basic Horny Shell	a	the	Fragments of Basic Horny Shell		the	
_55F375BD58A53792	m0053dxacc01	Fragment of Fine Horny Shell	a	the	Fragments of Fine Horny Shell		the	
_17E3465EEEBA3651	m0053dxadd01	Fragment of Choice Desert Horny Shell	a	the	Fragments of Choice Desert Horny Shell		the	
_E76752E01A51AF09	m0053dxade01	Fragment of Excellent Desert Horny Shell	a	the	Fragments of Excellent Desert Horny Shell		the	
_5ADABEB4A616681E	m0053dxadf01	Fragment of Supreme Desert Horny Shell	a	the	Fragments of Supreme Desert Horny Shell		the	
_17834A6A6EBA3A51	m0053dxafd01	Fragment of Choice Forest Horny Shell	a	the	Fragments of Choice Forest Horny Shell		the	
_A9874EEC9A61AF08	m0053dxafe01	Fragment of Excellent Forest Horny Shell	a	the	Fragments of Excellent Forest Horny Shell		the	
_DACAE6B8E6166429	m0053dxaff01	Fragment of Supreme Forest Horny Shell	a	the	Fragments of Supreme Forest Horny Shell		the	
_55044A746FC91E44	m0053dxajd01	Fragment of Choice Jungle Horny Shell	a	the	Fragments of Choice Jungle Horny Shell		the	
_6AE73EF6D7F0B7F5	m0053dxaje01	Fragment of Excellent Jungle Horny Shell	a	the	Fragments of Excellent Jungle Horny Shell		the	
_5B89FEB125361828	m0053dxajf01	Fragment of Supreme Jungle Horny Shell	a	the	Fragments of Supreme Jungle Horny Shell		the	
_1B8B71C16DBD5F4B	m0053dxald01	Fragment of Choice Lakes Horny Shell	a	the	Fragments of Choice Lakes Horny Shell		the	
_9F7AB1CE390558DC	m0053dxale01	Fragment of Excellent Lakes Horny Shell	a	the	Fragments of Excellent Lakes Horny Shell		the	
_4CA19B3FB9D18169	m0053dxalf01	Fragment of Supreme Lakes Horny Shell	a	the	Fragments of Supreme Lakes Horny Shell		the	
_37E0DB287B067B37	m0053dxapd01	Fragment of Choice Prime Root Horny Shell	a	the	Fragments of Choice Prime Root Horny Shell		the	
_3A270C1DADEDF34D	m0053dxape01	Fragment of Excellent Prime Root Horny Shell	a	the	Fragments of Excellent Prime Root Horny Shell		the	
_6483970014676479	m0053dxapf01	Fragment of Supreme Prime Root Horny Shell	a	the	Fragments of Supreme Prime Root Horny Shell		the	
_AF53E51258B1206F	m0064dxacb01	Bundle of Basic Kachine Wood	a	the	Bundles of Basic Kachine Wood		the	
_6D6839356913B357	m0064dxacc01	Bundle of Fine Kachine Wood	a	the	Bundles of Fine Kachine Wood		the	
_25C13BEE8F5BB1F4	m0064dxadd01	Bundle of Choice Desert Kachine Wood	a	the	Bundles of Choice Desert Kachine Wood		the	
_C2B64B3C942DE771	m0064dxade01	Bundle of Excellent Desert Kachine Wood	a	the	Bundles of Excellent Desert Kachine Wood		the	
_E712DBB72C0966B3	m0064dxadf01	Bundle of Supreme Desert Kachine Wood	a	the	Bundles of Supreme Desert Kachine Wood		the	
_25D13FEFD11BB9F4	m0064dxafd01	Bundle of Choice Forest Kachine Wood	a	the	Bundles of Choice Forest Kachine Wood		the	
_C2A67341941D0F74	m0064dxafe01	Bundle of Excellent Forest Kachine Wood	a	the	Bundles of Excellent Forest Kachine Wood		the	
_E71203BAAE2966B4	m0064dxaff01	Bundle of Supreme Forest Kachine Wood	a	the	Bundles of Supreme Forest Kachine Wood		the	
_616F2BF152BCC9F4	m0064dxajd01	Bundle of Choice Jungle Kachine Wood	a	the	Bundles of Choice Jungle Kachine Wood		the	
_42654F4214DCEB71	m0064dxaje01	Bundle of Excellent Jungle Kachine Wood	a	the	Bundles of Excellent Jungle Kachine Wood		the	
_A36023BE30692AAD	m0064dxajf01	Bundle of Supreme Jungle Kachine Wood	a	the	Bundles of Supreme Jungle Kachine Wood		the	
_F1E3B7025CD1E274	m0064dxald01	Bundle of Choice Lakes Kachine Wood	a	the	Bundles of Choice Lakes Kachine Wood		the	
_9FCD8AAD2F2B5FB3	m0064dxale01	Bundle of Excellent Lakes Kachine Wood	a	the	Bundles of Excellent Lakes Kachine Wood		the	
_2314D7181F3DB321	m0064dxalf01	Bundle of Supreme Lakes Kachine Wood	a	the	Bundles of Supreme Lakes Kachine Wood		the	
_28BB83FBE91AFFB2	m0064dxapd01	Bundle of Choice Prime Root Kachine Wood	a	the	Bundles of Choice Prime Root Kachine Wood		the	
_592075AAB7CB25EB	m0064dxape01	Bundle of Excellent Prime Root Kachine Wood	a	the	Bundles of Excellent Prime Root Kachine Wood		the	
_C7C43B8174C197AB	m0064dxapf01	Bundle of Supreme Prime Root Kachine Wood	a	the	Bundles of Supreme Prime Root Kachine Wood		the	
_D8347421AB3B305F	m0066ckdca01	Fragment of Basic Kincher Shell	a	the	Fragments of Basic Kincher Shell		the	
_E55251C0FBEC12EF	m0066ckdcb01	Fragment of Fine Kincher Shell	a	the	Fragments of Fine Kincher Shell		the	
_854BFAFC5852AE39	m0066ckddc01	Fragment of Choice Desert Kincher Shell	a	the	Fragments of Choice Desert Kincher Shell		the	
_2A050B439BCDA5BF	m0066ckddd01	Fragment of Excellent Desert Kincher Shell	a	the	Fragments of Excellent Desert Kincher Shell		the	
_54FCAF0A09E16C84	m0066ckdde01	Fragment of Supreme Desert Kincher Shell	a	the	Fragments of Supreme Desert Kincher Shell		the	
_454BF6081852AA43	m0066ckdfc01	Fragment of Choice Forest Kincher Shell	a	the	Fragments of Choice Forest Kincher Shell		the	
_6CC513459BDDA9BE	m0066ckdfd01	Fragment of Excellent Forest Kincher Shell	a	the	Fragments of Excellent Forest Kincher Shell		the	
_54ECDB0EC9817485	m0066ckdfe01	Fragment of Supreme Forest Kincher Shell	a	the	Fragments of Supreme Forest Kincher Shell		the	
_856BE60358729A3A	m0066ckdjc01	Fragment of Choice Jungle Kincher Shell	a	the	Fragments of Choice Jungle Kincher Shell		the	
_ED662349D77B95BC	m0066ckdjd01	Fragment of Excellent Jungle Kincher Shell	a	the	Fragments of Excellent Jungle Kincher Shell		the	
_D4BAD718C8E2487E	m0066ckdje01	Fragment of Supreme Jungle Kincher Shell	a	the	Fragments of Supreme Jungle Kincher Shell		the	
_7F92EE7E00B80E24	m0066ckdlc01	Fragment of Choice Lakes Kincher Shell	a	the	Fragments of Choice Lakes Kincher Shell		the	
_10B7A2238FBDB4D2	m0066ckdld01	Fragment of Excellent Lakes Kincher Shell	a	the	Fragments of Excellent Lakes Kincher Shell		the	
_D72BA78F5C697CC1	m0066ckdle01	Fragment of Supreme Lakes Kincher Shell	a	the	Fragments of Supreme Lakes Kincher Shell		the	
_B1F35DC162968DDA	m0066ckdpc01	Fragment of Choice Prime Root Kincher Shell	a	the	Fragments of Choice Prime Root Kincher Shell		the	
_0F85FC6B13064A62	m0066ckdpd01	Fragment of Excellent Prime Root Kincher Shell	a	the	Fragments of Excellent Prime Root Kincher Shell		the	
_E86B391264C94F6D	m0066ckdpe01	Fragment of Supreme Prime Root Kincher Shell	a	the	Fragments of Supreme Prime Root Kincher Shell		the	
_DBE47C25AEEB3864	m0067ckdca01	Fragment of Basic Kincher Sting	a	the	Fragments of Basic Kincher Sting		the	
_65926DC2FCAD12EB	m0067ckdcb01	Fragment of Fine Kincher Sting	a	the	Fragments of Fine Kincher Sting		the	
_88FB02005B02B63E	m0067ckddc01	Fragment of Choice Desert Kincher Sting	a	the	Fragments of Choice Desert Kincher Sting		the	
_AB063B439BCD91BD	m0067ckddd01	Fragment of Excellent Desert Kincher Sting	a	the	Fragments of Excellent Desert Kincher Sting		the	
_121CBF1189219C85	m0067ckdde01	Fragment of Supreme Desert Kincher Sting	a	the	Fragments of Supreme Desert Kincher Sting		the	
_48FBFE0C1B02B248	m0067ckdfc01	Fragment of Choice Forest Kincher Sting	a	the	Fragments of Choice Forest Kincher Sting		the	
_EDC643459BDD95BC	m0067ckdfd01	Fragment of Excellent Forest Kincher Sting	a	the	Fragments of Excellent Forest Kincher Sting		the	
_120CEB1549C1A486	m0067ckdfe01	Fragment of Supreme Forest Kincher Sting	a	the	Fragments of Supreme Forest Kincher Sting		the	
_881BEE075B22A23F	m0067ckdjc01	Fragment of Choice Jungle Kincher Sting	a	the	Fragments of Choice Jungle Kincher Sting		the	
_6E675349D77B81BA	m0067ckdjd01	Fragment of Excellent Jungle Kincher Sting	a	the	Fragments of Excellent Jungle Kincher Sting		the	
_92DAE71F4822787F	m0067ckdje01	Fragment of Supreme Jungle Kincher Sting	a	the	Fragments of Supreme Jungle Kincher Sting		the	
_7F42F67D83F83E25	m0067ckdlc01	Fragment of Choice Lakes Kincher Sting	a	the	Fragments of Choice Lakes Kincher Sting		the	
_CED7B22A0FFDE4D3	m0067ckdld01	Fragment of Excellent Lakes Kincher Sting	a	the	Fragments of Excellent Lakes Kincher Sting		the	
_576BC3915D2A7CBD	m0067ckdle01	Fragment of Supreme Lakes Kincher Sting	a	the	Fragments of Supreme Lakes Kincher Sting		the	
_B7F35DC162F69DE3	m0067ckdpc01	Fragment of Choice Prime Root Kincher Sting	a	the	Fragments of Choice Prime Root Kincher Sting		the	
_8FC5186D14C74A5E	m0067ckdpd01	Fragment of Excellent Prime Root Kincher Sting	a	the	Fragments of Excellent Prime Root Kincher Sting		the	
_E86B390DA2298F7A	m0067ckdpe01	Fragment of Supreme Prime Root Kincher Sting	a	the	Fragments of Supreme Prime Root Kincher Sting		the	
_DAB6F4CA84D0D476	m0068ckgca01	Fragment of Basic Kiban Shell	a	the	Fragments of Basic Kiban Shell		the	
_954211A054A43F97	m0068ckgcb01	Fragment of Fine Kiban Shell	a	the	Fragments of Fine Kiban Shell		the	
_1431F651EE19324B	m0068ckgdc01	Fragment of Choice Desert Kiban Shell	a	the	Fragments of Choice Desert Kiban Shell		the	
_E57622DC9AC07F00	m0068ckgfd01	Fragment of Excellent Forest Kiban Shell	a	the	Fragments of Excellent Forest Kiban Shell		the	
_5252FA676F281A3E	m0068ckgjc01	Fragment of Choice Jungle Kiban Shell	a	the	Fragments of Choice Jungle Kiban Shell		the	
_9BDA6DC87A8320D1	m0068ckgld01	Fragment of Excellent Lakes Kiban Shell	a	the	Fragments of Excellent Lakes Kiban Shell		the	
_8CF03722B5D0896E	m0068ckgle01	Fragment of Supreme Lakes Kiban Shell	a	the	Fragments of Supreme Lakes Kiban Shell		the	
_B30FBF2BFC844321	m0068ckgpc01	Fragment of Choice Prime Root Kiban Shell	a	the	Fragments of Choice Prime Root Kiban Shell		the	
_7A76A800A9ECFB52	m0068ckgpd01	Fragment of Excellent Prime Root Kiban Shell	a	the	Fragments of Excellent Prime Root Kiban Shell		the	
_E3B39300D215EC68	m0068ckgpe01	Fragment of Supreme Prime Root Kiban Shell	a	the	Fragments of Supreme Prime Root Kiban Shell		the	
_9CE57C12F0EC3853	m0069ckjca01	Fragment of Basic Kipesta Shell	a	the	Fragments of Basic Kipesta Shell		the	
_22647DC2FDDB4EFD	m0069ckjcb01	Fragment of Fine Kipesta Shell	a	the	Fragments of Fine Kipesta Shell		the	
_49FC02ED9D03B62D	m0069ckjdc01	Fragment of Choice Desert Kipesta Shell	a	the	Fragments of Choice Desert Kipesta Shell		the	
_160BF3150B022896	m0069ckjde01	Fragment of Supreme Desert Kipesta Shell	a	the	Fragments of Supreme Desert Kipesta Shell		the	
_6EE61345D8BD11CE	m0069ckjfd01	Fragment of Excellent Forest Kipesta Shell	a	the	Fragments of Excellent Forest Kipesta Shell		the	
_491CEEF49D23A22E	m0069ckjjc01	Fragment of Choice Jungle Kipesta Shell	a	the	Fragments of Choice Jungle Kipesta Shell		the	
_4332328B02D90E16	m0069ckjlc01	Fragment of Choice Lakes Kipesta Shell	a	the	Fragments of Choice Lakes Kipesta Shell		the	
_143DD3915E58B8CF	m0069ckjle01	Fragment of Supreme Lakes Kipesta Shell	a	the	Fragments of Supreme Lakes Kipesta Shell		the	
_B1F35D9F6BF89DE1	m0069ckjpc01	Fragment of Choice Prime Root Kipesta Shell	a	the	Fragments of Choice Prime Root Kipesta Shell		the	
_4C97286D15F58670	m0069ckjpd01	Fragment of Excellent Prime Root Kipesta Shell	a	the	Fragments of Excellent Prime Root Kipesta Shell		the	
_E85A312C280A5770	m0069ckjpe01	Fragment of Supreme Prime Root Kipesta Shell	a	the	Fragments of Supreme Prime Root Kipesta Shell		the	
_1B0704D8C5D0D467	m0072ckhca01	Fragment of Basic Kipee Shell	a	the	Fragments of Basic Kipee Shell		the	
_D5B2FDB219A43F91	m0072ckhcb01	Fragment of Fine Kipee Shell	a	the	Fragments of Fine Kipee Shell		the	
_5582065F2F19323C	m0072ckhdc01	Fragment of Choice Desert Kipee Shell	a	the	Fragments of Choice Desert Kipee Shell		the	
_E7C636DE5BB05BFF	m0072ckhdd01	Fragment of Excellent Desert Kipee Shell	a	the	Fragments of Excellent Desert Kipee Shell		the	
_547AB2AE2804401B	m0072ckhde01	Fragment of Supreme Desert Kipee Shell	a	the	Fragments of Supreme Desert Kipee Shell		the	
_55220A6BAF19363C	m0072ckhfc01	Fragment of Choice Forest Kipee Shell	a	the	Fragments of Choice Forest Kipee Shell		the	
_A9E632EADBC05BFE	m0072ckhfd01	Fragment of Excellent Forest Kipee Shell	a	the	Fragments of Excellent Forest Kipee Shell		the	
_D46ADAB268043C26	m0072ckhfe01	Fragment of Supreme Forest Kipee Shell	a	the	Fragments of Supreme Forest Kipee Shell		the	
_93A30A75B0281A2F	m0072ckhjc01	Fragment of Choice Jungle Kipee Shell	a	the	Fragments of Choice Jungle Kipee Shell		the	
_991AA5C8BBF330D9	m0072ckhld01	Fragment of Excellent Lakes Kipee Shell	a	the	Fragments of Excellent Lakes Kipee Shell		the	
_F4F0BF2B3DF45320	m0072ckhpc01	Fragment of Choice Prime Root Kipee Shell	a	the	Fragments of Choice Prime Root Kipee Shell		the	
_BAE694126EECFB4C	m0072ckhpd01	Fragment of Excellent Prime Root Kipee Shell	a	the	Fragments of Excellent Prime Root Kipee Shell		the	
_23B39300D1C53470	m0072ckhpe01	Fragment of Supreme Prime Root Kipee Shell	a	the	Fragments of Supreme Prime Root Kipee Shell		the	
_99E4BC126CEB784D	m0073ckeca01	Fragment of Basic Kipucka Shell	a	the	Fragments of Basic Kipucka Shell		the	
_66D33DD2BCDB2AE7	m0073ckecb01	Fragment of Fine Kipucka Shell	a	the	Fragments of Fine Kipucka Shell		the	
_CFCB3A4CD059C4C8	m0073ckece01	Fragment of Supreme Kipucka Shell	a	the	Fragments of Supreme Kipucka Shell		the	
_46FB42ED1902F627	m0073ckedc01	Fragment of Choice Desert Kipucka Shell	a	the	Fragments of Choice Desert Kipucka Shell		the	
_70260B43971CA9C9	m0073ckedd01	Fragment of Excellent Desert Kipucka Shell	a	the	Fragments of Excellent Desert Kipucka Shell		the	
_520CCF05CE022887	m0073ckede01	Fragment of Supreme Desert Kipucka Shell	a	the	Fragments of Supreme Desert Kipucka Shell		the	
_06FB3EF9D902F231	m0073ckefc01	Fragment of Choice Forest Kipucka Shell	a	the	Fragments of Choice Forest Kipucka Shell		the	
_B2E61345972CADC8	m0073ckefd01	Fragment of Excellent Forest Kipucka Shell	a	the	Fragments of Excellent Forest Kipucka Shell		the	
_461B2EF41922E228	m0073ckejc01	Fragment of Choice Jungle Kipucka Shell	a	the	Fragments of Choice Jungle Kipucka Shell		the	
_33872349D3CA99C6	m0073ckejd01	Fragment of Excellent Jungle Kipucka Shell	a	the	Fragments of Excellent Jungle Kipucka Shell		the	
_D2CAF7138D030481	m0073ckeje01	Fragment of Supreme Jungle Kipucka Shell	a	the	Fragments of Supreme Jungle Kipucka Shell		the	
_40314E7BC5D90E10	m0073ckelc01	Fragment of Choice Lakes Kipucka Shell	a	the	Fragments of Choice Lakes Kipucka Shell		the	
_58AC93A11D5894B9	m0073ckele01	Fragment of Supreme Lakes Kipucka Shell	a	the	Fragments of Supreme Lakes Kipucka Shell		the	
_F1F35D9FA4F61DDB	m0073ckepc01	Fragment of Choice Prime Root Kipucka Shell	a	the	Fragments of Choice Prime Root Kipucka Shell		the	
_9006E87DD4F5625A	m0073ckepd01	Fragment of Excellent Prime Root Kipucka Shell	a	the	Fragments of Excellent Prime Root Kipucka Shell		the	
_285A0D13E70B576A	m0073ckepe01	Fragment of Supreme Prime Root Kipucka Shell	a	the	Fragments of Supreme Prime Root Kipucka Shell		the	
_27CB1283F60AC49D	m0074ckeca01	Fragment of Basic Kipucka Rostrum	a	the	Fragments of Basic Kipucka Rostrum		the	
_424AF3587A1DAEAB	m0074ckecb01	Fragment of Fine Kipucka Rostrum	a	the	Fragments of Fine Kipucka Rostrum		the	
_CF13475E3292C3A0	m0074ckece01	Fragment of Supreme Kipucka Rostrum	a	the	Fragments of Supreme Kipucka Rostrum		the	
_1C27CC4BA5726A31	m0074ckedc01	Fragment of Choice Desert Kipucka Rostrum	a	the	Fragments of Choice Desert Kipucka Rostrum		the	
_CD46DAD543411CC8	m0074ckedd01	Fragment of Excellent Desert Kipucka Rostrum	a	the	Fragments of Excellent Desert Kipucka Rostrum		the	
_6F3D7C4091DB6FD0	m0074ckede01	Fragment of Supreme Desert Kipucka Rostrum	a	the	Fragments of Supreme Desert Kipucka Rostrum		the	
_5C27CC57E5127231	m0074ckefc01	Fragment of Choice Forest Kipucka Rostrum	a	the	Fragments of Choice Forest Kipucka Rostrum		the	
_CF66DAD7835118D1	m0074ckefd01	Fragment of Excellent Forest Kipucka Rostrum	a	the	Fragments of Excellent Forest Kipucka Rostrum		the	
_9B56A063E5738222	m0074ckejc01	Fragment of Choice Jungle Kipucka Rostrum	a	the	Fragments of Choice Jungle Kipucka Rostrum		the	
_52A6DACCFE0010D3	m0074ckejd01	Fragment of Excellent Jungle Kipucka Rostrum	a	the	Fragments of Excellent Jungle Kipucka Rostrum		the	
_6E0CA85C12DB33BB	m0074ckeje01	Fragment of Supreme Jungle Kipucka Rostrum	a	the	Fragments of Supreme Jungle Kipucka Rostrum		the	
_E84080B9BB4734EC	m0074ckelc01	Fragment of Choice Lakes Kipucka Rostrum	a	the	Fragments of Choice Lakes Kipucka Rostrum		the	
_37F7492CDD4AC830	m0074ckele01	Fragment of Supreme Lakes Kipucka Rostrum	a	the	Fragments of Supreme Lakes Kipucka Rostrum		the	
_74BC6272FA26AEBA	m0074ckepc01	Fragment of Choice Prime Root Kipucka Rostrum	a	the	Fragments of Choice Prime Root Kipucka Rostrum		the	
_AD31CA1049B22A0E	m0074ckepd01	Fragment of Excellent Prime Root Kipucka Rostrum	a	the	Fragments of Excellent Prime Root Kipucka Rostrum		the	
_03D04D7C7542733B	m0074ckepe01	Fragment of Supreme Prime Root Kipucka Rostrum	a	the	Fragments of Supreme Prime Root Kipucka Rostrum		the	
_DF95AC18F29C6856	m0076ckfca01	Fragment of Basic Kirosta Sting	a	the	Fragments of Basic Kirosta Sting		the	
_64C499CE7D9C4EF5	m0076ckfcb01	Fragment of Fine Kirosta Sting	a	the	Fragments of Fine Kirosta Sting		the	
_EF473B43D7ADF9D3	m0076ckfdd01	Fragment of Excellent Desert Kirosta Sting	a	the	Fragments of Excellent Desert Kirosta Sting		the	
_31074345D7BDFDD2	m0076ckffd01	Fragment of Excellent Forest Kirosta Sting	a	the	Fragments of Excellent Forest Kirosta Sting		the	
_B2A85349135BE9D0	m0076ckfjd01	Fragment of Excellent Jungle Kirosta Sting	a	the	Fragments of Excellent Jungle Kirosta Sting		the	
_9489332ACB63348D	m0076ckfje01	Fragment of Supreme Jungle Kirosta Sting	a	the	Fragments of Supreme Jungle Kirosta Sting		the	
_83E2628C06393E13	m0076ckflc01	Fragment of Choice Lakes Kirosta Sting	a	the	Fragments of Choice Lakes Kirosta Sting		the	
_F7F35D9F6A58FDEA	m0076ckfpc01	Fragment of Choice Prime Root Kirosta Sting	a	the	Fragments of Choice Prime Root Kirosta Sting		the	
_8EF7447995B68668	m0076ckfpd01	Fragment of Excellent Prime Root Kirosta Sting	a	the	Fragments of Excellent Prime Root Kirosta Sting		the	
_285A3127E72A9F79	m0076ckfpe01	Fragment of Supreme Prime Root Kirosta Sting	a	the	Fragments of Supreme Prime Root Kirosta Sting		the	
_BFFE85EA5C07BAE8	m0077ixxcc01	Kitin Secretion	a	the	Kitin Secretions		the	
_316720DE3F5DCD36	m0078ckica01	Fragment of Basic Kizoar Tail	a	the	Fragments of Basic Kizoar Tail		the	
_9D9715C61A34DF50	m0078ckicb01	Fragment of Fine Kizoar Tail	a	the	Fragments of Fine Kizoar Tail		the	
_FD564ED40E95FBDC	m0078ckidd01	Fragment of Excellent Desert Kizoar Tail	a	the	Fragments of Excellent Desert Kizoar Tail		the	
_6B82267129A62F0B	m0078ckifc01	Fragment of Choice Forest Kizoar Tail	a	the	Fragments of Choice Forest Kizoar Tail		the	
_BF764AE08EA5FBDB	m0078ckifd01	Fragment of Excellent Forest Kizoar Tail	a	the	Fragments of Excellent Forest Kizoar Tail		the	
_12CAB27C3B839788	m0078ckife01	Fragment of Supreme Forest Kizoar Tail	a	the	Fragments of Supreme Forest Kizoar Tail		the	
_80D63AEACB3403C8	m0078ckijd01	Fragment of Excellent Jungle Kizoar Tail	a	the	Fragments of Excellent Jungle Kizoar Tail		the	
_B55063F40C81C42C	m0078ckipc01	Fragment of Choice Prime Root Kizoar Tail	a	the	Fragments of Choice Prime Root Kizoar Tail		the	
_82CBAC266F7C9B0B	m0078ckipd01	Fragment of Excellent Prime Root Kizoar Tail	a	the	Fragments of Excellent Prime Root Kizoar Tail		the	
_6132761FA425847D	m0078ckipe01	Fragment of Supreme Prime Root Kizoar Tail	a	the	Fragments of Supreme Prime Root Kizoar Tail		the	
_B3F654DE80DDC933	m0081chgca01	Fragment of Basic Lumper Skin	a	the	Fragments of Basic Lumper Skin		the	
_DED729BCD9750748	m0081chgcb01	Fragment of Fine Lumper Skin	a	the	Fragments of Fine Lumper Skin		the	
_7B577EC8901507D6	m0081chgdd01	Fragment of Excellent Desert Lumper Skin	a	the	Fragments of Excellent Desert Lumper Skin		the	
_3A4F8FFF4A91C81E	m0081chgpc01	Fragment of Choice Prime Root Lumper Skin	a	the	Fragments of Choice Prime Root Lumper Skin		the	
_C30BC01C2EBDC303	m0081chgpd01	Fragment of Excellent Prime Root Lumper Skin	a	the	Fragments of Excellent Prime Root Lumper Skin		the	
_68D2721F24465C77	m0081chgpe01	Fragment of Supreme Prime Root Lumper Skin	a	the	Fragments of Supreme Prime Root Lumper Skin		the	
_6954DD9D4EAB7927	m0082chgca01	Fragment of Basic Lumper Spine	a	the	Fragments of Basic Lumper Spine		the	
_5D574003124F952C	m0082chgcb01	Fragment of Fine Lumper Spine	a	the	Fragments of Fine Lumper Spine		the	
_3CD6B7C8841547CA	m0082chgdd01	Fragment of Excellent Desert Lumper Spine	a	the	Fragments of Excellent Desert Lumper Spine		the	
_5BF7BFADA5E62052	m0082chgpc01	Fragment of Choice Prime Root Lumper Spine	a	the	Fragments of Choice Prime Root Lumper Spine		the	
