// HASH_VALUE 41AC5FC657D9104D
// INDEX 0
abandon_mission	[&TSK&Du hast eine Mission aufgegeben.]

// HASH_VALUE 5861F6FC97DFA47B
// INDEX 2916
fyros_kami_walking_3	[Hüte Dich vor den Karavan, sie führen einen gnadenlosen Feldzug gegen die Kami. Karavanmitglieder sind machtvoll und unberechenbar.]

// HASH_VALUE 144136C1A243F130
// INDEX 2917
fyros_kami_walking_4	[Es besteht die Hoffnung, dass wir mittels des Wissens der Kami mehr über den Drachen lernen werden.]

// HASH_VALUE 8A96471F48EA8930
// INDEX 2918
fyros_kami_walking_5	[Wenn Du nie zuvor einen Kami gesehen haben solltest, wird Dich ihre Erscheinung vermutlich überraschen.]

// HASH_VALUE CB35AE9D34B22E47
// INDEX 2919
fyros_kami_walking_6	[Manchmal ehren uns die Kami, in dem sie uns um Hilfe bitten. Habe keine Angst, ihnen Deine Hilfe anzubieten, wenn Du sie triffst.]

// HASH_VALUE 25B17E00421A1CC6
// INDEX 2920
fyros_karavan_emissary_actei_ans_1_3_1	[Du musst wissen $player$, dass unser Tempel in mehreren Etappen errichtet wird. Die Zeit ist knapp. Für jede der Bauetappen benötigen wir andere Rohstoffe, die einer anderen Abbauzone entsprechen.{break}Wegen des göttlichen Charakters des Tempels werden bestimmte Rohstoffe benötigt, die die Karavankundschafter in $ilot$ in den alten Landen aufgespürt haben. Die Karavan haben Teleporter zur Verfügung gestellt, die dich dorthin bringen. Pass gut auf $player$, denn die Kami und Die Kitin werden versuchen, dir zu schaden.{break}die Kami benötigen auch Rohstoffe, um ihre gottlosen Kultstätten zu errichten. Gehe so schnell wie möglich nach $ilot$, denn die Schergen der Kamis haben ihre Arbeit dort bestimmt schon aufgenommen und die Quellen sind nicht unendlich. Bring so viele Rohstoffe wie möglich mit! Der Rohstoffsammler der Karavan wird dir alle Details geben...{break}Wenn du nicht abbauen willst, kannst du trotzdem etwas für das Werk Jenas tun. Wenn du ein Kämpfer bist, gehe zum Meister der Karavan. Er wird dir näheres dazu sagen. Wenn du Handwerker bist, suche der Handwerker der Karavan auf. Er wird dir mehr dazu sagen. Wie immer es auch sei, $player$, alles was du unternimmst, wird dir Ehre bringen. Die Ehrenvollsten werden belohnt, wenn der Tempel fertiggestellt ist.]

// HASH_VALUE 15384F05ECB21E5F
// INDEX 2921
fyros_karavan_emissary_prologue_ans_1	[Was kann ich für Jena tun?]

// HASH_VALUE 51348E00034415AB
// INDEX 2922
fyros_karavan_emissary_prologue_ans_1_0	[Um die Karavan-Mitglieder vor den Angriffen der Kamis zu beschützen, werden wir bald Tempel auf Atys errichten. Diese Tempel, Reserven von Jenas Lebenskraft, werden sie vor den Kamis schützen. Diese Tempel zu bauen ist lebenswichtig für die Homins! Die Tempel werden ebenfalls als Schule dienen, in denen wir den Homins die Lehren Jenas vermitteln. ]

// HASH_VALUE 2BB49BCAD7F41897
// INDEX 2923
fyros_karavan_emissary_prologue_ans_1_1	[Wo werden diese Tempel errichtet?]

// HASH_VALUE 7C4BAC3E64187635
// INDEX 2924
fyros_karavan_emissary_prologue_ans_1_1_1	[Die Gegend um $place$ wurde von der Karavan auserwählt, um einen der vier Tempel zu beherbergen. Diese Tempel werden die Städte schützen und den Homins Jenas Wort lehren. Der gläubige Karavananhänger kann dort neue Kräfte erlernen. In der nähe jeder der vier Hauptstädte wird ein Tempel errichtet! Wir beginnen bald mit dem Bau.]

// HASH_VALUE 9363C0A45844E7AA
// INDEX 2925
fyros_karavan_emissary_prologue_ans_1_2	[Was ist unser Ziel?]

// HASH_VALUE 70886DDE9745B032
// INDEX 2926
fyros_karavan_emissary_prologue_ans_1_2_1	[Damit die Macht Jenas einen Tempel errichtet, benutzen wir Teile, die die Handwerker mit Rohstoffen der Rohstoffsammler anfertigen. In ihren Suchaktionen werden die Sammler von Magiern und Kriegern begleitet. Du musst wissen $player$, dass die Ehrenwertesten eine gerechte Belohnung erhalten werden. Ihre Namen werden für die Ewigkeit in das Holz der Tempel geritzt!]

// HASH_VALUE 24FC4E3D2EAEDE2F
// INDEX 2927
fyros_karavan_emissary_prologue_ans_1_3	[Was wird meine Aufgabe in diesem großen Projekt sein?]

// HASH_VALUE AC9570CA01E4E1D8
// INDEX 2928
fyros_karavan_emissary_prologue_ans_1_3_1	[Vergiss nicht $player$, dass der göttliche Charakter des Tempels besondere Rohstoffe beansprucht, die die Karavankundschafter in den alten Landen entdeckt haben. Teleporter werden dich dorthin geleiten. Für jede dieser Etappen des Tempelbaus werden verschiedene Rohstoffe benötigt, die einer anderen Sammelzone entsprechen. Pass gut auf $player$, denn die Kami und Die Kitin werden versuchen, dir Schaden zuzufügen. ]

// HASH_VALUE 1764F79A4B7D0FE4
// INDEX 2929
fyros_karavan_emissary_prologue_ans_1_4_1	[Wir zählen auf dich $player$. Lass uns nicht im Stich, wir brauchen dich. Jena sei mit dir.]

// HASH_VALUE C43BE8B6ABBA73A8
// INDEX 2930
fyros_karavan_emissary_prologue_ans_2	[Das interessiert mich alles nicht!]

// HASH_VALUE 969A6EDD1C8C9E08
// INDEX 2931
fyros_karavan_emissary_prologue_details	[Sage mir bitte noch ein Mal, was ich für Jena tun kann. ]

// HASH_VALUE D9856795E4CAFC6B
// INDEX 2932
fyros_karavan_emissary_prologue_leave	[Ich werde woanders gebraucht.]

// HASH_VALUE 88C6808289D8946F
// INDEX 2933
fyros_karavan_emissary_prologue_menu	[Was spielt sich hier ab?]

// HASH_VALUE 8D400C7BAF3385B0
// INDEX 2934
fyros_karavan_emissary_prologue_phrase_1	[Die Zeiten sind schlecht $player$ denn der Krieg zwischen Jena und Ma-Duk wird ausbrechen! Es ist nur noch eine Frage der Zeit... die Kami werden die Anhänger Jenas skrupellos verfolgen. Doch wir haben einen Weg gefunden, dieser Bedrohung zu begegnen...\n
	$player$ ! Willst du an diesem großen Projekt teilnehmen?]

// HASH_VALUE CA623C2659FFEEEA
// INDEX 2935
fyros_karavan_guide_phrase_1	[Zahlreiche Gläubige sind dem Ruf Jenas gefolgt. Leider haben die dämonischen Kamis ihre Anhänger aufgehetzt und ihre gottlosen Kultstätten werfen Schatten über unsere Tempel. Darüber hinaus haben Trytons Lügenmärchen viele Homins durcheinander gebracht. Die Schatten Ma-Duks befallen ganz Atys.{break}Doch Jenas treue Anhänger haben sich tapfer geschlagen und eine Belohnung verdient. Im Namen der Göttin und der Karavan bin ich hier, um ihnen heilige Gegenstände zu überreichen. Auf dass sie sie mit Stolz tragen können!]

// HASH_VALUE 485F99FA46506E66
// INDEX 2936
fyros_karavan_high_guide_phrase_1	[Jena ist zufrieden, die Gläubigen sind ihrem Ruf gefolgt! Es wurden beeindruckende Tempel errichtet und die armseligen Kultstätten der teuflischen Kamis sind nicht sehr zahlreich. Das Licht Jenas scheint auf Atys!{break}Ich werde die Homins, die sich für unser Werk eingesetzt haben, im Namen der Göttin und der Karavan belohnen. Auf dass sie unseren heiligen Objekte mit Stolz tragen werden.]

// HASH_VALUE 2535CDF3AA507BBF
// INDEX 2937
fyros_karavan_npc_t10_t13_craft_main_p_ldc_intro	[Ich nehme an, du bist ein Handwerker, $player$. Deine Hilfe ist sehr wertvoll bei der Errichtung des Tempels für Jena. Wir haben mit der letzten Bauetappe begonnen. Wir müssen die Verkleidung, die Verzierungen herstellen und den Altarraum des Tempels fertig stellen.{break}Die Verkleidung bedeckt den Tempel und die Verzierungen dekorieren ihn. Die Statue wird zur Symbolfigur des Tempels und der Altarraum bildet das Herz von Jenas Stätte. Alle diese Bestandteile müssen vor der letzten Etappe fertig gestellt sein.{break}Für jeden der vier Teile müssen die benötigten Bestandteile in großen Mengen hergestellt werden. Bist du bereit dein Werk zu beginnen, $player$ ?]

// HASH_VALUE 98A8DC18D4F4EDE9
// INDEX 2938
fyros_karavan_npc_t2_t7_craft_main_mis_desc	[Du musst die zur Errichtung des Tempels notwendigen Bestandteile herstellen und sie dem $givervar$ geben]

// HASH_VALUE 1BDCF07715A53499
// INDEX 2939
fyros_karavan_npc_t2_t7_craft_main_mis_title	[Am Bau des Tempels teilnehmen]

// HASH_VALUE 53058C73CA8EB3A8
// INDEX 2940
fyros_karavan_npc_t2_t7_craft_main_p_answer_accept_mission	[Ich bin bereit!]

// HASH_VALUE 0CC68DD29F4B0C26
// INDEX 2941
fyros_karavan_npc_t2_t7_craft_main_p_answer_accept_mission_2	[Alles klar, ich bin bereit, zu beginnen.]

// HASH_VALUE 4F755B9713B4B499
// INDEX 2942
fyros_karavan_npc_t2_t7_craft_main_p_answer_how_to	[Wie genau soll ich vorgehen?]

// HASH_VALUE D1CB188971275ED5
// INDEX 2943
fyros_karavan_npc_t2_t7_craft_main_p_answer_no_thanks	[Ich werde diese Aufgabe nicht erfüllen, auf Wiedersehen.]

// HASH_VALUE D1CB188971275ED5
// INDEX 2944
fyros_karavan_npc_t2_t7_craft_main_p_answer_no_thanks_2	[Ich werde diese Aufgabe nicht erfüllen, auf Wiedersehen.]

// HASH_VALUE 13E884EAEAA6AA63
// INDEX 2945
fyros_karavan_npc_t2_t7_craft_main_p_answer_other_question	[Ich habe noch Fragen.]

// HASH_VALUE A48C61F8324F810C
// INDEX 2946
fyros_karavan_npc_t2_t7_craft_main_p_answer_our_ennemy	[Werden wir von unseren Feinden bedrängt?]

// HASH_VALUE D658E7A75507CD1B
// INDEX 2947
fyros_karavan_npc_t2_t7_craft_main_p_answer_tell_me_more	[Sag mir mehr über den Bau]

// HASH_VALUE 4498BA9A256852A0
// INDEX 2948
fyros_karavan_npc_t2_t7_craft_main_p_answer_your_role	[Was genau ist deine Rolle?]

// HASH_VALUE DEC4843861989A8E
// INDEX 2949
fyros_karavan_npc_t2_t7_craft_main_p_ldc_how_to	[Erstens muss die Herstellung der verschiedenen Bauteile vor Ort stattfinden. In der Tat hat Jena diesen Ort gesegnet und ihre Macht beeinflusst die Teile des Tempels, die dort hergestellt werden.{break}Du musst wissen, dass der Blick Jenas die Handwerker bei ihrer Arbeit inspirieren wird. So können alle daran Teil haben, egal wo ihre Stärke liegt. Die Stätte der Göttin zu errichten ist ein Präzisionswerk, ein Kunstwerk, ein göttliches Werk. Nur das Werkzeug der Schmuckhersteller ermöglicht es, diese Teile mit Sorgfalt zu erschaffen.{break}Ich werde auch jedem Handwerker einen Handwerksplan sowie die nötigen Materialien geben, die er zur Herstellung benötigt. Es kann nur Material aus den Quellen der alten Landen verwendet werden. Fällt die Ernte zu gering aus, können unsere Handwerker nicht mehr arbeiten.]

// HASH_VALUE 0813B3CCAE5A6D7A
// INDEX 2950
fyros_karavan_npc_t2_t7_craft_main_p_ldc_intro	[Die Kirche Jenas benötigt die besten Handwerker, um ihren Tempel zu errichten. Ich hoffe, wir können uns auf dich verlassen $player$! Du musst wissen, dass der Bau in mehreren Etappen erfolgt. Wir haben mit der ersten Etappe begonnen. Während der der Sockel und die Säulen hergestellt werden und die Erschaffung des Altarraumes des Tempels beginnt.{break}Der Sockel ist die Grundsäule des Tempels. Die Säulen stellen das Gerüst dar und der Altarraum ist das Herz. Der Sockel und die Säulen müssen vor dem Ende der ersten Etappe fertig gestellt sein. Für jeden der drei Teile müssen unsere Handwerker die nötigen Bestandteile in großen Mengen herstellen. Bist du bereit, die Arbeit anzugehen, $player$ ?]

// HASH_VALUE 8E986C8E3237F576
// INDEX 2951
fyros_karavan_npc_t2_t7_craft_main_p_ldc_tell_ennemy	[Ja, $player$. Deshalb ist die Bauzeit jeder Etappe begrenzt. Die eingesetzten Rohstoffe kommen aus Quellen in den alten Landen. Diese Quellen sind nicht unendlich und die Kami versuchen sie auszubeuten, um ihre Tempel zu errichten.{break}Unsere Handwerker können sich über den Fortgang der Baustelle auf der Ruhmessäule informieren. Es ist unabdinglich, dass die Homins mehr Tempel bauen als Ma-Duk Altäre, um die Macht Jenas zu veranschaulichen.]

// HASH_VALUE 596B80A53376BA6B
// INDEX 2952
fyros_karavan_npc_t2_t7_craft_main_p_ldc_tell_more	[Was möchtest du wissen, $player$?]

// HASH_VALUE C6C11232BFB5B2A6
// INDEX 2953
fyros_karavan_npc_t2_t7_craft_main_p_ldc_tell_role	[Ich bin hier, um die Handwerker mit den Materialien zu versorgen, die sie für die Errichtung des Tempels benötigen. Es ist auch meine Aufgabe, die von allen auf der Baustelle arbeitenden Handwerker hergestellen Bestandteile entgegenzunehmen und zu überprüfen. Diese Teile werden von Jena höchstpersönlich zusammengefügt: Es ist ihre göttliche Macht, die es ihr ermöglicht, den Tempel zu errichten.{break}Wenn die Handwerker es nicht schaffen, genügend herzustellen, kann Jena aushelfen. Doch das wird auf Kosten der Belohnungen sein, die sie den treusten ihrer Diener schenken wird.]

// HASH_VALUE B4342A85AA31B2E2
// INDEX 2954
fyros_karavan_npc_t2_t7_harvest_main_mis_desc	[Du musst Rohstoffe für die Errichtung von Jenas Tempeln sammeln und diese $givervar$ geben.]

// HASH_VALUE 2D2C61BF9472D006
// INDEX 2955
fyros_karavan_npc_t2_t7_harvest_main_mis_title	[Bei der Errichtung des Tempels helfen]

// HASH_VALUE 45E8676AABF62AAF
// INDEX 2956
fyros_karavan_npc_t2_t7_harvest_main_p_answer_accept_mission	[Ich nehme die Mission an]

// HASH_VALUE 45E8676AABF62AAF
// INDEX 2957
fyros_karavan_npc_t2_t7_harvest_main_p_answer_accept_mission_2	[Ich nehme die Mission an]

// HASH_VALUE D1CB1889E6275ED5
// INDEX 2958
fyros_karavan_npc_t2_t7_harvest_main_p_answer_no_thanks	[Ich werde diese Aufgabe nicht erfüllen, auf Wiedersehen]

// HASH_VALUE D1CB1889E6275ED5
// INDEX 2959
fyros_karavan_npc_t2_t7_harvest_main_p_answer_no_thanks_2	[Ich werde diese Aufgabe nicht erfüllen, auf Wiedersehen]

// HASH_VALUE D9D867A594376560
// INDEX 2960
fyros_karavan_npc_t2_t7_harvest_main_p_answer_tell_me_more	[Sag mir mehr über die Mission]

// HASH_VALUE 3A18509422964EEF
// INDEX 2961
fyros_karavan_npc_t2_t7_harvest_main_p_ldc_intro	[Bist du ein Rohstoffabbauer, $player$? Wenn das der Fall ist, dann braucht dich das Licht der Kirche! Mit deiner Hilfe werden wir einen Tempel zu Ehren Jenas errichten. Die Mission, die ich dir auferlege, besteht darin, dass du wertvolle Rohstoffe aus der Region $region_name$ in den alten Landen beschaffen musst.{break}Diese verschiedenen Rohstoffe werden von den Handwerkern bei der Errichtung des Tempels benutzt. Wenn du diese Mission erfüllst, wirst du an Ehre gewinnen. Die Ehrenwertesten werden belohnt, nachdem der Altar fertig gestellt wurde.{break}Auf was wartest du, $player$ ? Nimm diese Aufgabe an und suche den Karavan Teleporter auf, der dich nach $region_name.da$ $region_name$ bringen wird.]

// HASH_VALUE 64769F0D56DEAF6A
// INDEX 2962
fyros_karavan_npc_t2_t7_harvest_main_p_ldc_tell_more	[Die Ressourcen aus den alten Landen sind außergewöhnlich: mit ihnen können wir Tempel erbauen, die Jena würdig sind. Die Ressourcen müssen in großen Mengen abgebaut und dann zu den Baustellen der Tempel gebracht werden.{break}Man hat mir auferlegt, die Rohstoffe einzusammeln, um sie der Karavan zu übergeben. Sie wird sie dann bearbeiten und danach können die Ressourcen erst von den Handwerkern der Homins benutzt werden.{break}Wir müssen ein Maximum an Ressourcen einsammeln, denn die Quellen sind begrenzt und feindliche Rohstoffabbauer werden versuchen, sie für die Kami auszubeuten. Die Anhänger des Ma-Duk wollen Altäre errichten, um die anderen Homins vom Lichte Jenas ab zu ab zu leiten. Die Zeit läuft! Nimmst du diese Mission an, $player$?]

// HASH_VALUE 0793E632F94DF560
// INDEX 2963
fyros_karavan_npc_t7_t10_craft_main_p_ldc_intro	[Willkommen, $player$! Du bist also ein Handwerker? Die Kirche Jenas braucht dich, um ihren Tempel zu errichten. Der Bau erfolgt in mehreren Etappen. Wir sind bei der zweiten, während welcher die Mauer und der Grundriss errichtet werden und wir setzen die Erschaffung des Altarraumes fort.{break}Die Mauer wird den Tempel beschützen. Der Grundriss ist das Kernstück der Mauern und der Altarraum ist das Herz der Unterkunft. Für jeden der drei Teile müssen die benötigten Bestandteile in großen Mengen angefertigt werden. Bist du bereit, $player$?]

// HASH_VALUE 99E7FF33ECED8F7A
// INDEX 2964
fyros_karavan_pretre_menu	[Ich grüße Sie im Namen Jenas]

// HASH_VALUE 2F666324198D7775
// INDEX 2965
fyros_karavan_pretre_phrase_1	[Jenas Tempel heißt dich voller Freude willkommen, $player$! Hier bist du in Sicherheit vor den Kamis und ihren Anhängern, denn du stehst unter dem Schutz der Göttin. Möge Jenas Licht dein Herz erleuchten und dir Mut geben, damit du deinem Schicksal nachgehen kannst. Wenn du gekommen bist, um dich zu bekehren, wirst du bei den Karavanieren aufgenommen, nachdem du einen heiligen Ritus vollzogen hast.]

// HASH_VALUE B35CFE5BF42E9350
// INDEX 2966
fyros_newb_craft_1_automenu	[Ich möchte mich im Handwerk weiterentwickeln.]

// HASH_VALUE 91B58EBF4DD236F4
// INDEX 2967
fyros_newb_craft_1_custom_obj_1	[Erlerne eine neue Technik des $fyrosarmor$, und gehe dann zurück zu $giver$.]

// HASH_VALUE B7204376724040E8
// INDEX 2968
fyros_newb_craft_1_desc	[Folge den Anweisungen von $giver$, um Dich im Handwerk weiter zu entwickeln.]

// HASH_VALUE 4CA62C8E7F9CC059
// INDEX 2969
fyros_newb_craft_1_end_1	[Sehr gut! Um Dich zu verbessern, solltest Du etwas Praxis im Erschaffen von Gegenstäden sammeln... ]

// HASH_VALUE F94CC8998F22F82A
// INDEX 2970
fyros_newb_craft_1_end_2	[...von den Fehlern die Du machst kannst Du nur lernen und so Deine handwerklich Fähigkeiten verbessern.]

// HASH_VALUE 13D1C2A7E0EA8788
// INDEX 2971
fyros_newb_craft_1_prereq	[Um weiter voran zu kommen, musst Du eine neue Fähigkeit erlernen: $fyrosarmor$. Gehe zu einem der Lehrmeister und erlerne ihn.]

// HASH_VALUE 11D541739555F9F4
// INDEX 2972
fyros_newb_craft_1_step_1_1	[Die Kunst des Handwerks ist weitaus schwieriger als es erscheint, aber mit genügend Willenskraft ist alles möglich.]

// HASH_VALUE A3B88DFA88B15A11
// INDEX 2973
fyros_newb_craft_1_step_1_2	[Beginnen wir damit herauszufinden, was Du weißt : stelle $boots$ der Qualität $ql$ her. Wenn Du das Werkzeug dafür noch nicht hast, findest Du einen Werkzeughändler in der Stadt.]

// HASH_VALUE 6BC4104513652A35
// INDEX 2974
fyros_newb_craft_1_title	[Einführung ins Handwerk 1]

// HASH_VALUE F3BA4C72351FA3C8
// INDEX 2975
fyros_newb_craft_2_automenu	[Ich möchte mehr über das Handwerk lernen.]

// HASH_VALUE A29403981EF88F07
// INDEX 2976
fyros_newb_craft_2_custom_obj_1	[Erlerne von $target$ den neuen Handwerksplan der $fyrosgloves$, und gehe dann zurück und sprich mit $giver$.]

// HASH_VALUE B7204376724040E8
// INDEX 2977
fyros_newb_craft_2_desc	[Folge den Anweisungen von $giver$, um Dich im Handwerk weiter zu entwickeln.]

// HASH_VALUE 4ACF3D2029778410
// INDEX 2978
fyros_newb_craft_2_end	[Hervorragend, hier ist eine kleine Belohnung für Deine Mühen. Und wenn Du Arbeit suchst, schau mal beim Aufseher vorbei. Er hat immer Aufgaben zu verteilen.]

// HASH_VALUE A05744FEE239BE9F
// INDEX 2979
fyros_newb_craft_2_prereq_f	[Um weitere Erfahrungen zu sammeln, musst Du einen neuen Handwerksplan erlernen: $fyrosgloves$. Gehe und suche $target$ auf, er wird Dich unterrichten.]

// HASH_VALUE A05744FEE239BE9F
// INDEX 2980
fyros_newb_craft_2_prereq_m	[Um weitere Erfahrungen zu sammeln, musst Du einen neuen Handwerksplan erlernen: $fyrosgloves$. Gehe und suche $target$ auf, er wird Dich unterrichten.]

// HASH_VALUE E0659B654EDBD6A2
// INDEX 2981
fyros_newb_craft_2_step_1_1	[Ein Handwerker lernt mit der Qualität der verwendeten Materialien.]

// HASH_VALUE CE8D16B0EF406549
// INDEX 2982
fyros_newb_craft_2_step_1_2	[Du solltest also neben Deinem Training einen guten Lieferanten suchen, wenn Du schöne Gegenstände herstellen willst .]

// HASH_VALUE A764ED8A56634CA8
// INDEX 2983
fyros_newb_craft_2_step_1_3	[Wenn Du bereit bist, stelle mir $gloves.ia$ $gloves$ der Qualität $ql$ her.]

// HASH_VALUE 6BC4104613652A35
// INDEX 2984
fyros_newb_craft_2_title	[Einführung ins Handwerk 2]

// HASH_VALUE 1E620B53AC3ABCAA
// INDEX 2985
fyros_newb_craft_answer	[Handwerk.]

// HASH_VALUE 1B853B9BE8A07620
// INDEX 2986
fyros_newb_fight_1_automenu	[Ich möchte lernen zu kämpfen.]

// HASH_VALUE 2780EE7BEAF0E771
// INDEX 2987
fyros_newb_fight_1_desc	[Folge den Anweisungen von $giver$ um die Techniken des Kampfes zu erlernen.]

// HASH_VALUE 1CC58BCE14CC98A8
// INDEX 2988
fyros_newb_fight_1_end	[Prima! Aber bedenke, dass $yubo$ eine leichte Beute ist, die nächsten Gegner werden nicht so einfach sein, sie werden immer stärker werden.]

// HASH_VALUE AE982A875312E8FE
// INDEX 2989
fyros_newb_fight_1_step_1_1	[Auf Atys zu überleben kann sehr hart sein, Du musst wissen wie man Kämpft um lange zu leben.]

// HASH_VALUE D5E6E0C28CCE44E9
// INDEX 2990
fyros_newb_fight_1_step_1_2	[Starte Dein Training, in dem Du Dir einen leichten Gegner suchst: finde einen kleinen Pflanzenfresser, $yubo.ia$ $yubo$, und töte ihn.]

// HASH_VALUE E632D7525A59D53D
// INDEX 2991
fyros_newb_fight_1_title	[Einführung in den Kampf 1]

// HASH_VALUE F64A894BA19B3BD0
// INDEX 2992
fyros_newb_fight_2_automenu	[Ich möchte mehr über den Kampf erlernen.]

// HASH_VALUE 2C6872DD01930AA9
// INDEX 2993
fyros_newb_fight_2_custom_obj_1	[Erlerne von $target$ eine neue Stufe $increasedamage$ und kehre dann zurück und sprich mit $giver$.]

// HASH_VALUE 549AC4ED1070CCCE
// INDEX 2994
fyros_newb_fight_2_desc	[Folge den Anweisungen von $giver$ um weiter in Techniken des Kampfes voran zu schreiten.]

// HASH_VALUE 770B4DCD32FDB90E
// INDEX 2995
fyros_newb_fight_2_end	[Gut. Wenn noch weitere Aufgaben suchst, solltest Du mit dem Corporal reden.]

// HASH_VALUE 388D3C4D4376C16A
// INDEX 2996
fyros_newb_fight_2_prereq_f	[Um Dich weiter zu verbessern, musst Du eine neue Fähigkeit erlernen: $increasedamage$. Gehe und suche $target$ auf, sie wird Dich unterrichten.]

// HASH_VALUE E5FCC9F118E0AC7A
// INDEX 2997
fyros_newb_fight_2_prereq_m	[Um Dich weiter zu verbessern, musst Du eine neue Fähigkeit erlernen: $increasedamage$. Gehe und suche $target$ auf, er wird Dich unterrichten.]

// HASH_VALUE EF20FC297D86C59A
// INDEX 2998
fyros_newb_fight_2_step_1_1	[Wir müssen einige Raubtieren erlegen. Es gibt zu viele $ragus$ auf unserer Insel, und sie dezimieren die Pflanzenfresser..]

// HASH_VALUE EFFE4BE0007BA6B0
// INDEX 2999
fyros_newb_fight_2_step_1_2	[Es wird Deinen Heldenmut unterstreichen, wenn Du ganz alleine einen erlegst. Du solltest eine Menge Erfahrung sammeln, wenn Du es tust. Aber sei wirklich vorsichtig...]

// HASH_VALUE E632D7535A59D53D
// INDEX 3000
fyros_newb_fight_2_title	[Einführung in den Kampf 2]

// HASH_VALUE A7F9B881DFB26E5A
// INDEX 3001
fyros_newb_fight_answer	[Melee fighting.]

// HASH_VALUE F60C2EAD71CF97CE
// INDEX 3002
fyros_newb_harvest_1_automenu	[Ich möchte mehr über die Rohstoffgewinnung.]

// HASH_VALUE 398576841C8398AB
// INDEX 3003
fyros_newb_harvest_1_custom_obj_1	[Erlerne eine neue Technik des $basicextraction$, und gehe dann zurück zu $giver$.]

// HASH_VALUE 2675E354B8866670
// INDEX 3004
fyros_newb_harvest_1_desc	[Folge den Anweisungen von $giver$, um Dich in Rohstoffgewinnung weiter zu entwickeln.]

// HASH_VALUE B86BAD9C416B438F
// INDEX 3005
fyros_newb_harvest_1_end	[Hervorragend. Allerdings war das auch sehr einfach, denn die hier glühen die Quellen über dem Boden und sind so leicht zu finden.]

// HASH_VALUE 0E2B1538D627CF04
// INDEX 3006
fyros_newb_harvest_1_prereq	[Um weiter voran zu kommen, musst Du eine neue Fähigkeit erlernen: $basicextraction$. Gehe zu einem der Lehrmeister und erlerne ihn.]

// HASH_VALUE 36F4D154E400C168
// INDEX 3007
fyros_newb_harvest_1_step_1_1	[Um Dich in Rohstoffgewinnung weiter zu entwickeln, musst Du lernen Rohstoffquellen zu finden und diese abzubauen .]

// HASH_VALUE 9FC453785153AF87
// INDEX 3008
fyros_newb_harvest_1_step_1_2	[Beginnen wir mit etwas einfachem, bring mir $rm1.ia$ $rm1$ und $rm2.ia$ $rm2$, welches Du im Boden im ganzen Außenposten und rundherum findest.]

// HASH_VALUE 2FF914F32D9A937A
// INDEX 3009
fyros_newb_harvest_1_title	[Einführung in die Rohstoffgewinnung 1]

// HASH_VALUE DA12C31B0D254840
// INDEX 3010
fyros_newb_harvest_2_automenu	[Ich möchte mehr über die Rohstoffgewinnung erlernen.]

// HASH_VALUE E6548E129E8A48F6
// INDEX 3011
fyros_newb_harvest_2_custom_obj_1	[Erlerne eine neue Technik des $basicprospection$ von $target$, und gehe dann zurück zu $giver$.]

// HASH_VALUE 2675E354B8866670
// INDEX 3012
fyros_newb_harvest_2_desc	[Folge den Anweisungen von $giver$, um Dich in Rohstoffgewinnung weiter zu entwickeln.]

// HASH_VALUE 3B838CA5B6195F32
// INDEX 3013
fyros_newb_harvest_2_end	[Gut, hier sind einige Dapper für Dich. Und wenn Du hinter mehr Arbeit her bist, sprich mal den Corporal an. Er hat immer einige Aufgaben zu verteilen.]

// HASH_VALUE 2FC7A6703C1F6D8D
// INDEX 3014
fyros_newb_harvest_2_prereq_f	[Um weiter voran zu kommen, musst Du eine neue Fähigkeit erlernen: $basicprospection$. Gehe und suche $target$ auf, sie wird Dich unterrichten.]

// HASH_VALUE 33F382D325538888
// INDEX 3015
fyros_newb_harvest_2_prereq_m	[Um weiter voran zu kommen, musst Du eine neue Fähigkeit erlernen: $basicprospection$. Gehe und suche $target$ auf, er wird Dich unterrichten.]

// HASH_VALUE 56A4BFE73FB4C050
// INDEX 3016
fyros_newb_harvest_2_step_1_1	[Dann lasst uns fortfahren: Deine Fähigkeiten für das korrekte Gewinnen von Rohstoffen hat einen direkten Einfluss auf die Qualität der Rohstoffe, die Du sammelst...]

// HASH_VALUE C5F869AE3424344A
// INDEX 3017
fyros_newb_harvest_2_step_1_2	[...aber pass gut auf bei Rohstoffabbau, es gibt viele Gaseinschlüsse auf Atys.]

// HASH_VALUE 735336C199EAC036
// INDEX 3018
fyros_newb_harvest_2_step_1_3	[Denk darüber nach, wenn Du mir $rm3.ia$ $rm3$ der Qualität $ql$ besorgst. Du findest es nur entlang den Klippen im Süden dieser Region.]

// HASH_VALUE 9A495468E379C6B8
// INDEX 3019
fyros_newb_harvest_2_step_1_4	[Du musst die Quellen mittels der Rohstoffsuche selbst finden, sonst wird ihr Glühen nicht sichtbar.]

// HASH_VALUE 2FF914F32D9A937B
// INDEX 3020
fyros_newb_harvest_2_title	[Einführung in die Rohstoffgewinnung 2]

// HASH_VALUE 6A98A386AAEAE8C1
// INDEX 3021
fyros_newb_harvest_answer	[Rohstoffgewinnung.]

// HASH_VALUE 1E0605F96CA47A68
// INDEX 3022
fyros_newb_magic_1_automenu	[Ich möchte ein wenig Magie erlernen.]

