*HASH_VALUE	sbrick ID	name	ia	da	p	pia	pda	description	description2
_40A1DDE847070AB8	bcmrca13	Matis Range Weapons 13	a	the				Lets you make Matis range weapons of quality $cr_recommended.	Matis Range Weapons 13 - Quality: $cr_recommended
_40A1DDE888070EB9	bcmrca14	Matis Range Weapons 14	a	the				Lets you make Matis range weapons of quality $cr_recommended.	Matis Range Weapons 14 - Quality: $cr_recommended
_40A1DDE8C80712BA	bcmrca15	Matis Range Weapons 15	a	the				Lets you make Matis range weapons of quality $cr_recommended.	Matis Range Weapons 15 - Quality: $cr_recommended
_40A1DDE8080716BB	bcmrca16	Matis Range Weapons 16	a	the				Lets you make Matis range weapons of quality $cr_recommended.	Matis Range Weapons 16 - Quality: $cr_recommended
_40A1DDE848071ABC	bcmrca17	Matis Range Weapons 17	a	the				Lets you make Matis range weapons of quality $cr_recommended.	Matis Range Weapons 17 - Quality: $cr_recommended
_40A1DDE889071EBD	bcmrca18	Matis Range Weapons 18	a	the				Lets you make Matis range weapons of quality $cr_recommended.	Matis Range Weapons 18 - Quality: $cr_recommended
_40A1DDE8C90722BE	bcmrca19	Matis Range Weapons 19	a	the				Lets you make Matis range weapons of quality $cr_recommended.	Matis Range Weapons 19 - Quality: $cr_recommended
_80A1DDE88717FEB6	bcmrca20	Matis Range Weapons 20	a	the				Lets you make Matis range weapons of quality $cr_recommended.	Matis Range Weapons 20 - Quality: $cr_recommended
_80A1DDE8C71702B7	bcmrca21	Matis Range Weapons 21	a	the				Lets you make Matis range weapons of quality $cr_recommended.	Matis Range Weapons 21 - Quality: $cr_recommended
_80A1DDE8071706B8	bcmrca22	Matis Range Weapons 22	a	the				Lets you make Matis range weapons of quality $cr_recommended.	Matis Range Weapons 22 - Quality: $cr_recommended
_80A1DDE847170AB9	bcmrca23	Matis Range Weapons 23	a	the				Lets you make Matis range weapons of quality $cr_recommended.	Matis Range Weapons 23 - Quality: $cr_recommended
_80A1DDE888170EBA	bcmrca24	Matis Range Weapons 24	a	the				Lets you make Matis range weapons of quality $cr_recommended.	Matis Range Weapons 24 - Quality: $cr_recommended
_80A1DDE8C81712BB	bcmrca25	Matis Range Weapons 25	a	the				Lets you make Matis range weapons of quality $cr_recommended.	Matis Range Weapons 25 - Quality: $cr_recommended
_8861B9388F5C10DF	bcmpca01	Matis Ammo 1	a	the				Lets you make Matis ammo of quality $cr_recommended.	Matis Ammo 1 - Quality: $cr_recommended
_C861B9380F5C10DF	bcmpca02	Matis Ammo 2	a	the				Lets you make Matis ammo of quality $cr_recommended.	Matis Ammo 2 - Quality: $cr_recommended
_0861B9388F5C10DF	bcmpca03	Matis Ammo 3	a	the				Lets you make Matis ammo of quality $cr_recommended.	Matis Ammo 3 - Quality: $cr_recommended
_4961B938115C10DF	bcmpca04	Matis Ammo 4	a	the				Lets you make Matis ammo of quality $cr_recommended.	Matis Ammo 4 - Quality: $cr_recommended
_8961B938915C10DF	bcmpca05	Matis Ammo 5	a	the				Lets you make Matis ammo of quality $cr_recommended.	Matis Ammo 5 - Quality: $cr_recommended
_C961B938115C10DF	bcmpca06	Matis Ammo 6	a	the				Lets you make Matis ammo of quality $cr_recommended.	Matis Ammo 6 - Quality: $cr_recommended
_0961B938915C10DF	bcmpca07	Matis Ammo 7	a	the				Lets you make Matis ammo of quality $cr_recommended.	Matis Ammo 7 - Quality: $cr_recommended
_4A61B938135C10DF	bcmpca08	Matis Ammo 8	a	the				Lets you make Matis ammo of quality $cr_recommended.	Matis Ammo 8 - Quality: $cr_recommended
_8A61B938935C10DF	bcmpca09	Matis Ammo 9	a	the				Lets you make Matis ammo of quality $cr_recommended.	Matis Ammo 9 - Quality: $cr_recommended
_A68238DC07BB9A6F	bcmpca10	Matis Ammo 10	a	the				Lets you make Matis ammo of quality $cr_recommended.	Matis Ammo 10 - Quality: $cr_recommended
_A6823CDC47BB9A70	bcmpca11	Matis Ammo 11	a	the				Lets you make Matis ammo of quality $cr_recommended.	Matis Ammo 11 - Quality: $cr_recommended
_A68240DC87BB9A71	bcmpca12	Matis Ammo 12	a	the				Lets you make Matis ammo of quality $cr_recommended.	Matis Ammo 12 - Quality: $cr_recommended
_A68244DCC7BB9A72	bcmpca13	Matis Ammo 13	a	the				Lets you make Matis ammo of quality $cr_recommended.	Matis Ammo 13 - Quality: $cr_recommended
_A68248DC08BB9A73	bcmpca14	Matis Ammo 14	a	the				Lets you make Matis ammo of quality $cr_recommended.	Matis Ammo 14 - Quality: $cr_recommended
_A6824CDC48BB9A74	bcmpca15	Matis Ammo 15	a	the				Lets you make Matis ammo of quality $cr_recommended.	Matis Ammo 15 - Quality: $cr_recommended
_A68250DC88BB9A75	bcmpca16	Matis Ammo 16	a	the				Lets you make Matis ammo of quality $cr_recommended.	Matis Ammo 16 - Quality: $cr_recommended
_A68254DCC8BB9A76	bcmpca17	Matis Ammo 17	a	the				Lets you make Matis ammo of quality $cr_recommended.	Matis Ammo 17 - Quality: $cr_recommended
_A68258DC09BB9A77	bcmpca18	Matis Ammo 18	a	the				Lets you make Matis ammo of quality $cr_recommended.	Matis Ammo 18 - Quality: $cr_recommended
_A6825CDC49BB9A78	bcmpca19	Matis Ammo 19	a	the				Lets you make Matis ammo of quality $cr_recommended.	Matis Ammo 19 - Quality: $cr_recommended
_E68238DD07CB9A6F	bcmpca20	Matis Ammo 20	a	the				Lets you make Matis ammo of quality $cr_recommended.	Matis Ammo 20 - Quality: $cr_recommended
_E6823CDD47CB9A70	bcmpca21	Matis Ammo 21	a	the				Lets you make Matis ammo of quality $cr_recommended.	Matis Ammo 21 - Quality: $cr_recommended
_E68240DD87CB9A71	bcmpca22	Matis Ammo 22	a	the				Lets you make Matis ammo of quality $cr_recommended.	Matis Ammo 22 - Quality: $cr_recommended
_E68244DDC7CB9A72	bcmpca23	Matis Ammo 23	a	the				Lets you make Matis ammo of quality $cr_recommended.	Matis Ammo 23 - Quality: $cr_recommended
_E68248DD08CB9A73	bcmpca24	Matis Ammo 24	a	the				Lets you make Matis ammo of quality $cr_recommended.	Matis Ammo 24 - Quality: $cr_recommended
_E6824CDD48CB9A74	bcmpca25	Matis Ammo 25	a	the				Lets you make Matis ammo of quality $cr_recommended.	Matis Ammo 25 - Quality: $cr_recommended
_6AAAA0EDC5CFACE0	bcmsca01	Matis Shields 1	a	the				Lets you make Matis shields of quality $cr_recommended.	Matis Shields 1 - Quality: $cr_recommended
_6AAAA0EE05DFACE0	bcmsca02	Matis Shields 2	a	the				Lets you make Matis shields of quality $cr_recommended.	Matis Shields 2 - Quality: $cr_recommended
_6AAAA0EF45EFACE0	bcmsca03	Matis Shields 3	a	the				Lets you make Matis shields of quality $cr_recommended.	Matis Shields 3 - Quality: $cr_recommended
_6AAAA0F086FFACE0	bcmsca04	Matis Shields 4	a	the				Lets you make Matis shields of quality $cr_recommended.	Matis Shields 4 - Quality: $cr_recommended
_6AAAA0F1C60FACE0	bcmsca05	Matis Shields 5	a	the				Lets you make Matis shields of quality $cr_recommended.	Matis Shields 5 - Quality: $cr_recommended
_6AAAA0F2061FACE0	bcmsca06	Matis Shields 6	a	the				Lets you make Matis shields of quality $cr_recommended.	Matis Shields 6 - Quality: $cr_recommended
_6AAAA0F3462FACE0	bcmsca07	Matis Shields 7	a	the				Lets you make Matis shields of quality $cr_recommended.	Matis Shields 7 - Quality: $cr_recommended
_6AAAA0F4873FACE0	bcmsca08	Matis Shields 8	a	the				Lets you make Matis shields of quality $cr_recommended.	Matis Shields 8 - Quality: $cr_recommended
_6AAAA0F5C74FACE0	bcmsca09	Matis Shields 9	a	the				Lets you make Matis shields of quality $cr_recommended.	Matis Shields 9 - Quality: $cr_recommended
_FD9F3A8F80B0F010	bcmsca10	Matis Shields 10	a	the				Lets you make Matis shields of quality $cr_recommended.	Matis Shields 10 - Quality: $cr_recommended
_FDAF3A8F00B0F010	bcmsca11	Matis Shields 11	a	the				Lets you make Matis shields of quality $cr_recommended.	Matis Shields 11 - Quality: $cr_recommended
_FDBF3A8F80B0F010	bcmsca12	Matis Shields 12	a	the				Lets you make Matis shields of quality $cr_recommended.	Matis Shields 12 - Quality: $cr_recommended
_FDCF3A8F00B0F010	bcmsca13	Matis Shields 13	a	the				Lets you make Matis shields of quality $cr_recommended.	Matis Shields 13 - Quality: $cr_recommended
_FDDF3A8F82B0F010	bcmsca14	Matis Shields 14	a	the				Lets you make Matis shields of quality $cr_recommended.	Matis Shields 14 - Quality: $cr_recommended
_FDEF3A8F02B0F010	bcmsca15	Matis Shields 15	a	the				Lets you make Matis shields of quality $cr_recommended.	Matis Shields 15 - Quality: $cr_recommended
_FDFF3A8F82B0F010	bcmsca16	Matis Shields 16	a	the				Lets you make Matis shields of quality $cr_recommended.	Matis Shields 16 - Quality: $cr_recommended
_FD0F3A8F02B0F010	bcmsca17	Matis Shields 17	a	the				Lets you make Matis shields of quality $cr_recommended.	Matis Shields 17 - Quality: $cr_recommended
_FD1F3A8F84B0F010	bcmsca18	Matis Shields 18	a	the				Lets you make Matis shields of quality $cr_recommended.	Matis Shields 18 - Quality: $cr_recommended
_FD2F3A8F04B0F010	bcmsca19	Matis Shields 19	a	the				Lets you make Matis shields of quality $cr_recommended.	Matis Shields 19 - Quality: $cr_recommended
_FD9F3E8F80D0F010	bcmsca20	Matis Shields 20	a	the				Lets you make Matis shields of quality $cr_recommended.	Matis Shields 20 - Quality: $cr_recommended
_FDAF3E8F00D0F010	bcmsca21	Matis Shields 21	a	the				Lets you make Matis shields of quality $cr_recommended.	Matis Shields 21 - Quality: $cr_recommended
_FDBF3E8F80D0F010	bcmsca22	Matis Shields 22	a	the				Lets you make Matis shields of quality $cr_recommended.	Matis Shields 22 - Quality: $cr_recommended
_FDCF3E8F00D0F010	bcmsca23	Matis Shields 23	a	the				Lets you make Matis shields of quality $cr_recommended.	Matis Shields 23 - Quality: $cr_recommended
_FDDF3E8F82D0F010	bcmsca24	Matis Shields 24	a	the				Lets you make Matis shields of quality $cr_recommended.	Matis Shields 24 - Quality: $cr_recommended
_FDEF3E8F02D0F010	bcmsca25	Matis Shields 25	a	the				Lets you make Matis shields of quality $cr_recommended.	Matis Shields 25 - Quality: $cr_recommended
_08C5DEA8AB8E9A73	bcmjca01	Matis Jewels 1	a	the				Lets you make Matis jewels of quality $cr_recommended.	Matis Jewels 1 - Quality: $cr_recommended
_08C5DEA8EB8EA273	bcmjca02	Matis Jewels 2	a	the				Lets you make Matis jewels of quality $cr_recommended.	Matis Jewels 2 - Quality: $cr_recommended
_08C5DEA82B8EAA73	bcmjca03	Matis Jewels 3	a	the				Lets you make Matis jewels of quality $cr_recommended.	Matis Jewels 3 - Quality: $cr_recommended
_08C5DEA86C8EB273	bcmjca04	Matis Jewels 4	a	the				Lets you make Matis jewels of quality $cr_recommended.	Matis Jewels 4 - Quality: $cr_recommended
_08C5DEA8AC8EBA73	bcmjca05	Matis Jewels 5	a	the				Lets you make Matis jewels of quality $cr_recommended.	Matis Jewels 5 - Quality: $cr_recommended
_08C5DEA8EC8EC273	bcmjca06	Matis Jewels 6	a	the				Lets you make Matis jewels of quality $cr_recommended.	Matis Jewels 6 - Quality: $cr_recommended
_08C5DEA82C8ECA73	bcmjca07	Matis Jewels 7	a	the				Lets you make Matis jewels of quality $cr_recommended.	Matis Jewels 7 - Quality: $cr_recommended
_08C5DEA86D8ED273	bcmjca08	Matis Jewels 8	a	the				Lets you make Matis jewels of quality $cr_recommended.	Matis Jewels 8 - Quality: $cr_recommended
_08C5DEA8AD8EDA73	bcmjca09	Matis Jewels 9	a	the				Lets you make Matis jewels of quality $cr_recommended.	Matis Jewels 9 - Quality: $cr_recommended
_DFECF6440AEA7FBF	bcmjca10	Matis Jewels 10	a	the				Lets you make Matis jewels of quality $cr_recommended.	Matis Jewels 10 - Quality: $cr_recommended
_DFECF6448AFA7FBF	bcmjca11	Matis Jewels 11	a	the				Lets you make Matis jewels of quality $cr_recommended.	Matis Jewels 11 - Quality: $cr_recommended
_DFECF6440A0A7FBF	bcmjca12	Matis Jewels 12	a	the				Lets you make Matis jewels of quality $cr_recommended.	Matis Jewels 12 - Quality: $cr_recommended
_DFECF6448A1A7FBF	bcmjca13	Matis Jewels 13	a	the				Lets you make Matis jewels of quality $cr_recommended.	Matis Jewels 13 - Quality: $cr_recommended
_DFECF6440C2A7FBF	bcmjca14	Matis Jewels 14	a	the				Lets you make Matis jewels of quality $cr_recommended.	Matis Jewels 14 - Quality: $cr_recommended
_DFECF6448C3A7FBF	bcmjca15	Matis Jewels 15	a	the				Lets you make Matis jewels of quality $cr_recommended.	Matis Jewels 15 - Quality: $cr_recommended
_DFECF6440C4A7FBF	bcmjca16	Matis Jewels 16	a	the				Lets you make Matis jewels of quality $cr_recommended.	Matis Jewels 16 - Quality: $cr_recommended
_DFECF6448C5A7FBF	bcmjca17	Matis Jewels 17	a	the				Lets you make Matis jewels of quality $cr_recommended.	Matis Jewels 17 - Quality: $cr_recommended
_DFECF6440E6A7FBF	bcmjca18	Matis Jewels 18	a	the				Lets you make Matis jewels of quality $cr_recommended.	Matis Jewels 18 - Quality: $cr_recommended
_DFECF6448E7A7FBF	bcmjca19	Matis Jewels 19	a	the				Lets you make Matis jewels of quality $cr_recommended.	Matis Jewels 19 - Quality: $cr_recommended
_DFECF6440A0A83BF	bcmjca20	Matis Jewels 20	a	the				Lets you make Matis jewels of quality $cr_recommended.	Matis Jewels 20 - Quality: $cr_recommended
_DFECF6448A1A83BF	bcmjca21	Matis Jewels 21	a	the				Lets you make Matis jewels of quality $cr_recommended.	Matis Jewels 21 - Quality: $cr_recommended
_DFECF6440A2A83BF	bcmjca22	Matis Jewels 22	a	the				Lets you make Matis jewels of quality $cr_recommended.	Matis Jewels 22 - Quality: $cr_recommended
_DFECF6448A3A83BF	bcmjca23	Matis Jewels 23	a	the				Lets you make Matis jewels of quality $cr_recommended.	Matis Jewels 23 - Quality: $cr_recommended
_DFECF6440C4A83BF	bcmjca24	Matis Jewels 24	a	the				Lets you make Matis jewels of quality $cr_recommended.	Matis Jewels 24 - Quality: $cr_recommended
_DFECF6448C5A83BF	bcmjca25	Matis Jewels 25	a	the				Lets you make Matis jewels of quality $cr_recommended.	Matis Jewels 25 - Quality: $cr_recommended
_7FC4AA98CF99318F	bctaca01	Tryker Armor 1	a	the				Lets you make Tryker armor of quality $cr_recommended. 	Tryker Armor 1 - Quality: $cr_recommended
_7FC4AA980FA9358F	bctaca02	Tryker Armor 2	a	the				Lets you make Tryker armor of quality $cr_recommended. 	Tryker Armor 2 - Quality: $cr_recommended
_7FC4AA984FB9398F	bctaca03	Tryker Armor 3	a	the				Lets you make Tryker armor of quality $cr_recommended. 	Tryker Armor 3 - Quality: $cr_recommended
_7FC4AA9890C93D8F	bctaca04	Tryker Armor 4	a	the				Lets you make Tryker armor of quality $cr_recommended. 	Tryker Armor 4 - Quality: $cr_recommended
_7FC4AA98D0D9418F	bctaca05	Tryker Armor 5	a	the				Lets you make Tryker armor of quality $cr_recommended. 	Tryker Armor 5 - Quality: $cr_recommended
_7FC4AA9810E9458F	bctaca06	Tryker Armor 6	a	the				Lets you make Tryker armor of quality $cr_recommended. 	Tryker Armor 6 - Quality: $cr_recommended
_7FC4AA9850F9498F	bctaca07	Tryker Armor 7	a	the				Lets you make Tryker armor of quality $cr_recommended. 	Tryker Armor 7 - Quality: $cr_recommended
_7FC4AA9891094D8F	bctaca08	Tryker Armor 8	a	the				Lets you make Tryker armor of quality $cr_recommended. 	Tryker Armor 8 - Quality: $cr_recommended
_7FC4AA98D119518F	bctaca09	Tryker Armor 9	a	the				Lets you make Tryker armor of quality $cr_recommended. 	Tryker Armor 9 - Quality: $cr_recommended
_ED62BDF9FD8F0C98	bctaca10	Tryker Armor 10	a	the				Lets you make Tryker armor of quality $cr_recommended. 	Tryker Armor 10 - Quality: $cr_recommended
_ED62BDFA3D9F0C98	bctaca11	Tryker Armor 11	a	the				Lets you make Tryker armor of quality $cr_recommended. 	Tryker Armor 11 - Quality: $cr_recommended
_ED62BDFB7DAF0C98	bctaca12	Tryker Armor 12	a	the				Lets you make Tryker armor of quality $cr_recommended. 	Tryker Armor 12 - Quality: $cr_recommended
_ED62BDFCBDBF0C98	bctaca13	Tryker Armor 13	a	the				Lets you make Tryker armor of quality $cr_recommended. 	Tryker Armor 13 - Quality: $cr_recommended
_ED62BDFDFECF0C98	bctaca14	Tryker Armor 14	a	the				Lets you make Tryker armor of quality $cr_recommended. 	Tryker Armor 14 - Quality: $cr_recommended
_ED62BDFE3EDF0C98	bctaca15	Tryker Armor 15	a	the				Lets you make Tryker armor of quality $cr_recommended. 	Tryker Armor 15 - Quality: $cr_recommended
_ED62BDFF7EEF0C98	bctaca16	Tryker Armor 16	a	the				Lets you make Tryker armor of quality $cr_recommended. 	Tryker Armor 16 - Quality: $cr_recommended
_ED62BD00BEFF0C98	bctaca17	Tryker Armor 17	a	the				Lets you make Tryker armor of quality $cr_recommended. 	Tryker Armor 17 - Quality: $cr_recommended
_ED62BD01FF0F0C98	bctaca18	Tryker Armor 18	a	the				Lets you make Tryker armor of quality $cr_recommended. 	Tryker Armor 18 - Quality: $cr_recommended
_ED62BD023F1F0C98	bctaca19	Tryker Armor 19	a	the				Lets you make Tryker armor of quality $cr_recommended. 	Tryker Armor 19 - Quality: $cr_recommended
_ED62BDF93D9F1098	bctaca20	Tryker Armor 20	a	the				Lets you make Tryker armor of quality $cr_recommended. 	Tryker Armor 20 - Quality: $cr_recommended
_ED62BDFA7DAF1098	bctaca21	Tryker Armor 21	a	the				Lets you make Tryker armor of quality $cr_recommended. 	Tryker Armor 21 - Quality: $cr_recommended
_ED62BDFBBDBF1098	bctaca22	Tryker Armor 22	a	the				Lets you make Tryker armor of quality $cr_recommended. 	Tryker Armor 22 - Quality: $cr_recommended
_ED62BDFCFDCF1098	bctaca23	Tryker Armor 23	a	the				Lets you make Tryker armor of quality $cr_recommended. 	Tryker Armor 23 - Quality: $cr_recommended
_ED62BDFD3EDF1098	bctaca24	Tryker Armor 24	a	the				Lets you make Tryker armor of quality $cr_recommended. 	Tryker Armor 24 - Quality: $cr_recommended
_ED62BDFE7EEF1098	bctaca25	Tryker Armor 25	a	the				Lets you make Tryker armor of quality $cr_recommended. 	Tryker Armor 25 - Quality: $cr_recommended
_8309799C2C371D13	bctmca01	Tryker Melee Weapons 1	a	the				Lets you make Tryker melee weapons of quality $cr_recommended.  	Tryker Melee Weapons 1 - Quality: $cr_recommended
_8309799CAC372113	bctmca02	Tryker Melee Weapons 2	a	the				Lets you make Tryker melee weapons of quality $cr_recommended.  	Tryker Melee Weapons 2 - Quality: $cr_recommended
_8309799C2C372513	bctmca03	Tryker Melee Weapons 3	a	the				Lets you make Tryker melee weapons of quality $cr_recommended.  	Tryker Melee Weapons 3 - Quality: $cr_recommended
_8309799CAE372913	bctmca04	Tryker Melee Weapons 4	a	the				Lets you make Tryker melee weapons of quality $cr_recommended.  	Tryker Melee Weapons 4 - Quality: $cr_recommended
_8309799C2E372D13	bctmca05	Tryker Melee Weapons 5	a	the				Lets you make Tryker melee weapons of quality $cr_recommended.  	Tryker Melee Weapons 5 - Quality: $cr_recommended
_8309799CAE373113	bctmca06	Tryker Melee Weapons 6	a	the				Lets you make Tryker melee weapons of quality $cr_recommended.  	Tryker Melee Weapons 6 - Quality: $cr_recommended
_8309799C2E373513	bctmca07	Tryker Melee Weapons 7	a	the				Lets you make Tryker melee weapons of quality $cr_recommended.  	Tryker Melee Weapons 7 - Quality: $cr_recommended
_8309799CB0373913	bctmca08	Tryker Melee Weapons 8	a	the				Lets you make Tryker melee weapons of quality $cr_recommended.  	Tryker Melee Weapons 8 - Quality: $cr_recommended
_8309799C30373D13	bctmca09	Tryker Melee Weapons 9	a	the				Lets you make Tryker melee weapons of quality $cr_recommended.  	Tryker Melee Weapons 9 - Quality: $cr_recommended
_09AF0380AD940EC4	bctmca10	Tryker Melee Weapons 10	a	the				Lets you make Tryker melee weapons of quality $cr_recommended.  	Tryker Melee Weapons 10 - Quality: $cr_recommended
_09AF0780EDA40EC4	bctmca11	Tryker Melee Weapons 11	a	the				Lets you make Tryker melee weapons of quality $cr_recommended.  	Tryker Melee Weapons 11 - Quality: $cr_recommended
_09AF0B802DB40EC4	bctmca12	Tryker Melee Weapons 12	a	the				Lets you make Tryker melee weapons of quality $cr_recommended.  	Tryker Melee Weapons 12 - Quality: $cr_recommended
_09AF0F806DC40EC4	bctmca13	Tryker Melee Weapons 13	a	the				Lets you make Tryker melee weapons of quality $cr_recommended.  	Tryker Melee Weapons 13 - Quality: $cr_recommended
_09AF1380AED40EC4	bctmca14	Tryker Melee Weapons 14	a	the				Lets you make Tryker melee weapons of quality $cr_recommended.  	Tryker Melee Weapons 14 - Quality: $cr_recommended
_09AF1780EEE40EC4	bctmca15	Tryker Melee Weapons 15	a	the				Lets you make Tryker melee weapons of quality $cr_recommended.  	Tryker Melee Weapons 15 - Quality: $cr_recommended
_09AF1B802EF40EC4	bctmca16	Tryker Melee Weapons 16	a	the				Lets you make Tryker melee weapons of quality $cr_recommended.  	Tryker Melee Weapons 16 - Quality: $cr_recommended
_09AF1F806E040EC4	bctmca17	Tryker Melee Weapons 17	a	the				Lets you make Tryker melee weapons of quality $cr_recommended.  	Tryker Melee Weapons 17 - Quality: $cr_recommended
_09AF2380AF140EC4	bctmca18	Tryker Melee Weapons 18	a	the				Lets you make Tryker melee weapons of quality $cr_recommended.  	Tryker Melee Weapons 18 - Quality: $cr_recommended
_09AF2780EF240EC4	bctmca19	Tryker Melee Weapons 19	a	the				Lets you make Tryker melee weapons of quality $cr_recommended.  	Tryker Melee Weapons 19 - Quality: $cr_recommended
_09AF0381ADA412C4	bctmca20	Tryker Melee Weapons 20	a	the				Lets you make Tryker melee weapons of quality $cr_recommended.  	Tryker Melee Weapons 20 - Quality: $cr_recommended
_09AF0781EDB412C4	bctmca21	Tryker Melee Weapons 21	a	the				Lets you make Tryker melee weapons of quality $cr_recommended.  	Tryker Melee Weapons 21 - Quality: $cr_recommended
_09AF0B812DC412C4	bctmca22	Tryker Melee Weapons 22	a	the				Lets you make Tryker melee weapons of quality $cr_recommended.  	Tryker Melee Weapons 22 - Quality: $cr_recommended
_09AF0F816DD412C4	bctmca23	Tryker Melee Weapons 23	a	the				Lets you make Tryker melee weapons of quality $cr_recommended.  	Tryker Melee Weapons 23 - Quality: $cr_recommended
_09AF1381AEE412C4	bctmca24	Tryker Melee Weapons 24	a	the				Lets you make Tryker melee weapons of quality $cr_recommended.  	Tryker Melee Weapons 24 - Quality: $cr_recommended
_09AF1781EEF412C4	bctmca25	Tryker Melee Weapons 25	a	the				Lets you make Tryker melee weapons of quality $cr_recommended.  	Tryker Melee Weapons 25 - Quality: $cr_recommended
_95E84DCB6CA80CA9	bctrca01	Tryker Range Weapons 1	a	the				Lets you make Tryker range weapons of quality $cr_recommended.	Tryker Range Weapons 1 - Quality: $cr_recommended
_95E84DCBACA814A9	bctrca02	Tryker Range Weapons 2	a	the				Lets you make Tryker range weapons of quality $cr_recommended.	Tryker Range Weapons 2 - Quality: $cr_recommended
_95E84DCBECA81CA9	bctrca03	Tryker Range Weapons 3	a	the				Lets you make Tryker range weapons of quality $cr_recommended.	Tryker Range Weapons 3 - Quality: $cr_recommended
_95E84DCB2DA824A9	bctrca04	Tryker Range Weapons 4	a	the				Lets you make Tryker range weapons of quality $cr_recommended.	Tryker Range Weapons 4 - Quality: $cr_recommended
_95E84DCB6DA82CA9	bctrca05	Tryker Range Weapons 5	a	the				Lets you make Tryker range weapons of quality $cr_recommended.	Tryker Range Weapons 5 - Quality: $cr_recommended
_95E84DCBADA834A9	bctrca06	Tryker Range Weapons 6	a	the				Lets you make Tryker range weapons of quality $cr_recommended.	Tryker Range Weapons 6 - Quality: $cr_recommended
_95E84DCBEDA83CA9	bctrca07	Tryker Range Weapons 7	a	the				Lets you make Tryker range weapons of quality $cr_recommended.	Tryker Range Weapons 7 - Quality: $cr_recommended
_95E84DCB2EA844A9	bctrca08	Tryker Range Weapons 8	a	the				Lets you make Tryker range weapons of quality $cr_recommended.	Tryker Range Weapons 8 - Quality: $cr_recommended
_95E84DCB6EA84CA9	bctrca09	Tryker Range Weapons 9	a	the				Lets you make Tryker range weapons of quality $cr_recommended.	Tryker Range Weapons 9 - Quality: $cr_recommended
_EE71256133D4B59F	bctrca10	Tryker Range Weapons 10	a	the				Lets you make Tryker range weapons of quality $cr_recommended.	Tryker Range Weapons 10 - Quality: $cr_recommended
_EE712561B3E4B59F	bctrca11	Tryker Range Weapons 11	a	the				Lets you make Tryker range weapons of quality $cr_recommended.	Tryker Range Weapons 11 - Quality: $cr_recommended
_EE71256133F4B59F	bctrca12	Tryker Range Weapons 12	a	the				Lets you make Tryker range weapons of quality $cr_recommended.	Tryker Range Weapons 12 - Quality: $cr_recommended
_EE712561B304B59F	bctrca13	Tryker Range Weapons 13	a	the				Lets you make Tryker range weapons of quality $cr_recommended.	Tryker Range Weapons 13 - Quality: $cr_recommended
_EE7125613514B59F	bctrca14	Tryker Range Weapons 14	a	the				Lets you make Tryker range weapons of quality $cr_recommended.	Tryker Range Weapons 14 - Quality: $cr_recommended
_EE712561B524B59F	bctrca15	Tryker Range Weapons 15	a	the				Lets you make Tryker range weapons of quality $cr_recommended.	Tryker Range Weapons 15 - Quality: $cr_recommended
_EE7125613534B59F	bctrca16	Tryker Range Weapons 16	a	the				Lets you make Tryker range weapons of quality $cr_recommended.	Tryker Range Weapons 16 - Quality: $cr_recommended
_EE712561B544B59F	bctrca17	Tryker Range Weapons 17	a	the				Lets you make Tryker range weapons of quality $cr_recommended.	Tryker Range Weapons 17 - Quality: $cr_recommended
_EE7125613754B59F	bctrca18	Tryker Range Weapons 18	a	the				Lets you make Tryker range weapons of quality $cr_recommended.	Tryker Range Weapons 18 - Quality: $cr_recommended
_EE712561B764B59F	bctrca19	Tryker Range Weapons 19	a	the				Lets you make Tryker range weapons of quality $cr_recommended.	Tryker Range Weapons 19 - Quality: $cr_recommended
_EE71256133F4B99F	bctrca20	Tryker Range Weapons 20	a	the				Lets you make Tryker range weapons of quality $cr_recommended.	Tryker Range Weapons 20 - Quality: $cr_recommended
_EE712561B304B99F	bctrca21	Tryker Range Weapons 21	a	the				Lets you make Tryker range weapons of quality $cr_recommended.	Tryker Range Weapons 21 - Quality: $cr_recommended
_EE7125613314B99F	bctrca22	Tryker Range Weapons 22	a	the				Lets you make Tryker range weapons of quality $cr_recommended.	Tryker Range Weapons 22 - Quality: $cr_recommended
_EE712561B324B99F	bctrca23	Tryker Range Weapons 23	a	the				Lets you make Tryker range weapons of quality $cr_recommended.	Tryker Range Weapons 23 - Quality: $cr_recommended
_EE7125613534B99F	bctrca24	Tryker Range Weapons 24	a	the				Lets you make Tryker range weapons of quality $cr_recommended.	Tryker Range Weapons 24 - Quality: $cr_recommended
_EE712561B544B99F	bctrca25	Tryker Range Weapons 25	a	the				Lets you make Tryker range weapons of quality $cr_recommended.	Tryker Range Weapons 25 - Quality: $cr_recommended
_EC95812D4952687F	bctpca01	Tryker Ammo 1	a	the				Lets you make Tryker ammo of quality $cr_recommended.	Tryker Ammo 1 - Quality: $cr_recommended
_ECA5812D89526880	bctpca02	Tryker Ammo 2	a	the				Lets you make Tryker ammo of quality $cr_recommended.	Tryker Ammo 2 - Quality: $cr_recommended
_ECB5812DC9526881	bctpca03	Tryker Ammo 3	a	the				Lets you make Tryker ammo of quality $cr_recommended.	Tryker Ammo 3 - Quality: $cr_recommended
_ECC5812D0A526882	bctpca04	Tryker Ammo 4	a	the				Lets you make Tryker ammo of quality $cr_recommended.	Tryker Ammo 4 - Quality: $cr_recommended
