// HASH_VALUE A575E93668996B62
// INDEX 0
abandon_mission	[&TSK&You have abandonned a mission.]

// HASH_VALUE 24354BEFBF765A42
// INDEX 447
citizenship_tryker_end_query_f	[Liberté, Égalité, Partage : c'est pour ces valeurs que notre peuple vit et se bat. Elles sont aussi importantes que le pain et l'eau qui nous nourrissent !{break}Bravo pour toutes tes réponses, $self$. Je ne doute pas que tu seras bientôt l'une des nôtres ! Passons à la prochaine étape du rite. Tu vas avoir l'occasion de pratiquer l'une de nos vertus fondamentales : le Partage. .{break}Depuis quelques années, un vagabond sillonne les îlots du Lac de la Liberté. Personne ne connaît son nom, d'ailleurs lui-même semble l'avoir oublié. Il est plutôt taciturne, mais dans le fond c'est un brave homin.{break}Il tient à son indépendance et ne semble guère apprécier la compagnie, hormis celle des poissons... en réalité, il apprécie une petite visite de temps à autre, surtout pour partager une bonne bière !{break} Prends cette bouteille de bière lacustre, brassée par le barman d'Avendale. Trouve le vagabond, et buvez ensemble à la santé de tous les Trykers ! Reviens ensuite me voir.]

// HASH_VALUE A31DD1C10FF9A99D
// INDEX 448
citizenship_tryker_end_query_yes	[C'est avec plaisir que j'accepte cette mission !]

// HASH_VALUE E3E30DB8E5F4D40B
// INDEX 449
citizenship_tryker_guild_avendale_pearl	[Tu arrives au bout de ton épreuve. En tant que responsable de la répartition des ressources pour tout le village, je suis le gardien du Partage. Au nom de ta guilde, fais-tu le serment de veiller à ce que chacun ait de quoi subsister ?]

// HASH_VALUE 4384E3C951104073
// INDEX 450
citizenship_tryker_guild_beer_gived	[Hé hé, je vois à ton teint que tu as apprécié la bière d'Avendale ! Tu as rendu honneur à nos traditions, $self$. Je considère donc que toi et ta guilde avez passé le rite avec succès !{break}Il ne te reste plus qu'à me remettre la contribution de ta guilde destinée au trésor fédéral. Je t'en rappelle le montant : $contribution$ dappers.]

// HASH_VALUE 62799652935B13AF
// INDEX 451
citizenship_tryker_guild_be_citizen	[Eh bien, tout est réglé ! $self$, ta guilde va à présent rejoindre la Fédération. Jurez-vous de servir le gouverneur, notre représentant, de respecter les lois de la Fédération, de faire prospérer le peuple qui vous accueille ? Jurez-vous de défendre notre nation au péril de vos vies ?]

// HASH_VALUE D1E2C7D11238433C
// INDEX 452
citizenship_tryker_guild_conclusion	[Félicitations, $self$. Ta guilde est à présent une guilde fédérale tryker !]

// HASH_VALUE A2C6A7F018021F36
// INDEX 453
citizenship_tryker_guild_crystabell_pearl_m	[Mais que vois-je, peut-être le représentant d'une future guilde fédérale ! Je suis le gardien de la Liberté en ce lieu, en tant que défenseur indéfectible de la fédération. Au nom de ta guilde, fais-tu le serment de tout faire pour protéger la liberté du peuple tryker ?]

// HASH_VALUE 4AAEABB96DA4BC3B
// INDEX 454
citizenship_tryker_guild_crystabell_pearl_f	[Mais que vois-je, peut-être la représentante d'une future guilde fédérale ! Je suis le gardien de la Liberté en ce lieu, en tant que défenseur indéfectible de la fédération. Au nom de ta guilde, fais-tu le serment de tout faire pour protéger la liberté du peuple tryker ?]

// HASH_VALUE 036BC7F5AC524852
// INDEX 455
citizenship_tryker_guild_dappers	[C'est moi qui serai juge de ton engagement envers notre pays tout au long du rite. Je vais tout d'abord faire appel à la générosité de ta guilde. En effet, il est d'usage pour chaque guilde postulante de verser une contribution au trésor fédéral. Cette contribution se monte à $contribution$ dappers. Êtes-vous prêts à offrir cela au peuple des lacs ?]

// HASH_VALUE E0662C420AF9EC06
// INDEX 456
citizenship_tryker_guild_end_query	[Liberté, Égalité, Partage : c'est pour ces valeurs que notre peuple vit et se bat. Elles sont aussi importantes que le pain et l'eau qui nous nourrissent !{break}Bravo pour toutes tes réponses, $self$. Je ne doute pas que ta guilde sera bientôt liée à notre nation ! Passons à la prochaine étape du rite. Tu vas avoir l'occasion de pratiquer l'une de nos vertus fondamentales : le Partage.{break}Depuis quelques années, un vagabond sillonne les îlots du Lac de la Liberté. Personne ne connaît son nom, d'ailleurs lui-même semble l'avoir oublié. Il est plutôt taciturne, mais dans le fond c'est un brave homin.{break}Il tient à son indépendance et ne semble guère apprécier la compagnie, hormis celle des poissons... en réalité, il apprécie une petite visite de temps à autre, surtout pour partager une bonne bière !{break} Prends cette bouteille de bière lacustre, brassée par le barman d'Avendale. Trouve le vagabond, et buvez ensemble à la santé de tous les Trykers ! Reviens ensuite me voir.]

// HASH_VALUE 0149005CC9A40A09
// INDEX 457
citizenship_tryker_guild_intro_no_tryker_m	[Bienvenue dans notre belle cité ! Ta guilde veut rejoindre la fédération, $self$ ? Tu m'en vois ravi ! En tant que son représentant, tu vas devoir prouver ta loyauté envers le peuple tryker. Il te faudra d'abord passer l'Épreuve d'Intégration. Si tu réussis, tu pourras ensuite accomplir le rite de citoyenneté. Toi et ta guilde, êtes-vous prêts pour cela ?]

// HASH_VALUE 63CF2074C12AF5ED
// INDEX 458
citizenship_tryker_guild_intro_no_tryker_f	[Bienvenue dans notre belle cité ! Ta guilde veut rejoindre la fédération, $self$ ? Tu m'en vois ravi ! En tant que sa représentante, tu vas devoir prouver ta loyauté envers le peuple tryker. Il te faudra d'abord passer l'Épreuve d'Intégration. Si tu réussis, tu pourras ensuite accomplir le rite de citoyenneté. Toi et ta guilde, êtes-vous prêts pour cela ?]

// HASH_VALUE 363A7306E2BC43AE
// INDEX 459
citizenship_tryker_guild_p_desc	[En accomplissant ce rite, votre guilde va devenir une guilde fédérale tryker.]

// HASH_VALUE 0B15947E5AB1E423
// INDEX 460
citizenship_tryker_guild_p_menu	[Devenir une guilde fédérale]

// HASH_VALUE 73C4B9E685FA59E0
// INDEX 461
citizenship_tryker_guild_p_title	[Rite de citoyenneté tryker pour guilde]

// HASH_VALUE 4B9399C93A52A29B
// INDEX 462
citizenship_tryker_guild_query_3	[Bonne réponse, $self$ ! C'est cette année là que l'ancien gouverneur Nimby a démissionné devant la pression populaire. Wyler a été élu haut la main, c'est le cas de le dire ! Il défendait avec ferveur les vertus de la société tryker. À ce propos, connais-tu le nombre des vertus essentielles pour une guilde de la fédération ?]

// HASH_VALUE D2D6BE3D4DCCE2BD
// INDEX 463
citizenship_tryker_guild_query_start	[Parfait. Garde l'argent de ta guilde pour l'instant, tu me le remettras lorsque tu auras passé les différentes étapes du rite. Je vais maintenant te poser quelques questions. Réfléchis bien avant de me répondre, et ne te trompe pas, sinon la demande de ta guilde sera rejetée.]

// HASH_VALUE 895E69E1FDBD1F55
// INDEX 464
citizenship_tryker_guild_query_wrong	[Hélas, ce n'est pas la bonne réponse... Ne te décourage pas, $self$, ce n'est que partie remise ! Reviens me voir quand toi et ta guilde en saurez davantage sur la Fédération.]

// HASH_VALUE D548B95FF3B98EA9
// INDEX 465
citizenship_tryker_guild_start_trial	[Dans ce cas, commençons sans tarder ! Prends cette perle de loyauté. Lorsqu'un homin fidèle à la cause de la fédération prête serment devant un Initié, un gardien de la connaissance, la pierre se met à briller d'une lumière intense. Si tu passes l'Épreuve avec succès, la perle brillera pour toi et ta guilde de tous ses feux.{break}Chacun des trois villages du Lac de la Liberté est associé à l'une des vertus de la société tryker. Crystabell représente la Liberté, Windermeer l'Égalité et Avendale le Partage. Rends-toi dans ces villages, et montre la perle à un Initié. Il te demandera de prêter serment au nom de ta guilde.{break}Au troisième serment, votre loyauté sera établie. Tu me ramèneras alors la perle pour terminer l'Épreuve. Que les vents des lacs te guident, $self$.]

// HASH_VALUE 6F3BC160980CA5D2
// INDEX 466
citizenship_tryker_guild_windermeer_pearl	[Ainsi, ta guilde souhaite faire partie de la fédération. Chaque citoyen est un homin respectable, qui porte en lui une part de sagesse, et en cela nous sommes tous égaux. Je suis le gardien de l'Égalité dans ce village. Au nom de ta guilde, fais-tu le serment de prôner les mêmes droits pour tous les citoyens ?]

// HASH_VALUE ED84B94A985EAB93
// INDEX 467
citizenship_tryker_intro_no_tryker_m	[Bienvenue dans notre belle cité ! Tu veux rejoindre les citoyens de la fédération, $self$ ? Tu m'en vois ravi ! Tu n'es pas de notre peuple, mais ce n'est pas grave. En passant l'Épreuve d'Intégration, tu sauras nous prouver que nous pouvons te faire confiance. Tu pourras ensuite accomplir le rite de citoyenneté. Te sens-tu prêt pour cela ?]

// HASH_VALUE 9C68B1072C8117D5
// INDEX 468
citizenship_tryker_intro_no_tryker_f	[Bienvenue dans notre belle cité ! Tu veux rejoindre les citoyens de la fédération, $self$ ? Tu m'en vois ravi ! Tu n'es pas de notre peuple, mais ce n'est pas grave. En passant l'Épreuve d'Intégration, tu sauras nous prouver que nous pouvons te faire confiance. Tu pourras ensuite accomplir le rite de citoyenneté. Te sens-tu prête pour cela ?]

// HASH_VALUE A5FBB75C7BCDA503
// INDEX 469
citizenship_tryker_intro_tryker_m	[Bienvenue dans notre belle cité ! Tu veux rejoindre les citoyens de la fédération, $self$ ? Tu m'en vois ravi ! Tu n'auras pas besoin de passer l'Épreuve d'Intégration, car tu fais déjà partie de la grande famille des Trykers. Mais tu vas devoir passer un rite de citoyenneté. Te sens-tu prêt pour cela ?]

// HASH_VALUE 24C7009E32F29041
// INDEX 470
citizenship_tryker_intro_tryker_f	[Bienvenue dans notre belle cité ! Tu veux rejoindre les citoyens de la fédération, $self$ ? Tu m'en vois ravi ! Tu n'auras pas besoin de passer l'Épreuve d'Intégration, car tu fais déjà partie de la grande famille des Trykers. Mais tu vas devoir passer un rite de citoyenneté. Te sens-tu prête pour cela ?]

// HASH_VALUE FDD8931D76CA39B6
// INDEX 471
citizenship_tryker_p_desc_m	[En accomplissant ce rite, vous allez devenir un citoyen de la fédération tryker.]

// HASH_VALUE A83F224E092AE12E
// INDEX 472
citizenship_tryker_p_desc_f	[En accomplissant ce rite, vous allez devenir une citoyenne de la fédération tryker.]

// HASH_VALUE 63EF5DA7DBF9BF25
// INDEX 473
citizenship_tryker_p_menu_m	[Devenir un citoyen de la fédération]

// HASH_VALUE 5E0019C4B6FA2A0B
// INDEX 474
citizenship_tryker_p_menu_f	[Devenir une citoyenne de la fédération]

// HASH_VALUE 9651E47F96D58461
// INDEX 475
citizenship_tryker_p_title	[Rite de citoyenneté Tryker]

// HASH_VALUE D95FA8975A21F979
// INDEX 476
citizenship_tryker_query_1	[Commençons par une question facile. Qui dirigeait la fédération tryker en 2525 ?]

// HASH_VALUE 67F57067D1655AB7
// INDEX 477
citizenship_tryker_query_1_darghan	[Le gouverneur Breggan O'Darghan]

// HASH_VALUE DFB5732B45F81F96
// INDEX 478
citizenship_tryker_query_1_loria	[La Dame Loria des grands lacs]

// HASH_VALUE CF2EDB75A6F9C0A5
// INDEX 479
citizenship_tryker_query_1_mabreka	[Le prince Mabreka]

// HASH_VALUE 467430996CB9F79F
// INDEX 480
citizenship_tryker_query_1_wyler	[Le gouverneur Still Wyler]

// HASH_VALUE 1236E4F19D72055B
// INDEX 481
citizenship_tryker_query_2	[En effet, c'est bien lui ! Still Wyler est un homin remarquable à bien des égards. Il est franc, courageux, et possède un grand sens de l'équité. Il sait aussi faire la fête ! J'ai  une autre question à te poser : en quelle année Wyler a-t-il été élu gouverneur ?]

// HASH_VALUE 3008E4142C4C80D0
// INDEX 482
citizenship_tryker_query_2_2481	[En 2481.]

// HASH_VALUE B4EBD105807F7EE5
// INDEX 483
citizenship_tryker_query_2_2484	[En 2484]

// HASH_VALUE 3008E4142C0C00D4
// INDEX 484
citizenship_tryker_query_2_2508	[En 2508.]

// HASH_VALUE 3008E4142C0C10D4
// INDEX 485
citizenship_tryker_query_2_2514	[En 2514.]

// HASH_VALUE FA239DD6BB42AADE
// INDEX 486
citizenship_tryker_query_3	[Bonne réponse, $self$ ! C'est cette année là que l'ancien gouverneur Nimby a démissionné devant la pression populaire. Wyler a été élu haut la main, c'est le cas de le dire ! Il défendait avec ferveur les vertus de la société tryker. À ce propos, connais-tu le nombre des vertus essentielles pour un citoyen de la fédération ?]

// HASH_VALUE 7098940C7098940C
// INDEX 487
citizenship_tryker_query_3_cinq	[Cinq]

// HASH_VALUE 785C5410785C5410
// INDEX 488
citizenship_tryker_query_3_deux	[Deux]

// HASH_VALUE F06810753067D096
// INDEX 489
citizenship_tryker_query_3_quatre	[Quatre]

// HASH_VALUE ADF8A4A2E6998C9F
// INDEX 490
citizenship_tryker_query_3_trois	[Trois]

// HASH_VALUE DCFAFE533AD2572F
// INDEX 491
citizenship_tryker_query_start	[Parfait. Garde ton argent pour l'instant, tu  me le remettras lorsque tu auras passé les différentes étapes du rite. Je vais maintenant te poser quelques questions. Réfléchis bien avant de me répondre, et ne te trompe pas, sinon ta demande sera rejetée.]

// HASH_VALUE 481FBAD22032DDA8
// INDEX 492
citizenship_tryker_query_wrong	[Hélas, ce n'est pas la bonne réponse... Ne te décourage pas, $self$, ce n'est que partie remise ! Reviens me voir quand tu en sauras davantage sur la Fédération.]

// HASH_VALUE AB0814C3BDCDA3E1
// INDEX 493
citizenship_tryker_start_trial	[Dans ce cas, commençons sans tarder ! Prends cette perle de loyauté. Lorsqu'un homin fidèle à la cause de la fédération prête serment devant un Initié, un gardien de la connaissance, la pierre se met à briller d'une lumière intense. Si tu passes l'Épreuve avec succès, la perle brillera pour toi de tous ses feux.{break}Chacun des trois villages du Lac de la Liberté est associé à l'une des vertus de la société tryker. Crystabell représente la Liberté, Windermeer l'Égalité et Avendale le Partage. Rends-toi dans ces villages, et montre la perle à un Initié. Il te demandera de prêter serment.{break}Au troisième serment, ta loyauté sera établie. Tu me ramèneras alors la perle pour terminer l'Épreuve. Que les vents des lacs te guident, $self$.]

// HASH_VALUE BFB275BEE4D817CF
// INDEX 494
citizenship_tryker_sysmsg	[Vous passez un peu de temps avec le vagabond, tout en buvant la fameuse bière lacustre. Vous parlez peu, appréciant chacun à votre manière les vertus du partage et de la liberté.]

// HASH_VALUE BFAB630EF3ED0BCA
// INDEX 495
citizenship_tryker_talk_giver	[J'ai bu la bière lacustre avec le vagabond]

// HASH_VALUE F593975C85617321
// INDEX 496
citizenship_tryker_talk_vagab_menu	[Salut à toi !]

// HASH_VALUE D4B4D2D90B73D5FE
// INDEX 497
citizenship_tryker_talk_vagab_obj	[Trouver le vagabond sur un des ilôts, et buvez ensemble à la santé de tous les Trykers]

// HASH_VALUE 947892B8DB9F9804
// INDEX 498
citizenship_tryker_vagab	[Herm... salut. Que me veux-tu ? Tu troubles ma tranquillité. Sache que je ne retournerai pas à Fairhaven, pour tous les dappers du monde ! Trop de monde et trop de bruit là-bas !]

// HASH_VALUE 1F536143D293D9CB
// INDEX 499
citizenship_tryker_vagab_beer	[Oh, de la bière lacustre ! Grmbl, je suppose que je peux en boire quelques gorgées en ta compagnie, après tout. ]

// HASH_VALUE 1A115D5ABFDF7CC8
// INDEX 500
citizenship_tryker_vagab_bye_m	[Ce n'est pas tout ça, mais j'ai un millier de choses à faire ! Adieu, l'ami. Par Jena, cette bière était vraiment divine !]

// HASH_VALUE FBC1A0B308CEF788
// INDEX 501
citizenship_tryker_vagab_bye_f	[Ce n'est pas tout ça, mais j'ai un millier de choses à faire ! Adieu, l'amie. Par Jena, cette bière était vraiment divine !]

// HASH_VALUE AA78FA8AC3DE3A7A
// INDEX 502
citizenship_tryker_windermeer_obj	[Montrer la perle de loyauté au sage de Windermeer]

// HASH_VALUE 23037F084008F9FA
// INDEX 503
citizenship_tryker_windermeer_pearl	[Ainsi, tu souhaites faire partie de la fédération. Chaque citoyen est un homin respectable, qui porte en lui une part de sagesse, et en cela nous sommes tous égaux. Je suis le gardien de l'Égalité dans ce village. Fais-tu le serment de prôner les mêmes droits pour tous les citoyens ?]

// HASH_VALUE B57B981E65A24C6D
// INDEX 504
citizenship_tryker_windermeer_pearl_sysmsg	[Une brève lueur émane de la pierre, puis disparaît. La lumière de l'Égalité semble avoir subtilement transformé la perle. L'Initié vous souhaite bonne chance pour la suite de l'Épreuve.]

// HASH_VALUE 79366927FD434EAF
// INDEX 505
citizenship_zorai_be_citizen_m	[Au nom de tous les Zoraïs, sois remercié. Les bras de notre communauté s'ouvrent maintenant pour toi, $self$. Jures-tu de servir le Grand Sage, notre guide spirituel, de respecter les lois dynastiques, de faire prospérer le peuple qui t'accueille ? Jures-tu de défendre notre pays au péril de ta vie ?]

// HASH_VALUE AA725EB64674812E
// INDEX 506
citizenship_zorai_be_citizen_f	[Au nom de tous les Zoraïs, sois remerciée. Les bras de notre communauté s'ouvrent maintenant pour toi, $self$. Jures-tu de servir le Grand Sage, notre guide spirituel, de respecter les lois dynastiques, de faire prospérer le peuple qui t'accueille ? Jures-tu de défendre notre pays au péril de ta vie ?]

// HASH_VALUE 4AEB60D69C0AC38B
// INDEX 507
citizenship_zorai_conclusion_m	[Félicitations, $self$. Tu es à présent un digne citoyen de la communauté zoraï !]

// HASH_VALUE 754F9D94EB5EF5AC
// INDEX 508
citizenship_zorai_conclusion_f	[Félicitations, $self$. Tu es à présent une digne citoyenne de la communauté zoraï !]

// HASH_VALUE 1712F50ADBCD71E3
// INDEX 509
citizenship_zorai_dappers_m	[Je serai le témoin et le juge de ton engagement envers notre pays et notre communauté. En premier lieu, il convient d'honorer une ancienne tradition : le futur citoyen se doit de verser au trésor dynastique une contribution de $contribution$ dappers. Es-tu prêt à suivre cette coutume, $self$ ?]

// HASH_VALUE 2AB491C4E6086169
// INDEX 510
citizenship_zorai_dappers_f	[Je serai le témoin et le juge de ton engagement envers notre pays et notre communauté. En premier lieu, il convient d'honorer une ancienne tradition : le futur citoyen se doit de verser au trésor dynastique une contribution de $contribution$ dappers. Es-tu prête à suivre cette coutume, $self$ ?]

// HASH_VALUE F6D529C423C8F60A
// INDEX 511
citizenship_zorai_end_query	[La Sagesse, l'Accomplissement spirituel, le Respect de la Nature, ces trois pierres ambrées sont la fondation de nos temples. Tout citoyen médite quotidiennement sur ces principes. Tu as répondu avec sagesse à mes questions, $self$. Tu es sur la bonne voie. Poursuivons le rite.{break}Le plus grand ennemi des Kamis et des Zoraïs est la Goo, le fléau pourpre, manifestation du Vide. Elle corrompt tout ce qui vit, y compris les homins imprudents. L'une des nôtres a été contaminée par ce mal. La folie ronge son âme. Lenja vit aujourd'hui en recluse dans la jungle, ne voulant pas imposer sa déchéance à ses frères.{break}Nous ne pouvons guérir notre soeur, mais nous pouvons la soulager de sa souffrance pendant de courts instants, grâce à de la sève purifiée par les esprits. Prends cette sève, et fais-la boire à Lenja. Reviens ensuite vers moi.]

// HASH_VALUE 5C71A08BAFC54C41
// INDEX 512
citizenship_zorai_end_query_yes	[Je trouverai Lenja !]

// HASH_VALUE 8F7EAA53C1220E92
// INDEX 513
citizenship_zorai_goto_rite	[Les esprits t'ont guidé, $self$, tu as réussi l'Épreuve d'Intégration ! Tu peux maintenant passer le rite de citoyenneté, si c'est toujours ce que tu souhaites.]

// HASH_VALUE A379DD215DDE22CB
// INDEX 514
citizenship_zorai_guild_be_citizen_m	[Au nom de tous les Zoraïs, sois remercié. Les bras de notre communauté s'ouvrent maintenant pour toi et ta guilde, $self$. Jurez-vous de servir le Grand Sage, notre guide spirituel, de respecter les lois dynastiques, de faire prospérer le peuple qui vous accueille ? Jurez-vous de défendre notre pays au péril de vos vies ?]

// HASH_VALUE BD50412AB6CAF7ED
// INDEX 515
citizenship_zorai_guild_be_citizen_f	[Au nom de tous les Zoraïs, sois remerciée. Les bras de notre communauté s'ouvrent maintenant pour toi et ta guilde, $self$. Jurez-vous de servir le Grand Sage, notre guide spirituel, de respecter les lois dynastiques, de faire prospérer le peuple qui vous accueille ? Jurez-vous de défendre notre pays au péril de vos vies ?]

// HASH_VALUE 390736BD1A8825F4
// INDEX 516
citizenship_zorai_guild_conclusion	[Félicitations, $self$. Ta guilde est à présent une guilde dynastique zoraï !]

// HASH_VALUE 161F8036CB6B4866
// INDEX 517
citizenship_zorai_guild_dappers	[Je serai le témoin et le juge de ton engagement envers notre pays et notre communauté. En premier lieu, il convient d'honorer une ancienne tradition : toute guilde désireuse d'épouser la cause de notre peuple se doit de verser au trésor dynastique une contribution de $contribution$ dappers. Êtes-vous prêts à suivre cette coutume, $self$ ?]

// HASH_VALUE 1F4A6A227D6D4BC0
// INDEX 518
citizenship_zorai_guild_end_query	[La Sagesse, l'Accomplissement spirituel, le Respect de la Nature, ces trois pierres ambrées sont la fondation de nos temples. Tout membre d'une guilde dynastique médite quotidiennement sur ces principes. Tu as répondu avec sagesse à mes questions, $self$. Ta guilde est sur la bonne voie. Poursuivons le rite.{break}Le plus grand ennemi des Kamis et des Zoraïs est la Goo, le fléau pourpre, manifestation du Vide. Elle corrompt tout ce qui vit, y compris les homins imprudents. L'une des nôtres a été contaminée par ce mal. La folie ronge son âme. Lenja vit aujourd'hui en recluse dans la jungle, ne voulant pas imposer sa déchéance à ses frères.{break}Nous ne pouvons guérir notre soeur, mais nous pouvons la soulager de sa souffrance pendant de courts instants, grâce à de la sève purifiée par les esprits. Prends cette sève, et fais-la boire à Lenja. Reviens ensuite vers moi.]

// HASH_VALUE 535160DCAA9FDF59
// INDEX 519
citizenship_zorai_guild_goto_rite	[Les esprits t'ont guidé, $self$, ta guilde a réussi l'Épreuve d'Intégration ! Tu peux maintenant passer le rite de citoyenneté, si c'est toujours ce que vous souhaitez, toi et les tiens.]

// HASH_VALUE 24E278937CF14638
// INDEX 520
citizenship_zorai_guild_hoicho_pearl	[Sois le bienvenu. Je suis le gardien de la Sagesse dans ce village, transmettant mon savoir aux gens de mon peuple. Au nom de ta guilde, fais-tu le serment de rechercher la sagesse, afin de mieux te connaître et de mieux connaître le monde qui t'entoure ?]

// HASH_VALUE CECAAA4CC07629A7
// INDEX 521
citizenship_zorai_guild_intro_no_zorai	[Que la nature t'accorde ses bienfaits, $self$. Ta guilde a émis le désir de rejoindre notre communauté. En tant que son représentant, tu vas devoir prouver ta loyauté envers le peuple zoraï. Il te faudra d'abord passer l'Épreuve d'Intégration. Si tu réussis, tu pourras ensuite accomplir le rite de citoyenneté. Toi et ta guilde, êtes-vous prêts pour cela ?]

// HASH_VALUE 431CFB20D4BBAC95
// INDEX 522
citizenship_zorai_guild_jenlai_pearl	[Je vois que ta guilde souhaite rejoindre notre communauté. Sache que le mérite menant à l'Illumination s'acquiert parfois dans la bataille, quand il faut préserver les Kamis et Atys toute entière. Je suis le gardien de l'Accomplissement spirituel en ce lieu, le protecteur de l'harmonie. Au nom de ta guilde, fais-tu le serment de rechercher l'Illumination par des actes méritants ?]

// HASH_VALUE 056CD455B90E6131
// INDEX 523
citizenship_zorai_guild_mincho_pearl	[Tu arrives au bout de ton épreuve. Je suis le responsable des récolteurs du village, et je veille à ce que la Nature soit traitée avec toute la considération qui lui est due. Je suis le gardien du Respect de la Nature. Au nom de ta guilde, fais-tu le serment de prendre soin d'Atys, et de ne jamais prendre plus qu'elle ne peut te donner ?]

// HASH_VALUE 313C877FD0C4487B
// INDEX 524
citizenship_zorai_guild_p_desc	[En accomplissant ce rite, votre guilde va devenir une guilde dynastique zoraï.]

// HASH_VALUE D7D688919C2944B3
// INDEX 525
citizenship_zorai_guild_p_menu	[Devenir une guilde dynastique]

// HASH_VALUE 30F9407ED465ACED
// INDEX 526
citizenship_zorai_guild_p_title	[Rite de citoyenneté zoraï pour guilde]

// HASH_VALUE 505CB21D284650CD
// INDEX 527
citizenship_zorai_guild_query_start	[Qu'il en soit ainsi. Tu me remettras la somme lorsque le rite sera accompli. Maintenant, mon rôle est de te poser quelques questions. Prends ton temps, pèse bien chacune de tes réponses. Car si tu te trompes, j'aurai le regret de mettre fin au rite et de refuser la demande de ta guilde.]

// HASH_VALUE 3A3821974D27CC18
// INDEX 528
citizenship_zorai_guild_query_wrong	[Je crains que tu ne doives mieux nous connaître avant que ta guilde puisse nous rejoindre, $self$. Le rite est à présent rompu. Va en paix, et parfais tes connaissances avant notre prochaine rencontre.]

// HASH_VALUE 2004BEB98013E3D0
// INDEX 529
citizenship_zorai_guild_sap_gived_m	[Même si ce n'est que pour un bref instant, le pouvoir de la Goo sur l'âme de notre soeur a été vaincu. Par ton acte, $self$, ta guilde s'est montré digne de notre communauté. Tu peux maintenant passer la dernière étape du rite de citoyenneté.{break}Il te suffit de me remettre la contribution de ta guilde destinée au trésor dynastique. $contribution$ dappers, qui seront utilisés à bon escient, sois-en certain.]

// HASH_VALUE EE04BEB98013E3FE
// INDEX 530
citizenship_zorai_guild_sap_gived_f	[Même si ce n'est que pour un bref instant, le pouvoir de la Goo sur l'âme de notre soeur a été vaincu. Par ton acte, $self$, ta guilde s'est montré digne de notre communauté. Tu peux maintenant passer la dernière étape du rite de citoyenneté.{break}Il te suffit de me remettre la contribution de ta guilde destinée au trésor dynastique. $contribution$ dappers, qui seront utilisés à bon escient, sois-en certaine.]

// HASH_VALUE 591297F83627CAC8
// INDEX 531
citizenship_zorai_guild_start_trial	[Très bien, dans ce cas, commençons. Prends cette perle de loyauté. Lorsqu'un homin fidèle à la cause de la dynastie prête serment devant un Initié, un gardien de la connaissance, la pierre se met à briller d'une lumière intense. Si tu passes l'Épreuve avec succès, la perle brillera pour toi et ta guilde de tous ses feux.{break}Chacun des trois villages des Cités de l'Intuition est associé à l'une des pierres angulaires de la société zoraï. Hoï-Cho représente la Sagesse, Jen-Lai l'Accomplissement spirituel et Min-Cho le Respect de la Nature. Rends-toi dans ces villages, et montre la perle à un Initié. Il te demandera de prêter serment au nom de ta guilde.{break}Au troisième serment, votre loyauté sera établie. Tu me ramèneras alors la perle pour terminer l'Épreuve. Que les esprits de la nature te montrent le chemin, $self$.]

// HASH_VALUE 2104001EA7884270
// INDEX 532
citizenship_zorai_hoicho_obj	[Montrer la perle de loyauté au sage de Hoï-Cho]

// HASH_VALUE 0EA7E7639F4112B0
// INDEX 533
citizenship_zorai_hoicho_pearl_m	[Sois le bienvenu. Je suis le gardien de la Sagesse dans ce village, transmettant mon savoir aux gens de mon peuple. Fais-tu le serment de rechercher la sagesse, afin de mieux te connaître et de mieux connaître le monde qui t'entoure ?]

// HASH_VALUE 8F3C2F1D916CC20F
// INDEX 534
citizenship_zorai_hoicho_pearl_f	[Sois la bienvenue. Je suis le gardien de la Sagesse dans ce village, transmettant mon savoir aux gens de mon peuple. Fais-tu le serment de rechercher la sagesse, afin de mieux te connaître et de mieux connaître le monde qui t'entoure ?]

// HASH_VALUE EB2101B2D4283964
// INDEX 535
citizenship_zorai_hoicho_pearl_sysmsg	[Une brève lueur émane de la pierre, puis disparaît. La lumière de la Sagesse semble avoir subtilement transformé la perle. L'Initié vous souhaite bonne chance pour la suite de l'Épreuve.]

// HASH_VALUE BB79B722CDE60DBB
// INDEX 536
citizenship_zorai_intro_no_zorai	[Que la nature t'accorde ses bienfaits, $self$. Tu as émis le désir de rejoindre notre communauté. Cela est bien. Tu ne portes pas de masque, aussi te faudra-t-il passer l'Épreuve d'Intégration. Ensuite seulement tu pourras accomplir le rite de citoyenneté. Ton coeur et ton âme sont-ils préparés à cela ?]

// HASH_VALUE C144536C4607EEF3
// INDEX 537
citizenship_zorai_intro_zorai	[Que la nature t'accorde ses bienfaits, $self$. Tu as émis le désir de rejoindre notre communauté. Cela est bien. Tu portes un masque de parenté, nul besoin pour toi de passer l'Épreuve d'Intégration. Il te suffira d'accomplir le rite de citoyenneté. Ton coeur et ton âme sont-ils préparés à cela ?]

// HASH_VALUE C30D3EEB0A8306DB
// INDEX 538
citizenship_zorai_jenlai_obj	[Montrer la perle de loyauté au chef des gardes de Jen-Lai]

// HASH_VALUE 2556E860E938B270
// INDEX 539
