*HASH_VALUE	sbrick ID	name	ia	da	p	pia	pda	description	description2
_6AAAA0F2061FACE0	bcmsca06	Escudos Matis 6	unos	los				Te permite fabricar escudos Matis de calidad $cr_recommended.	Escudos Matis 6 - Calidad: $cr_recommended
_6AAAA0F3462FACE0	bcmsca07	Escudos Matis 7	unos	los				Te permite fabricar escudos Matis de calidad $cr_recommended.	Escudos Matis 7 - Calidad: $cr_recommended
_6AAAA0F4873FACE0	bcmsca08	Escudos Matis 8	unos	los				Te permite fabricar escudos Matis de calidad $cr_recommended.	Escudos Matis 8 - Calidad: $cr_recommended
_6AAAA0F5C74FACE0	bcmsca09	Escudos Matis 9	unos	los				Te permite fabricar escudos Matis de calidad $cr_recommended.	Escudos Matis 9 - Calidad: $cr_recommended
_FD9F3A8F80B0F010	bcmsca10	Escudos Matis 10	unos	los				Te permite fabricar escudos Matis de calidad $cr_recommended.	Escudos Matis 10 - Calidad: $cr_recommended
_FDAF3A8F00B0F010	bcmsca11	Escudos Matis 11	unos	los				Te permite fabricar escudos Matis de calidad $cr_recommended.	Escudos Matis 11 - Calidad: $cr_recommended
_FDBF3A8F80B0F010	bcmsca12	Escudos Matis 12	unos	los				Te permite fabricar escudos Matis de calidad $cr_recommended.	Escudos Matis 12 - Calidad: $cr_recommended
_FDCF3A8F00B0F010	bcmsca13	Escudos Matis 13	unos	los				Te permite fabricar escudos Matis de calidad $cr_recommended.	Escudos Matis 13 - Calidad: $cr_recommended
_FDDF3A8F82B0F010	bcmsca14	Escudos Matis 14	unos	los				Te permite fabricar escudos Matis de calidad $cr_recommended.	Escudos Matis 14 - Calidad: $cr_recommended
_FDEF3A8F02B0F010	bcmsca15	Escudos Matis 15	unos	los				Te permite fabricar escudos Matis de calidad $cr_recommended.	Escudos Matis 15 - Calidad: $cr_recommended
_FDFF3A8F82B0F010	bcmsca16	Escudos Matis 16	unos	los				Te permite fabricar escudos Matis de calidad $cr_recommended.	Escudos Matis 16 - Calidad: $cr_recommended
_FD0F3A8F02B0F010	bcmsca17	Escudos Matis 17	unos	los				Te permite fabricar escudos Matis de calidad $cr_recommended.	Escudos Matis 17 - Calidad: $cr_recommended
_FD1F3A8F84B0F010	bcmsca18	Escudos Matis 18	unos	los				Te permite fabricar escudos Matis de calidad $cr_recommended.	Escudos Matis 18 - Calidad: $cr_recommended
_FD2F3A8F04B0F010	bcmsca19	Escudos Matis 19	unos	los				Te permite fabricar escudos Matis de calidad $cr_recommended.	Escudos Matis 19 - Calidad: $cr_recommended
_FD9F3E8F80D0F010	bcmsca20	Escudos Matis 20	unos	los				Te permite fabricar escudos Matis de calidad $cr_recommended.	Escudos Matis 20 - Calidad: $cr_recommended
_FDAF3E8F00D0F010	bcmsca21	Escudos Matis 21	unos	los				Te permite fabricar escudos Matis de calidad $cr_recommended.	Escudos Matis 21 - Calidad: $cr_recommended
_FDBF3E8F80D0F010	bcmsca22	Escudos Matis 22	unos	los				Te permite fabricar escudos Matis de calidad $cr_recommended.	Escudos Matis 22 - Calidad: $cr_recommended
_FDCF3E8F00D0F010	bcmsca23	Escudos Matis 23	unos	los				Te permite fabricar escudos Matis de calidad $cr_recommended.	Escudos Matis 23 - Calidad: $cr_recommended
_FDDF3E8F82D0F010	bcmsca24	Escudos Matis 24	unos	los				Te permite fabricar escudos Matis de calidad $cr_recommended.	Escudos Matis 24 - Calidad: $cr_recommended
_FDEF3E8F02D0F010	bcmsca25	Escudos Matis 25	unos	los				Te permite fabricar escudos Matis de calidad $cr_recommended.	Escudos Matis 25 - Calidad: $cr_recommended
_08C5DEA8AB8E9A73	bcmjca01	Joyas Matis 1	unas	las				Te permite fabricar joyas Matis de calidad $cr_recommended.	Joyas Matis 1 - Calidad: $cr_recommended.
_08C5DEA8EB8EA273	bcmjca02	Joyas Matis 2	unas	las				Te permite fabricar joyas Matis de calidad $cr_recommended.	Joyas Matis 2 - Calidad: $cr_recommended.
_08C5DEA82B8EAA73	bcmjca03	Joyas Matis 3	unas	las				Te permite fabricar joyas Matis de calidad $cr_recommended.	Joyas Matis 3 - Calidad: $cr_recommended.
_08C5DEA86C8EB273	bcmjca04	Joyas Matis 4	unas	las				Te permite fabricar joyas Matis de calidad $cr_recommended.	Joyas Matis 4 - Calidad: $cr_recommended.
_08C5DEA8AC8EBA73	bcmjca05	Joyas Matis 5	unas	las				Te permite fabricar joyas Matis de calidad $cr_recommended.	Joyas Matis 5 - Calidad: $cr_recommended.
_08C5DEA8EC8EC273	bcmjca06	Joyas Matis 6	unas	las				Te permite fabricar joyas Matis de calidad $cr_recommended.	Joyas Matis 6 - Calidad: $cr_recommended.
_08C5DEA82C8ECA73	bcmjca07	Joyas Matis 7	unas	las				Te permite fabricar joyas Matis de calidad $cr_recommended.	Joyas Matis 7 - Calidad: $cr_recommended.
_08C5DEA86D8ED273	bcmjca08	Joyas Matis 8	unas	las				Te permite fabricar joyas Matis de calidad $cr_recommended.	Joyas Matis 8 - Calidad: $cr_recommended.
_08C5DEA8AD8EDA73	bcmjca09	Joyas Matis 9	unas	las				Te permite fabricar joyas Matis de calidad $cr_recommended.	Joyas Matis 9 - Calidad: $cr_recommended.
_DFECF6440AEA7FBF	bcmjca10	Joyas Matis 10	unas	las				Te permite fabricar joyas Matis de calidad $cr_recommended.	Joyas Matis 10 - Calidad: $cr_recommended.
_DFECF6448AFA7FBF	bcmjca11	Joyas Matis 11	unas	las				Te permite fabricar joyas Matis de calidad $cr_recommended.	Joyas Matis 11 - Calidad: $cr_recommended.
_DFECF6440A0A7FBF	bcmjca12	Joyas Matis 12	unas	las				Te permite fabricar joyas Matis de calidad $cr_recommended.	Joyas Matis 12 - Calidad: $cr_recommended.
_DFECF6448A1A7FBF	bcmjca13	Joyas Matis 13	unas	las				Te permite fabricar joyas Matis de calidad $cr_recommended.	Joyas Matis 13 - Calidad: $cr_recommended.
_DFECF6440C2A7FBF	bcmjca14	Joyas Matis 14	unas	las				Te permite fabricar joyas Matis de calidad $cr_recommended.	Joyas Matis 14 - Calidad: $cr_recommended.
_DFECF6448C3A7FBF	bcmjca15	Joyas Matis 15	unas	las				Te permite fabricar joyas Matis de calidad $cr_recommended.	Joyas Matis 15 - Calidad: $cr_recommended.
_DFECF6440C4A7FBF	bcmjca16	Joyas Matis 16	unas	las				Te permite fabricar joyas Matis de calidad $cr_recommended.	Joyas Matis 16 - Calidad: $cr_recommended.
_DFECF6448C5A7FBF	bcmjca17	Joyas Matis 17	unas	las				Te permite fabricar joyas Matis de calidad $cr_recommended.	Joyas Matis 17 - Calidad: $cr_recommended.
_DFECF6440E6A7FBF	bcmjca18	Joyas Matis 18	unas	las				Te permite fabricar joyas Matis de calidad $cr_recommended.	Joyas Matis 18 - Calidad: $cr_recommended.
_DFECF6448E7A7FBF	bcmjca19	Joyas Matis 19	unas	las				Te permite fabricar joyas Matis de calidad $cr_recommended.	Joyas Matis 19 - Calidad: $cr_recommended.
_DFECF6440A0A83BF	bcmjca20	Joyas Matis 20	unas	las				Te permite fabricar joyas Matis de calidad $cr_recommended.	Joyas Matis 20 - Calidad: $cr_recommended.
_DFECF6448A1A83BF	bcmjca21	Joyas Matis 21	unas	las				Te permite fabricar joyas Matis de calidad $cr_recommended.	Joyas Matis 21 - Calidad: $cr_recommended.
_DFECF6440A2A83BF	bcmjca22	Joyas Matis 22	unas	las				Te permite fabricar joyas Matis de calidad $cr_recommended.	Joyas Matis 22 - Calidad: $cr_recommended.
_DFECF6448A3A83BF	bcmjca23	Joyas Matis 23	unas	las				Te permite fabricar joyas Matis de calidad $cr_recommended.	Joyas Matis 23 - Calidad: $cr_recommended.
_DFECF6440C4A83BF	bcmjca24	Joyas Matis 24	unas	las				Te permite fabricar joyas Matis de calidad $cr_recommended.	Joyas Matis 24 - Calidad: $cr_recommended.
_DFECF6448C5A83BF	bcmjca25	Joyas Matis 25	unas	las				Te permite fabricar joyas Matis de calidad $cr_recommended.	Joyas Matis 25 - Calidad: $cr_recommended.
_7FC4AA98CF99318F	bctaca01	Armadura Tryker 1	una	la				Te permite fabricar armadura Tryker de calidad $cr_recommended.	Armadura Tryker 1 - Calidad: $cr_recommended
_7FC4AA980FA9358F	bctaca02	Armadura Tryker 2	una	la				Te permite fabricar armadura Tryker de calidad $cr_recommended.	Armadura Tryker 2 - Calidad: $cr_recommended
_7FC4AA984FB9398F	bctaca03	Armadura Tryker 3	una	la				Te permite fabricar armadura Tryker de calidad $cr_recommended.	Armadura Tryker 3 - Calidad: $cr_recommended
_7FC4AA9890C93D8F	bctaca04	Armadura Tryker 4	una	la				Te permite fabricar armadura Tryker de calidad $cr_recommended.	Armadura Tryker 4 - Calidad: $cr_recommended
_7FC4AA98D0D9418F	bctaca05	Armadura Tryker 5	una	la				Te permite fabricar armadura Tryker de calidad $cr_recommended.	Armadura Tryker 5 - Calidad: $cr_recommended
_7FC4AA9810E9458F	bctaca06	Armadura Tryker 6	una	la				Te permite fabricar armadura Tryker de calidad $cr_recommended.	Armadura Tryker 6 - Calidad: $cr_recommended
_7FC4AA9850F9498F	bctaca07	Armadura Tryker 7	una	la				Te permite fabricar armadura Tryker de calidad $cr_recommended.	Armadura Tryker 7 - Calidad: $cr_recommended
_7FC4AA9891094D8F	bctaca08	Armadura Tryker 8	una	la				Te permite fabricar armadura Tryker de calidad $cr_recommended.	Armadura Tryker 8 - Calidad: $cr_recommended
_7FC4AA98D119518F	bctaca09	Armadura Tryker 9	una	la				Te permite fabricar armadura Tryker de calidad $cr_recommended.	Armadura Tryker 9 - Calidad: $cr_recommended
_ED62BDF9FD8F0C98	bctaca10	Armadura Tryker 10	una	la				Te permite fabricar armadura Tryker de calidad $cr_recommended.	Armadura Tryker 10 - Calidad: $cr_recommended
_ED62BDFA3D9F0C98	bctaca11	Armadura Tryker 11	una	la				Te permite fabricar armadura Tryker de calidad $cr_recommended.	Armadura Tryker 11 - Calidad: $cr_recommended
_ED62BDFB7DAF0C98	bctaca12	Armadura Tryker 12	una	la				Te permite fabricar armadura Tryker de calidad $cr_recommended.	Armadura Tryker 12 - Calidad: $cr_recommended
_ED62BDFCBDBF0C98	bctaca13	Armadura Tryker 13	una	la				Te permite fabricar armadura Tryker de calidad $cr_recommended.	Armadura Tryker 13 - Calidad: $cr_recommended
_ED62BDFDFECF0C98	bctaca14	Armadura Tryker 14	una	la				Te permite fabricar armadura Tryker de calidad $cr_recommended.	Armadura Tryker 14 - Calidad: $cr_recommended
_ED62BDFE3EDF0C98	bctaca15	Armadura Tryker 15	una	la				Te permite fabricar armadura Tryker de calidad $cr_recommended.	Armadura Tryker 15 - Calidad: $cr_recommended
_ED62BDFF7EEF0C98	bctaca16	Armadura Tryker 16	una	la				Te permite fabricar armadura Tryker de calidad $cr_recommended.	Armadura Tryker 16 - Calidad: $cr_recommended
_ED62BD00BEFF0C98	bctaca17	Armadura Tryker 17	una	la				Te permite fabricar armadura Tryker de calidad $cr_recommended.	Armadura Tryker 17 - Calidad: $cr_recommended
_ED62BD01FF0F0C98	bctaca18	Armadura Tryker 18	una	la				Te permite fabricar armadura Tryker de calidad $cr_recommended.	Armadura Tryker 18 - Calidad: $cr_recommended
_ED62BD023F1F0C98	bctaca19	Armadura Tryker 19	una	la				Te permite fabricar armadura Tryker de calidad $cr_recommended.	Armadura Tryker 19- Calidad: $cr_recommended
_ED62BDF93D9F1098	bctaca20	Armadura Tryker 20	una	la				Te permite fabricar armadura Tryker de calidad $cr_recommended.	Armadura Tryker 20 - Calidad: $cr_recommended
_ED62BDFA7DAF1098	bctaca21	Armadura Tryker 21	una	la				Te permite fabricar armadura Tryker de calidad $cr_recommended.	Armadura Tryker 21 - Calidad: $cr_recommended
_ED62BDFBBDBF1098	bctaca22	Armadura Tryker 22	una	la				Te permite fabricar armadura Tryker de calidad $cr_recommended.	Armadura Tryker 22 - Calidad: $cr_recommended
_ED62BDFCFDCF1098	bctaca23	Armadura Tryker 23	una	la				Te permite fabricar armadura Tryker de calidad $cr_recommended.	Armadura Tryker 23 - Calidad: $cr_recommended
_ED62BDFD3EDF1098	bctaca24	Armadura Tryker 24	una	la				Te permite fabricar armadura Tryker de calidad $cr_recommended.	Armadura Tryker 24 - Calidad: $cr_recommended
_ED62BDFE7EEF1098	bctaca25	Armadura Tryker 25	una	la				Te permite fabricar armadura Tryker de calidad $cr_recommended.	Armadura Tryker 25 - Calidad: $cr_recommended
_8309799C2C371D13	bctmca01	Armas de Combate Cuerpo a Cuerpo Tryker 1	unas	las				Te permite fabricar armas de combate cuerpo a cuerpo Tryker de calidad $cr_recommended.	Armas de Combate Cuerpo a Cuerpo Tryker 1 - Calidad: $cr_recommended
_8309799CAC372113	bctmca02	Armas de Combate Cuerpo a Cuerpo Tryker 2	unas	las				Te permite fabricar armas de combate cuerpo a cuerpo Tryker de calidad $cr_recommended.	Armas de Combate Cuerpo a Cuerpo Tryker 2 - Calidad: $cr_recommended
_8309799C2C372513	bctmca03	Armas de Combate Cuerpo a Cuerpo Tryker 3	unas	las				Te permite fabricar armas de combate cuerpo a cuerpo Tryker de calidad $cr_recommended.	Armas de Combate Cuerpo a Cuerpo Tryker 3 - Calidad: $cr_recommended
_8309799CAE372913	bctmca04	Armas de Combate Cuerpo a Cuerpo Tryker 4	unas	las				Te permite fabricar armas de combate cuerpo a cuerpo Tryker de calidad $cr_recommended.	Armas de Combate Cuerpo a Cuerpo Tryker 4 - Calidad: $cr_recommended
_8309799C2E372D13	bctmca05	Armas de Combate Cuerpo a Cuerpo Tryker 5	unas	las				Te permite fabricar armas de combate cuerpo a cuerpo Tryker de calidad $cr_recommended.	Armas de Combate Cuerpo a Cuerpo Tryker 5 - Calidad: $cr_recommended
_8309799CAE373113	bctmca06	Armas de Combate Cuerpo a Cuerpo Tryker 6	unas	las				Te permite fabricar armas de combate cuerpo a cuerpo Tryker de calidad $cr_recommended.	Armas de Combate Cuerpo a Cuerpo Tryker 6 - Calidad: $cr_recommended
_8309799C2E373513	bctmca07	Armas de Combate Cuerpo a Cuerpo Tryker 7	unas	las				Te permite fabricar armas de combate cuerpo a cuerpo Tryker de calidad $cr_recommended.	Armas de Combate Cuerpo a Cuerpo Tryker 7 - Calidad: $cr_recommended
_8309799CB0373913	bctmca08	Armas de Combate Cuerpo a Cuerpo Tryker 8	unas	las				Te permite fabricar armas de combate cuerpo a cuerpo Tryker de calidad $cr_recommended.	Armas de Combate Cuerpo a Cuerpo Tryker 8 - Calidad: $cr_recommended
_8309799C30373D13	bctmca09	Armas de Combate Cuerpo a Cuerpo Tryker 9	unas	las				Te permite fabricar armas de combate cuerpo a cuerpo Tryker de calidad $cr_recommended.	Armas de Combate Cuerpo a Cuerpo Tryker 9 - Calidad: $cr_recommended
_09AF0380AD940EC4	bctmca10	Armas de Combate Cuerpo a Cuerpo Tryker 10	unas	las				Te permite fabricar armas de combate cuerpo a cuerpo Tryker de calidad $cr_recommended.	Armas de Combate Cuerpo a Cuerpo Tryker 10 - Calidad: $cr_recommended
_09AF0780EDA40EC4	bctmca11	Armas de Combate Cuerpo a Cuerpo Tryker 11	unas	las				Te permite fabricar armas de combate cuerpo a cuerpo Tryker de calidad $cr_recommended.	Armas de Combate Cuerpo a Cuerpo Tryker 11 - Calidad: $cr_recommended
_09AF0B802DB40EC4	bctmca12	Armas de Combate Cuerpo a Cuerpo Tryker 12	unas	las				Te permite fabricar armas de combate cuerpo a cuerpo Tryker de calidad $cr_recommended.	Armas de Combate Cuerpo a Cuerpo Tryker 12 - Calidad: $cr_recommended
_09AF0F806DC40EC4	bctmca13	Armas de Combate Cuerpo a Cuerpo Tryker 13	unas	las				Te permite fabricar armas de combate cuerpo a cuerpo Tryker de calidad $cr_recommended.	Armas de Combate Cuerpo a Cuerpo Tryker 13 - Calidad: $cr_recommended
_09AF1380AED40EC4	bctmca14	Armas de Combate Cuerpo a Cuerpo Tryker 14	unas	las				Te permite fabricar armas de combate cuerpo a cuerpo Tryker de calidad $cr_recommended.	Armas de Combate Cuerpo a Cuerpo Tryker 14 - Calidad: $cr_recommended
_09AF1780EEE40EC4	bctmca15	Armas de Combate Cuerpo a Cuerpo Tryker 15	unas	las				Te permite fabricar armas de combate cuerpo a cuerpo Tryker de calidad $cr_recommended.	Armas de Combate Cuerpo a Cuerpo Tryker 15 - Calidad: $cr_recommended
_09AF1B802EF40EC4	bctmca16	Armas de Combate Cuerpo a Cuerpo Tryker 16	unas	las				Te permite fabricar armas de combate cuerpo a cuerpo Tryker de calidad $cr_recommended.	Armas de Combate Cuerpo a Cuerpo Tryker 16 - Calidad: $cr_recommended
_09AF1F806E040EC4	bctmca17	Armas de Combate Cuerpo a Cuerpo Tryker 17	unas	las				Te permite fabricar armas de combate cuerpo a cuerpo Tryker de calidad $cr_recommended.	Armas de Combate Cuerpo a Cuerpo Tryker 17 - Calidad: $cr_recommended
_09AF2380AF140EC4	bctmca18	Armas de Combate Cuerpo a Cuerpo Tryker 18	unas	las				Te permite fabricar armas de combate cuerpo a cuerpo Tryker de calidad $cr_recommended.	Armas de Combate Cuerpo a Cuerpo Tryker 18- Calidad: $cr_recommended
_09AF2780EF240EC4	bctmca19	Armas de Combate Cuerpo a Cuerpo Tryker 19	unas	las				Te permite fabricar armas de combate cuerpo a cuerpo Tryker de calidad $cr_recommended.	Armas de Combate Cuerpo a Cuerpo Tryker 19 - Calidad: $cr_recommended
_09AF0381ADA412C4	bctmca20	Armas de Combate Cuerpo a Cuerpo Tryker 20	unas	las				Te permite fabricar armas de combate cuerpo a cuerpo Tryker de calidad $cr_recommended.	Armas de Combate Cuerpo a Cuerpo Tryker 20 - Calidad: $cr_recommended
_09AF0781EDB412C4	bctmca21	Armas de Combate Cuerpo a Cuerpo Tryker 21	unas	las				Te permite fabricar armas de combate cuerpo a cuerpo Tryker de calidad $cr_recommended.	Armas de Combate Cuerpo a Cuerpo Tryker 21 - Calidad: $cr_recommended
_09AF0B812DC412C4	bctmca22	Armas de Combate Cuerpo a Cuerpo Tryker 22	unas	las				Te permite fabricar armas de combate cuerpo a cuerpo Tryker de calidad $cr_recommended.	Armas de Combate Cuerpo a Cuerpo Tryker 22 - Calidad: $cr_recommended
_09AF0F816DD412C4	bctmca23	Armas de Combate Cuerpo a Cuerpo Tryker 23	unas	las				Te permite fabricar armas de combate cuerpo a cuerpo Tryker de calidad $cr_recommended.	Armas de Combate Cuerpo a Cuerpo Tryker 23 - Calidad: $cr_recommended
_09AF1381AEE412C4	bctmca24	Armas de Combate Cuerpo a Cuerpo Tryker 24	unas	las				Te permite fabricar armas de combate cuerpo a cuerpo Tryker de calidad $cr_recommended.	Armas de Combate Cuerpo a Cuerpo Tryker 24 - Calidad: $cr_recommended
_09AF1781EEF412C4	bctmca25	Armas de Combate Cuerpo a Cuerpo Tryker 25	unas	las				Te permite fabricar armas de combate cuerpo a cuerpo Tryker de calidad $cr_recommended.	Armas de Combate Cuerpo a Cuerpo Tryker 25 - Calidad: $cr_recommended
_95E84DCB6CA80CA9	bctrca01	Armas de Alcance Tryker 1	unas	las				Te permite fabricar armas de alcance Tryker de calidad $cr_recommended.	Armas de Alcance Tryker 1 - Calidad: $cr_recommended.
_95E84DCBACA814A9	bctrca02	Armas de Alcance Tryker 2	unas	las				Te permite fabricar armas de alcance Tryker de calidad $cr_recommended.	Armas de Alcance Tryker 2 - Calidad: $cr_recommended.
_95E84DCBECA81CA9	bctrca03	Armas de Alcance Tryker 3	unas	las				Te permite fabricar armas de alcance Tryker de calidad $cr_recommended.	Armas de Alcance Tryker 3 - Calidad: $cr_recommended.
_95E84DCB2DA824A9	bctrca04	Armas de Alcance Tryker 4	unas	las				Te permite fabricar armas de alcance Tryker de calidad $cr_recommended.	Armas de Alcance Tryker 4 - Calidad: $cr_recommended.
_95E84DCB6DA82CA9	bctrca05	Armas de Alcance Tryker 5	unas	las				Te permite fabricar armas de alcance Tryker de calidad $cr_recommended.	Armas de Alcance Tryker 5 - Calidad: $cr_recommended.
_95E84DCBADA834A9	bctrca06	Armas de Alcance Tryker 6	unas	las				Te permite fabricar armas de alcance Tryker de calidad $cr_recommended.	Armas de Alcance Tryker 6 - Calidad: $cr_recommended.
_95E84DCBEDA83CA9	bctrca07	Armas de Alcance Tryker 7	unas	las				Te permite fabricar armas de alcance Tryker de calidad $cr_recommended.	Armas de Alcance Tryker 7 - Calidad: $cr_recommended.
_95E84DCB2EA844A9	bctrca08	Armas de Alcance Tryker 8	unas	las				Te permite fabricar armas de alcance Tryker de calidad $cr_recommended.	Armas de Alcance Tryker 8 - Calidad: $cr_recommended.
_95E84DCB6EA84CA9	bctrca09	Armas de Alcance Tryker 9	unas	las				Te permite fabricar armas de alcance Tryker de calidad $cr_recommended.	Armas de Alcance Tryker 9 - Calidad: $cr_recommended.
_EE71256133D4B59F	bctrca10	Armas de Alcance Tryker 10	unas	las				Te permite fabricar armas de alcance Tryker de calidad $cr_recommended.	Armas de Alcance Tryker 10 - Calidad: $cr_recommended.
_EE712561B3E4B59F	bctrca11	Armas de Alcance Tryker 11	unas	las				Te permite fabricar armas de alcance Tryker de calidad $cr_recommended.	Armas de Alcance Tryker 11 - Calidad: $cr_recommended.
_EE71256133F4B59F	bctrca12	Armas de Alcance Tryker 12	unas	las				Te permite fabricar armas de alcance Tryker de calidad $cr_recommended.	Armas de Alcance Tryker 12- Calidad: $cr_recommended.
_EE712561B304B59F	bctrca13	Armas de Alcance Tryker 13	unas	las				Te permite fabricar armas de alcance Tryker de calidad $cr_recommended.	Armas de Alcance Tryker 13 - Calidad: $cr_recommended.
_EE7125613514B59F	bctrca14	Armas de Alcance Tryker 14	unas	las				Te permite fabricar armas de alcance Tryker de calidad $cr_recommended.	Armas de Alcance Tryker 14 - Calidad: $cr_recommended.
_EE712561B524B59F	bctrca15	Armas de Alcance Tryker 15	unas	las				Te permite fabricar armas de alcance Tryker de calidad $cr_recommended.	Armas de Alcance Tryker 15 - Calidad: $cr_recommended.
_EE7125613534B59F	bctrca16	Armas de Alcance Tryker 16	unas	las				Te permite fabricar armas de alcance Tryker de calidad $cr_recommended.	Armas de Alcance Tryker 16 - Calidad: $cr_recommended.
_EE712561B544B59F	bctrca17	Armas de Alcance Tryker 17	unas	las				Te permite fabricar armas de alcance Tryker de calidad $cr_recommended.	Armas de Alcance Tryker 17 - Calidad: $cr_recommended.
_EE7125613754B59F	bctrca18	Armas de Alcance Tryker 18	unas	las				Te permite fabricar armas de alcance Tryker de calidad $cr_recommended.	Armas de Alcance Tryker 18 - Calidad: $cr_recommended.
_EE712561B764B59F	bctrca19	Armas de Alcance Tryker 19	unas	las				Te permite fabricar armas de alcance Tryker de calidad $cr_recommended.	Armas de Alcance Tryker 19 - Calidad: $cr_recommended.
_EE71256133F4B99F	bctrca20	Armas de Alcance Tryker 20	unas	las				Te permite fabricar armas de alcance Tryker de calidad $cr_recommended.	Armas de Alcance Tryker 20 - Calidad: $cr_recommended.
_EE712561B304B99F	bctrca21	Armas de Alcance Tryker 21	unas	las				Te permite fabricar armas de alcance Tryker de calidad $cr_recommended.	Armas de Alcance Tryker 21 - Calidad: $cr_recommended.
_EE7125613314B99F	bctrca22	Armas de Alcance Tryker 22	unas	las				Te permite fabricar armas de alcance Tryker de calidad $cr_recommended.	Armas de Alcance Tryker 22 - Calidad: $cr_recommended.
_EE712561B324B99F	bctrca23	Armas de Alcance Tryker 23	unas	las				Te permite fabricar armas de alcance Tryker de calidad $cr_recommended.	Armas de Alcance Tryker 23 - Calidad: $cr_recommended.
_EE7125613534B99F	bctrca24	Armas de Alcance Tryker 24	unas	las				Te permite fabricar armas de alcance Tryker de calidad $cr_recommended.	Armas de Alcance Tryker 24 - Calidad: $cr_recommended.
_EE712561B544B99F	bctrca25	Armas de Alcance Tryker 25	unas	las				Te permite fabricar armas de alcance Tryker de calidad $cr_recommended.	Armas de Alcance Tryker 25 - Calidad: $cr_recommended.
_EC95812D4952687F	bctpca01	Munición Tryker 1	una	la				Te permite fabricar muniones Tryker de calidad $cr_recommended.	Munición Tryker 1 - Calidad: $cr_recommended
_ECA5812D89526880	bctpca02	Munición Tryker 2	una	la				Te permite fabricar muniones Tryker de calidad $cr_recommended.	Munición Tryker 2 - Calidad: $cr_recommended
_ECB5812DC9526881	bctpca03	Munición Tryker 3	una	la				Te permite fabricar muniones Tryker de calidad $cr_recommended.	Munición Tryker 3 - Calidad: $cr_recommended
_ECC5812D0A526882	bctpca04	Munición Tryker 4	una	la				Te permite fabricar muniones Tryker de calidad $cr_recommended.	Munición Tryker 4 - Calidad: $cr_recommended
_ECD5812D4A526883	bctpca05	Munición Tryker 5	una	la				Te permite fabricar muniones Tryker de calidad $cr_recommended.	Munición Tryker 5 - Calidad: $cr_recommended
_ECE5812D8A526884	bctpca06	Munición Tryker 6	una	la				Te permite fabricar muniones Tryker de calidad $cr_recommended.	Munición Tryker 6 - Calidad: $cr_recommended
_ECF5812DCA526885	bctpca07	Munición Tryker 7	una	la				Te permite fabricar muniones Tryker de calidad $cr_recommended.	Munición Tryker 7 - Calidad: $cr_recommended
_EC05812D0B526886	bctpca08	Munición Tryker 8	una	la				Te permite fabricar muniones Tryker de calidad $cr_recommended.	Munición Tryker 8 - Calidad: $cr_recommended
_EC15812D4B526887	bctpca09	Munición Tryker 9	una	la				Te permite fabricar muniones Tryker de calidad $cr_recommended.	Munición Tryker 9 - Calidad: $cr_recommended
_58A292BFEE8A18B8	bctpca10	Munición Tryker 10	una	la				Te permite fabricar muniones Tryker de calidad $cr_recommended.	Munición Tryker 10 - Calidad: $cr_recommended
_58A292BF2E8A1CB9	bctpca11	Munición Tryker 11	una	la				Te permite fabricar muniones Tryker de calidad $cr_recommended.	Munición Tryker 11 - Calidad: $cr_recommended
_58A292BF6E8A20BA	bctpca12	Munición Tryker 12	una	la				Te permite fabricar muniones Tryker de calidad $cr_recommended.	Munición Tryker 12 - Calidad: $cr_recommended
_58A292BFAE8A24BB	bctpca13	Munición Tryker 13	una	la				Te permite fabricar muniones Tryker de calidad $cr_recommended.	Munición Tryker 13 - Calidad: $cr_recommended
_58A292BFEF8A28BC	bctpca14	Munición Tryker 14	una	la				Te permite fabricar muniones Tryker de calidad $cr_recommended.	Munición Tryker 14 - Calidad: $cr_recommended
_58A292BF2F8A2CBD	bctpca15	Munición Tryker 15	una	la				Te permite fabricar muniones Tryker de calidad $cr_recommended.	Munición Tryker 15 - Calidad: $cr_recommended
_58A292BF6F8A30BE	bctpca16	Munición Tryker 16	una	la				Te permite fabricar muniones Tryker de calidad $cr_recommended.	Munición Tryker 16 - Calidad: $cr_recommended
_58A292BFAF8A34BF	bctpca17	Munición Tryker 17	una	la				Te permite fabricar muniones Tryker de calidad $cr_recommended.	Munición Tryker 17 - Calidad: $cr_recommended
_58A292BFF08A38C0	bctpca18	Munición Tryker 18	una	la				Te permite fabricar muniones Tryker de calidad $cr_recommended.	Munición Tryker 18 - Calidad: $cr_recommended
_58A292BF308A3CC1	bctpca19	Munición Tryker 19	una	la				Te permite fabricar muniones Tryker de calidad $cr_recommended.	Munición Tryker 19 - Calidad: $cr_recommended
_98A292BFEE9A18B9	bctpca20	Munición Tryker 20	una	la				Te permite fabricar muniones Tryker de calidad $cr_recommended.	Munición Tryker 20 - Calidad: $cr_recommended
_98A292BF2E9A1CBA	bctpca21	Munición Tryker 21	una	la				Te permite fabricar muniones Tryker de calidad $cr_recommended.	Munición Tryker 21 - Calidad: $cr_recommended
_98A292BF6E9A20BB	bctpca22	Munición Tryker 22	una	la				Te permite fabricar muniones Tryker de calidad $cr_recommended.	Munición Tryker 22 - Calidad: $cr_recommended
_98A292BFAE9A24BC	bctpca23	Munición Tryker 23	una	la				Te permite fabricar muniones Tryker de calidad $cr_recommended.	Munición Tryker 23 - Calidad: $cr_recommended
