*HASH_VALUE	sbrick ID	name	ia	da	p	pia	pda	description	description2
-	BHFPMB12	Prospection Forte/Ambres	une	la	Prospection Forte/Ambres	une	la	Recherche des matières spécifiques, plus de chances de trouver des sources de matières premières.	
-	BHFPMB13	Prospection Forte/Boucles	une	la	Prospection Forte/Boucles	une	la	Recherche des matières spécifiques, plus de chances de trouver des sources de matières premières.	
-	BHFPMB14	Prospection Forte/Fibres	une	la	Prospection Forte/Fibres	une	la	Recherche des matières premières spécifiques et offre plus de chances de trouver des sources de matières premières.	
-	BHFPMB15	Prospection Forte/Ecorces	une	la	Prospection Forte/Ecorces	une	la	Recherche des matières premières spécifiques et offre plus de chances de trouver des sources de matières premières.	
-	BHFPMB16	Prospection Forte/Graines 	une	la	Prospection Forte/Graines 	une	la	Recherche des matières spécifiques, offre plus de chances de trouver des sources de matières premières.	
-	BHFPMB17	Prospection Forte/Carapaces 	une	la	Prospection Forte/Carapaces 	une	la	Recherche des matières spécifiques, offre plus de chances de trouver des sources de matières premières.	
-	BHFPMB18	Prospection Forte/Résines 	une	la	Prospection Forte/Résines 	une	la	Recherche des matières spécifiques, offre plus de chances de trouver des sources de matières premières.	
-	BHFPMB19	Prospection Forte/Bois	une	la	Prospection Forte/Bois	une	la	Recherche des matières spécifiques, offre plus de chances de trouver des sources de matières premières.	
-	BHFPMB20	Prospection Forte/Huiles 	une	la	Prospection Forte/Huiles 	une	la	Recherche des matières spécifiques, offre plus de chances de trouver des sources de matières premières.	
-	BHFPMB21	Prospection Construction	une	la	Prospection Construction	une	la	Recherche des matières spécifiques	
-	BHFPMB22	Prospection Aliment	une	la	Prospection Aliment	une	la	Recherche des matières spécifiques	
-	BHFPMB23	Prospection Reste de Goo	une	la	Prospection Reste de Goo	une	la	Recherche des matières spécifiques	
-	BHFPMB24	Prospection Insecte	une	la	Prospection Insecte	une	la	Recherche des matières spécifiques	
-	BHFPMB25	Prospection Kitin	une	la	Prospection Kitin	une	la	Recherche des matières spécifiques	
-	BHFPMB26	Prospection Nocif	une	la	Prospection Nocif	une	la	Recherche des matières spécifiques	
-	BHFPMB27	Prospection Conservateur	une	la	Prospection Conservateur	une	la	Recherche des matières spécifiques	
-	BHFPRMFMA01	Toute Matière d'un Groupe			Toute Matière d'un Groupe				
-	BHFPRMFMA02	Prospection de Sève Ardente	une	la	Prospection de Sève Ardente	une	la		
-	BHFPRMFMA03	Prospection de Sève de Silverweed	une	la	Prospection de Sève de Silverweed	une	la		
-	BHFPRMFMA04	Prospection de Sève de Visc	une	la	Prospection de Sève de Visc	une	la		
-	BHFPRMFMA05	Prospection de Sève de Dante	une	la	Prospection de Sève de Dante	une	la		
-	BHFPRMFMA06	Prospection de Sève d'Enola	une	la	Prospection de Sève d'Enola	une	la		
-	BHFPRMFMB01	Toute Matière d'un Groupe	une	la	Toute Matière d'un Groupe				
-	BHFPRMFMB02	Prospection d'Ambre de Beng	une	la	Prospection d'Ambre de Beng	une	la		
-	BHFPRMFMB03	Prospection d'Ambre d'Hash	une	la	Prospection d'Ambre d'Hash	une	la		
-	BHFPRMFMB04	Prospection d'Ambre de Pha	une	la	Prospection d'Ambre de Pha	une	la		
-	BHFPRMFMB05	Prospection d'Ambre de Sha	une	la	Prospection d'Ambre de Sha	une	la		
-	BHFPRMFMB06	Prospection d'Ambre de Soo	une	la	Prospection d'Ambre de Soo	une	la		
-	BHFPRMFMB07	Prospection d'Ambre de Zun	une	la	Prospection d'Ambre de Zun	une	la		
-	BHFPRMFMC01	Toute Matière d'un Groupe			Toute Matière d'un Groupe				
-	BHFPRMFMC02	Prospection de Boucles de Bois de Patee	une	la	Prospection de Boucles de Bois de Patee	une	la		
-	BHFPRMFMC03	Prospection de Boucles de Bois de Nita	une	la	Prospection de Boucles de Bois de Nita	une	la		
-	BHFPRMFMC04	Prospection de Boucles de Bois de Scrath	une	la	Prospection de Boucles de Bois de Scrath	une	la		
-	BHFPRMFMC05	Prospection de Boucles de Bois de Tansy	une	la	Prospection de Boucles de Bois de Tansy	une	la		
-	BHFPRMFMC06	Prospection de Boucles de Bois de Yana	une	la	Prospection de Boucles de Bois de Yana	une	la		
-	BHFPRMFMD01	Toute Matière d'un Groupe			Toute Matière d'un Groupe				
-	BHFPRMFMD02	Prospection de Fibre d'Anete	une	la	Prospection de Fibre d'Anete	une	la		
-	BHFPRMFMD03	Prospection de Fibre de Buo	une	la	Prospection de Fibre de Buo	une	la		
-	BHFPRMFMD04	Prospection de Fibre de Dzao	une	la	Prospection de Fibre de Dzao	une	la		
-	BHFPRMFMD05	Prospection de Fibre de Shu	une	la	Prospection de Fibre de Shu	une	la		
-	BHFPRMFME01	Toute Matière d'un Groupe			Toute Matière d'un Groupe				
-	BHFPRMFME02	Prospection d'Écorces de Beckers	une	la	Prospection d'Ecorces de Beckers	une	la		
-	BHFPRMFME03	Prospection d'Écorces de Perfling	une	la	Prospection d'Ecorces de Perfling	une	la		
-	BHFPRMFME04	Prospection d'Écorces d'Adriel	une	la	Prospection d'Ecorces d'Adriel	une	la		
-	BHFPRMFME05	Prospection d'Écorces de Mitexi	une	la	Prospection d'Ecorces de Mitexi	une	la		
-	BHFPRMFME06	Prospection d'Écorces d'Oath	une	la	Prospection d'Ecorces d'Oath	une	la		
-	BHFPRMFMF01	Toute Matière d'un Groupe			Toute Matière d'un Groupe				
-	BHFPRMFMF02	Prospection de Graines de Caprice	une	la	Prospection de Graines de Caprice	une	la		
-	BHFPRMFMF03	Prospection de Graines de Sarina	une	la	Prospection de Graines de Sarina	une	la		
-	BHFPRMFMF04	Prospection de Graines de Saurona	une	la	Prospection de Graines de Saurona	une	la		
-	BHFPRMFMF05	Prospection de Graines de Silvio	une	la	Prospection de Graines de Silvio	une	la		
-	BHFPRMFMG01	Toute Matière d'un Groupe			Toute Matière d'un Groupe				
-	BHFPRMFMG02	Prospection de Grosses Carapaces	une	la	Prospection de Grosses Carapaces	une	la		
-	BHFPRMFMG03	Prospection de Carapaces Mignonnes	une	la	Prospection de Carapaces Mignonnes	une	la		
-	BHFPRMFMG04	Prospection de Carapaces Cornées	une	la	Prospection de Carapaces Cornées	une	la		
-	BHFPRMFMG05	Prospection de Carapaces Intelligentes	une	la	Prospection de Carapaces Intelligentes	une	la		
-	BHFPRMFMG06	Prospection de Carapaces Fragmentées	une	la	Prospection de Carapaces Fragmentées	une	la		
-	BHFPRMFMI01	Toute Matière d'un Groupe			Toute Matière d'un Groupe				
-	BHFPRMFMI02	Prospection de Résine de Colle	une	la	Prospection de Résine de Colle	une	la		
-	BHFPRMFMI03	Prospection de Résine de Dung	une	la	Prospection de Résine de Dung	une	la		
-	BHFPRMFMI04	Prospection de Résine de Fung	une	la	Prospection de Résine de Fung	une	la		
-	BHFPRMFMI05	Prospection de Résine de Lune	une	la	Prospection de Résine de Lune	une	la		
-	BHFPRMFMJ01	Toute Matière d'un Groupe			Toute Matière d'un Groupe				
-	BHFPRMFMJ02	Prospection de Bois d'Abhaya	une	la	Prospection de Bois d'Abhaya	une	la		
-	BHFPRMFMJ03	Prospection de Bois d'Eyota	une	la	Prospection de Bois d'Eyota	une	la		
-	BHFPRMFMJ04	Prospection de Bois de Kachine	une	la	Prospection de Bois de Kachine	une	la		
-	BHFPRMFMJ05	Prospection de Bois de Motega	une	la	Prospection de Bois de Motega	une	la		
-	BHFPRMFMJ06	Prospection de Bois de Tama	une	la	Prospection de Bois de Tama	une	la		
-	BHFPRMFMK01	Toute Matière d'un Groupe			Toute Matière d'un Groupe				
-	BHFPRMFMK02	Prospection de Feuille morte	une	la	Prospection de Feuille morte	une	la		
-	BHFPRMFMK03	Prospection de Résine fraîche	une	la	Prospection de Résine fraîche	une	la		
-	BHFPRMFMK04	Prospection de Bois frais	une	la	Prospection de Bois frais	une	la		
-	BHFPRMFMK05	Prospection de Bois sec	une	la	Prospection de Bois sec	une	la		
-	BHFPRMFMK06	Prospection de Sciure de bois humide	une	la	Prospection de Sciure de bois humide	une	la		
-	BHFPRMFMK07	Prospection de Petite feuille de Roseau	une	la	Prospection de Petite feuille de Roseau	une	la		
-	BHFPRMFMK08	Prospection de Grande feuille de Roseau	une	la	Prospection de Grande feuille de Roseau	une	la		
-	BHFPRMFMK09	Prospection de Feuille de Roseau géante	une	la	Prospection de Feuille de Roseau géante	une	la		
-	BHFPRMFMK10	Prospection d'Écorce fraîche	une	la	Prospection d'Écorce fraîche	une	la		
-	BHFPRMFMK11	Prospection d'Écorce sèche	une	la	Prospection d'Écorce sèche	une	la		
-	BHFPRMFMK12	Prospection de Fibre sèche	une	la	Prospection de Fibre sèche	une	la		
-	BHFPRMFMK13	Prospection de Fibre humide	une	la	Prospection de Fibre humide	une	la		
-	BHFPRMFMK14	Prospection de Petite carapace nacrée	une	la	Prospection de Petite carapace nacrée	une	la		
-	BHFPRMFMK15	Prospection de Grande carapace nacrée	une	la	Prospection de Grande carapace nacrée	une	la		
-	BHFPRMFMK16	Prospection de Carapace nacrée géante	une	la	Prospection de Carapace nacrée géante	une	la		
-	BHFPRMFMK17	Prospection de Petite perle	une	la	Prospection de Petite perle	une	la		
-	BHFPRMFMK18	Prospection de Grande perle	une	la	Prospection de Grande perle	une	la		
-	BHFPRMFMK19	Prospection de Perle géante	une	la	Prospection de Perle géante	une	la		
-	BHFPRMFMK20	Prospection d'Écaille de poisson argentée	une	la	Prospection d'Écaille de poisson argentée	une	la		
-	BHFPRMFMK21	Prospection d'Écaille de poisson dorée	une	la	Prospection d'Écaille de poisson dorée	une	la		
-	BHFPRMFMK22	Prospection de Soie de ver	une	la	Prospection de Soie de ver	une	la		
-	BHFPRMFMK23	Prospection de Soie d'araignée	une	la	Prospection de Soie d'araignée	une	la		
-	BHFPRMFMK24	Prospection de Petite tige de Roseau	une	la	Prospection de Petite tige de Roseau	une	la		
-	BHFPRMFMK25	Prospection de Grande tige de Roseau	une	la	Prospection de Grande tige de Roseau	une	la		
-	BHFPRMFMK26	Prospection de Terre meuble fraîche	une	la	Prospection de Terre meuble fraîche	une	la		
-	BHFPRMFMK27	Prospection de Terre meuble sèche	une	la	Prospection de Terre meuble sèche	une	la		
-	BHFPRMFMK28	Prospection de Petit fossile de plante	une	la	Prospection de Petit fossile de plante	une	la		
-	BHFPRMFMK29	Prospection de Grand fossile de plante	une	la	Prospection de Grand fossile de plante	une	la		
-	BHFPRMFMK30	Prospection de Pigment rouge	une	la	Prospection de Pigment rouge	une	la		
-	BHFPRMFMK31	Prospection de Pigment vert	une	la	Prospection de Pigment vert	une	la		
-	BHFPRMFMK32	Prospection de Pigment bleu	une	la	Prospection de Pigment bleu	une	la		
-	BHFPRMFMK33	Prospection de Pigment jaune	une	la	Prospection de Pigment jaune	une	la		
-	BHFPRMFMK34	Prospection de Pigment noir	une	la	Prospection de Pigment noir	une	la		
-	BHFPRMFML01	Toute Matière d'un Groupe			Toute Matière d'un Groupe				
-	BHFPRMFML02	Prospection de Feuille verte	une	la	Prospection de Feuille verte	une	la		
-	BHFPRMFML03	Prospection de Pétale de fleur frais	une	la	Prospection de Pétale de fleur frais	une	la		
-	BHFPRMFML04	Prospection de Pétale de fleur sec	une	la	Prospection de Pétale de fleur sec	une	la		
-	BHFPRMFML05	Prospection de Petit bourgeon	une	la	Prospection de Petit bourgeon	une	la		
-	BHFPRMFML06	Prospection de Grand bourgeon	une	la	Prospection de Grand bourgeon	une	la		
-	BHFPRMFML07	Prospection de Pissenlit frais	une	la	Prospection de Pissenlit frais	une	la		
-	BHFPRMFML08	Prospection de Pissenlit séché	une	la	Prospection de Pissenlit séché	une	la		
-	BHFPRMFML09	Prospection de Pissenlit en fleur	une	la	Prospection de Pissenlit en fleur	une	la		
-	BHFPRMFML10	Prospection de Petit champignon	une	la	Prospection de Petit champignon	une	la		
-	BHFPRMFML11	Prospection de Grand champignon	une	la	Prospection de Grand champignon	une	la		
-	BHFPRMFML12	Prospection de Larve d'insecte vivante	une	la	Prospection de Larve d'insecte vivante	une	la		
-	BHFPRMFML13	Prospection de Céréale fraîche	une	la	Prospection de Céréale fraîche	une	la		
-	BHFPRMFML14	Prospection de Céréale séchée	une	la	Prospection de Céréale séchée	une	la		
-	BHFPRMFML15	Prospection de Larve d'insecte morte	une	la	Prospection de Larve d'insecte morte	une	la		
-	BHFPRMFML16	Prospection de Petit œuf	une	la	Prospection de Petit œuf	une	la		
-	BHFPRMFML17	Prospection de Gros œuf	une	la	Prospection de Gros œuf	une	la		
-	BHFPRMFML18	Prospection de Miel frais	une	la	Prospection de Miel frais	une	la		
-	BHFPRMFML19	Prospection de Miel séché	une	la	Prospection de Miel séché	une	la		
-	BHFPRMFML20	Prospection de Plante aromatique poivrée	une	la	Prospection de Plante aromatique poivrée	une	la		
-	BHFPRMFML21	Prospection de Plante aromatique épicée	une	la	Prospection de Plante aromatique épicée	une	la		
-	BHFPRMFML22	Prospection de Plante aromatique amère	une	la	Prospection de Plante aromatique amère	une	la		
-	BHFPRMFML23	Prospection de Baie sauvage fraîche	une	la	Prospection de Baie sauvage fraîche	une	la		
-	BHFPRMFML24	Prospection de Baie sauvage séchée	une	la	Prospection de Baie sauvage séchée	une	la		
-	BHFPRMFML25	Prospection de Petit fruit	une	la	Prospection de Petit fruit	une	la		
-	BHFPRMFML26	Prospection de Gros fruit	une	la	Prospection de Gros fruit	une	la		
-	BHFPRMFMM01	Toute Matière d'un Groupe			Toute Matière d'un Groupe				
-	BHFPRMFMM02	Prospection de Sève fraîche modifiée	une	la	Prospection de Sève fraîche modifiée	une	la		
-	BHFPRMFMM03	Prospection de Sève sèche modifiée	une	la	Prospection de Sève sèche modifiée	une	la		
-	BHFPRMFMM04	Prospection de Reste de Goo fraîche	une	la	Prospection de Reste de Goo fraîche	une	la		
-	BHFPRMFMM05	Prospection de Reste de Goo séchée	une	la	Prospection de Reste de Goo séchée	une	la		
-	BHFPRMFMN01	Toute Matière d'un Groupe			Toute Matière d'un Groupe				
-	BHFPRMFMN02	Prospection de Parasite vivant	une	la	Prospection de Parasite vivant	une	la		
-	BHFPRMFMN03	Prospection de Parasite mort	une	la	Prospection de Parasite mort	une	la		
-	BHFPRMFMN04	Prospection de Petit abdomen de luciole	une	la	Prospection de Petit abdomen de luciole	une	la		
-	BHFPRMFMN05	Prospection de Grand abdomen de luciole	une	la	Prospection de Grand abdomen de luciole	une	la		
-	BHFPRMFMN06	Prospection d'Aile de papillon rouge	une	la	Prospection d'Aile de papillon rouge	une	la		
-	BHFPRMFMN07	Prospection d'Aile de papillon vert	une	la	Prospection d'Aile de papillon vert	une	la		
-	BHFPRMFMN08	Prospection d'Aile de papillon bleu	une	la	Prospection d'Aile de papillon bleu	une	la		
-	BHFPRMFMN09	Prospection d'Aile de papillon jaune	une	la	Prospection d'Aile de papillon jaune	une	la		
-	BHFPRMFMN10	Prospection de Petit fossile d'insecte	une	la	Prospection de Petit fossile d'insecte	une	la		
-	BHFPRMFMN11	Prospection de Grand fossile d'insecte	une	la	Prospection de Grand fossile d'insecte	une	la		
-	BHFPRMFMO01	Toute Matière d'un Groupe			Toute Matière d'un Groupe				
-	BHFPRMFMO02	Prospection de Cocon frais de Kitin	une	la	Prospection de Cocon frais de Kitin	une	la		
-	BHFPRMFMO03	Prospection de Vieux cocon de Kitin	une	la	Prospection de Vieux cocon de Kitin	une	la		
-	BHFPRMFMO04	Prospection de Salive de Kitin	une	la	Prospection de Salive de Kitin	une	la		
-	BHFPRMFMO05	Prospection de Larve de Kitin	une	la	Prospection de Larve de Kitin	une	la		
-	BHFPRMFMP01	Toute Matière d'un Groupe			Toute Matière d'un Groupe				
-	BHFPRMFMP02	Prospection de Feuille pourrissante	une	la	Prospection de Feuille pourrissante	une	la		
-	BHFPRMFMP03	Prospection de Bois pourrissant	une	la	Prospection de Bois pourrissant	une	la		
-	BHFPRMFMP04	Prospection de Petite épine	une	la	Prospection de Petite épine	une	la		
-	BHFPRMFMP05	Prospection de Grande épine	une	la	Prospection de Grande épine	une	la		
-	BHFPRMFMP06	Prospection d'Épine géante	une	la	Prospection d'Épine géante	une	la		
-	BHFPRMFMP07	Prospection de Poussière	une	la	Prospection de Poussière	une	la		
-	BHFPRMFMP08	Prospection de Fibre pourrissante	une	la	Prospection de Fibre pourrissante	une	la		
-	BHFPRMFMP09	Prospection de Petite toile d'araignée	une	la	Prospection de Petite toile d'araignée	une	la		
-	BHFPRMFMP10	Prospection de Grande toile d'araignée	une	la	Prospection de Grande toile d'araignée	une	la		
-	BHFPRMFMQ01	Toute Matière d'un Groupe			Toute Matière d'un Groupe				
-	BHFPRMFMQ02	Prospection de Résine sèche	une	la	Prospection de Résine sèche	une	la		
-	BHFPRMFMQ03	Prospection de Sciure de bois sec	une	la	Prospection de Sciure de bois sec	une	la		
-	BHFPRMFMQ04	Prospection de Paille sèche	une	la	Prospection de Paille sèche	une	la		
-	BHFPRMFMQ05	Prospection de Paille humide	une	la	Prospection de Paille humide	une	la		
-	BHFPRMFMQ06	Prospection de Cire fraîche	une	la	Prospection de Cire fraîche	une	la		
-	BHFPRMFMQ07	Prospection de Cire sèche	une	la	Prospection de Cire sèche	une	la		
-	BHFPRMFMQ08	Prospection de Mousse fraîche	une	la	Prospection de Mousse fraîche	une	la		
-	BHFPRMFMQ09	Prospection de Mousse sèche	une	la	Prospection de Mousse sèche	une	la		
-	BHFPRMFMW01	Toute Matière d'un Groupe			Toute Matière d'un Groupe				
-	BHFPRMFMW02	Prospection d'Huile de Gulatch	une	la	Prospection d'Huile de Gulatch	une	la		
-	BHFPRMFMW03	Prospection d'Huile de Pilan	une	la	Prospection d'Huile de Pilan	une	la		
-	BHFPRMFMW04	Prospection d'Huile d'Irin	une	la	Prospection d'Huile d'Irin	une	la		
-	BHFPRMFMW05	Prospection d'Huile de Koorin	une	la	Prospection d'Huile de Koorin	une	la		
-	BHFPMI01	Prospection Faible de M.P./Lame 	une	la	Prospection Faible de M.P./Lame 	une	la	Recherche des matières contenant les propriétés nécessaires pour : Lame	
-	BHFPMI02	Prospection Faible de M.P./Marteau 	une	la	Prospection Faible de M.P./Marteau 	une	la	Recherche des matières contenant les propriétés nécessaires pour : Marteau	
-	BHFPMI03	Prospection Faible de M.P./Pointe	une	la	Prospection Faible de M.P./Pointe	une	la	Recherche des matières contenant les propriétés nécessaires pour : Pointe	
-	BHFPMI04	Prospection Faible de M.P./Hampe 	une	la	Prospection Faible de M.P./Hampe 	une	la	Recherche des matières contenant les propriétés nécessaires pour : Bâton	
-	BHFPMI05	Prospection Faible de M.P./Poignée 	une	la	Prospection Faible de M.P./Poignée 	une	la	Recherche des matières contenant les propriétés nécessaires pour : Poignée	
-	BHFPMI06	Prospection Faible de M.P./Contrepoids 	une	la	Prospection Faible de M.P./Contrepoids 	une	la	Recherche des matières contenant les propriétés nécessaires pour : Contrepoids	
-	BHFPMI07	Prospection Faible de M.P./Détente 	une	la	Prospection Faible de M.P./Détente 	une	la	Recherche des matières contenant les propriétés nécessaires pour : Détente	
-	BHFPMI08	Prospection Faible de M.P./Percuteur	une	la	Prospection Faible de M.P./Percuteur	une	la	Recherche des matières contenant les propriétés nécessaires pour : Percuteur	
-	BHFPMI09	Prospection Faible de M.P./Canon	une	la	Prospection Faible de M.P./Canon	une	la	Recherche des matières contenant les propriétés nécessaires pour : Canon	
-	BHFPMI10	Prospection Faible de M.P./Explosif	une	la	Prospection Faible de M.P./Explosif	une	la	Recherche des matières contenant les propriétés nécessaires pour : Explosif	
-	BHFPMI11	Prospection Faible de M.P./Chargeur	une	la	Prospection Faible de M.P./Chargeur	une	la	Recherche des matières contenant les propriétés nécessaires pour : Cartouche	
-	BHFPMI12	Prospection Faible de M.P./Balles Munitions 	une	la	Prospection Faible de M.P./Balles Munitions 	une	la	Recherche des matières contenant les propriétés nécessaires pour : Balle de Munitions	
-	BHFPMI13	Prospection Faible de M.P./Carapace d'Armure Mineure	une	la	Prospection Faible de M.P./Carapace d'Armure Mineure	une	la	Recherche des matières contenant les propriétés nécessaires pour : Carapace d'Armure	
-	BHFPMI14	Prospection Faible de M.P./Doublure	une	la	Prospection Faible de M.P./Doublure	une	la	Recherche des matières contenant les propriétés nécessaires pour : Doublure	
-	BHFPMI15	Prospection Faible de M.P./Rembourrage	une	la	Prospection Faible de M.P./Rembourrage	une	la	Recherche des matières contenant les propriétés nécessaires pour : Rembourrage	
-	BHFPMI16	Prospection Faible de M.P./Fixation d'Armure	une	la	Prospection Faible de M.P./Fixation d'Armure	une	la	Recherche des matières contenant les propriétés nécessaires pour : Fixation d'Armure	
-	BHFPMI17	Prospection Faible de M.P./Fixation de Pierre de Bijou	une	la	Prospection Faible de M.P./Fixation de Pierre de Bijou	une	la	Recherche des matières contenant les propriétés nécessaires pour : Fixation de Pierre de Bijou	
-	BHFPMI18	Prospection Faible de M.P./Pierre de Bijou 	une	la	Prospection Faible de M.P./Pierre de Bijou 	une	la	Recherche des matières contenant les propriétés nécessaires pour : Pierre de Bijou	
-	BHFPMI19	Prospection Faible de M.P./Vêtements	une	la	Prospection Faible de M.P./Vêtements	une	la	Recherche des matières contenant les propriétés nécessaires pour : Vêtements	
-	BHFPMI20	Prospection Forte de M.P./Lame	une	la	Prospection Forte de M.P./Lame	une	la	Recherche des matières contenant les propriétés nécessaires pour : Lame (plus de chances de trouver des sources de matières premières qu'avec une Prospection Faible)	
-	BHFPMI21	Prospection Forte de M.P./Marteau	une	la	Prospection Forte de M.P./Marteau	une	la	Recherche des matières contenant les propriétés nécessaires pour : Marteau (plus de chances de trouver des sources de matières premières qu'avec une Prospection Faible)	
-	BHFPMI22	Prospection Forte de M.P./Pointe	une	la	Prospection Forte de M.P./Pointe	une	la	Recherche des matières contenant les propriétés nécessaires pour : Pointe (plus de chances de trouver des sources de matières premières qu'avec une Prospection Faible)	
-	BHFPMI23	Prospection Forte de M.P./Hampe	une	la	Prospection Forte de M.P./Hampe	une	la	Recherche des matières contenant les propriétés nécessaires pour : Bâton (plus de chances de trouver des sources de matières premières qu'avec une Prospection Faible)	
-	BHFPMI24	Prospection Forte de M.P./Poignée	une	la	Prospection Forte de M.P./Poignée	une	la	Recherche des matières contenant les propriétés nécessaires pour : Poignée (plus de chances de trouver des sources de matières premières qu'avec une Prospection Faible)	
-	BHFPMI25	Prospection Forte de M.P./Contrepoids	une	la	Prospection Forte de M.P./Contrepoids	une	la	Recherche des matières contenant les propriétés nécessaires pour : Contrepoids (plus de chances de trouver des sources de matières premières qu'avec une Prospection Faible)	
-	BHFPMI26	Prospection Forte de M.P./Détente	une	la	Prospection Forte de M.P./Détente	une	la	Recherche des matières contenant les propriétés nécessaires pour : Détente (plus de chances de trouver des sources de matières premières qu'avec une Prospection Faible)	
-	BHFPMI27	Prospection Forte de M.P./Percuteur	une	la	Prospection Forte de M.P./Percuteur	une	la	Recherche des matières contenant les propriétés nécessaires pour : Percuteur plus de chances de trouver des sources de matières premières qu'avec une Prospection Faible)	
-	BHFPMI28	Prospection Forte de M.P./Canon	une	la	Prospection Forte de M.P./Canon	une	la	Recherche des matières contenant les propriétés nécessaires pour : Canon (plus de chances de trouver des sources de matières premières qu'avec une Prospection Faible)	
-	BHFPMI29	Prospection Forte de M.P./Explosif	une	la	Prospection Forte de M.P./Explosif	une	la	Recherche des matières contenant les propriétés nécessaires pour : Explosif (plus de chances de trouver des sources de matières premières qu'avec une Prospection Faible)	
-	BHFPMI30	Prospection Forte de M.P./Chargeur	une	la	Prospection Forte de M.P./Chargeur	une	la	Recherche des matières contenant les propriétés nécessaires pour : Chargeur (plus de chances de trouver des sources de matières premières qu'avec une Prospection Faible)	
-	BHFPMI31	Prospection Forte de M.P./Balles Munitions	une	la	Prospection Forte de M.P./Balles Munitions	une	la	Recherche des matières contenant les propriétés nécessaires pour : Balle de munitions (plus de chances de trouver des sources de matières premières une Prospection Faible)	
-	BHFPMI32	Prospection Forte de M.P./Carapace d'Armure 	une	la	Prospection Forte de M.P./Carapace d'Armure 	une	la	Recherche des matières contenant les propriétés nécessaires pour : Carapace d'Armure (plus de chances de trouver des sources de matières premières qu'avec une Prospection Faible)	
-	BHFPMI33	Prospection Forte de M.P./Doublure 	une	la	Prospection Forte de M.P./Doublure 	une	la	Recherche des matières contenant les propriétés nécessaires pour : Doublure (plus de chances de trouver des sources de matières premières qu'avec une Prospection Faible)	
-	BHFPMI34	Prospection Forte de M.P./Rembourrage	une	la	Prospection Forte de M.P./Rembourrage	une	la	Recherche des matières contenant les propriétés nécessaires pour : Rembourrage (plus de chances de trouver des sources de matières premières qu'avec une Prospection Faible)	
-	BHFPMI35	Prospection Forte de M.P./Fixation d'Armure	une	la	Prospection Forte de M.P./Fixation d'Armure	une	la	Recherche des matières contenant les propriétés nécessaires pour : Fixation d'Armure (plus de chances de trouver des sources de matières premières qu'avec une Prospection Faible)	
-	BHFPMI36	Prospection Forte de M.P./Fixation de Pierre de Bijou 	une	la	Prospection Forte de M.P./Fixation de Pierre de Bijou 	une	la	Recherche des matières contenant les propriétés nécessaires pour : Fixation de Pierre de Bijou (plus de chances de trouver des sources de matières premières qu'avec une Prospection Faible)	
-	BHFPMI37	Prospection Forte de M.P./Pierre de Bijou 	une	la	Prospection Forte de M.P./Pierre de Bijou 	une	la	Recherche des matières contenant les propriétés nécessaires pour : Pierre de Bijou (  (plus de chances de trouver des sources de matières premières qu'avec une Prospection Faible)	
-	BHFPMI38	Prospection Forte de M.P./Vêtements	une	la	Prospection Forte de M.P./Vêtements	une	la	Recherche des matières contenant les propriétés nécessaires pour : Vêtements (plus de chances de trouver des sources de matières premières qu'avec une Prospection Faible)	
-	BHFPMI39	Prospection Forte de M.P./Concentration Magique	une	la	Prospection Forte de M.P./Concentration Magique	une	la	Recherche des matières contenant les propriétés nécessaires pour : Magie de Concentration (plus de chances de trouver des sources de matières premières qu'avec une Prospection Faible)	
-	BHFPMI40	Prospection Faible de M.P./Concentration Magique	une	la	Prospection Faible de M.P./Concentration Magique	une	la	Recherche des matières contenant les propriétés nécessaires pour : Magie de Concentration	
-	BHFPMJ01	Recherche de Gisements - Portée 50 M	une	la	Recherche de Gisements - Portée 50 M	une	la	Fixe la portée de la prospection à $fg_ld_range mètres. 	Réglage Portée 1 - Portée :  $fg_ld_range
-	BHFPMJ02	Recherche de Gisements - Portée 100 M	une	la	Recherche de Gisements - Portée 100 M	une	la	Fixe la portée de la prospection à $fg_ld_range mètres. 	Réglage Portée 2 - Portée :  $fg_ld_range
-	BHFPMJ03	Recherche de Gisements - Portée 200 M	une	la	Recherche de Gisements - Portée 200 M	une	la	Fixe la portée de la prospection à $fg_ld_range mètres. 	Réglage Portée 3 - Portée :  $fg_ld_range
-	BHFPMJ04	Recherche de Gisements - Portée 350 M	une	la	Recherche de Gisements - Portée 350 M	une	la	Fixe la portée de la prospection à $fg_ld_range mètres. 	Réglage Portée 4 - Portée :  $fg_ld_range
-	BHFPMJ05	Recherche de Gisements - Portée 500 M	une	la	Recherche de Gisements - Portée 500 M	une	la	Fixe la portée de la prospection à $fg_ld_range mètres. 	Réglage Portée 5 - Portée :  $fg_ld_range
-	BHFPMC01	Réglage Portée 1	un	le	Réglages Portée 1	des	les	Fixe la portée de la prospection à $fg_range mètres.	Réglage Portée 1 - Portée :  $fg_range
-	BHFPMC02	Réglage Portée 2	un	le	Réglage Portée 2	un	le	Défini la portée de prospection à $fg_range mètres	Réglage Portée 2 - Portée :  $fg_range
-	BHFPMC03	Réglage Portée 3	un	le	Réglage Portée 3	un	le	Défini la portée de prospection à $fg_range mètres	Réglage Portée 3 - Portée :  $fg_range
-	BHFPMC04	Réglage Portée 4	un	le	Réglages Portée 4	des	les	Fixe la portée de la prospection à $fg_range mètres.	Réglage Portée 4 - Portée : $fg_range
